#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00359733 0.00400127 0.00206425 0.00316339 0.00412939 0.00189636 0.0031339 0.00357971 0.00175054 0.00393865 0.00515972 0.00279536 7.2 7.4 580482 133340 21950 16013 6874
7.5 0.00718628 0.00620861 0.00401128 0.00692596 0.0058133 0.00389849 0.00642994 0.00598884 0.00386651 0.00765614 0.00812777 0.00432485 7.4 7.6 471667 114379 20135 14281 6096
7.7 0.0125733 0.0098854 0.00655949 0.0121884 0.0107509 0.00673218 0.012075 0.00895783 0.00673 0.0152903 0.0124071 0.00871702 7.6 7.8 388317 103413 19086 13016 5636
7.9 0.0181616 0.0112269 0.00859625 0.0181758 0.013221 0.00930569 0.0191931 0.0115729 0.00920229 0.0211629 0.0159827 0.0102771 7.8 8 328004 100788 19603 12612 5618
8.1 0.0246661 0.0122864 0.0110353 0.0251786 0.0133314 0.0110683 0.0254633 0.0129666 0.0112827 0.0266897 0.0192416 0.0132688 8 8.2 274522 92191 18806 11526 5383
8.3 0.0330951 0.0148718 0.0135592 0.0353586 0.0162252 0.0139329 0.0331783 0.0145537 0.0138999 0.0380441 0.0230625 0.0146479 8.2 8.4 224721 77082 16918 10375 4570
8.5 0.045329 0.0194631 0.0154041 0.0493913 0.0216653 0.0164709 0.0470077 0.0202469 0.0162554 0.0561826 0.0263412 0.020296 8.4 8.6 179510 61507 14640 8762 3829
8.7 0.0617054 0.0210787 0.0196538 0.0640065 0.0221387 0.0191485 0.066788 0.025057 0.0221914 0.0690436 0.0319699 0.0220545 8.6 8.8 143545 48814 12837 7412 3271
8.9 0.083578 0.021646 0.0220132 0.0799609 0.018641 0.0226863 0.0914603 0.0226542 0.0231177 0.0999479 0.0327569 0.0254777 8.8 9 113012 38028 10652 6078 2711
9.1 0.105073 0.023323 0.0211584 0.0955977 0.021555 0.0218101 0.111448 0.0235099 0.0209351 0.130528 0.0279375 0.0205465 9 9.2 89655 29830 8658 5129 2240
