#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 6.4229e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 157757 155693 2064 106 33 0
9.00 3.92269e-06 1.1768e-05 1.54614e-11 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 258425 254927 3498 494 131 0
9.25 1.08155e-06 1.94663e-05 7.37828e-11 3.81127e-05 7.62079e-05 5.80112e-08 0 0 0 0 0.000616143 0 0 0 0 9.125 9.375 950838 924600 26238 4536 1622 0
9.50 2.07942e-05 0.000165526 5.28808e-06 4.27909e-05 0.000454173 4.26015e-07 9.23901e-05 0.000537031 3.12617e-05 0 0.000434641 0 0 0 0 9.375 9.625 2.85529e+06 2.64497e+06 210325 32471 9187 0
9.75 5.45285e-05 0.000498469 6.8692e-06 8.63984e-05 0.00103391 4.20517e-06 0.000159684 0.00188561 2.09455e-05 0.000247509 0.00184454 8.30358e-06 0 0 0 9.625 9.875 4.79384e+06 4.273e+06 520843 68886 16161 0
10.00 4.26792e-05 0.000421896 2.09995e-06 4.59954e-05 0.000703624 0 9.66477e-05 0.00120518 -5.28019e-06 0 0.00129342 0 0 0 0 9.875 10.125 3.84725e+06 3.30372e+06 543533 72428 15862 0
10.25 1.01798e-05 0.000112965 2.04864e-06 3.97304e-05 0.000341558 3.19917e-05 7.51834e-05 0.000568014 7.51834e-05 6.94348e-05 0.000830331 6.94348e-05 0 0 0 10.125 10.375 2.41772e+06 1.96467e+06 453054 66504 14402 0
10.50 7.22908e-06 2.97096e-05 6.32747e-06 0.000143049 0.000656671 0.000140761 0.000116981 0.000860855 0.000116981 0.000324412 0.000969337 0.000324412 0 0 0 10.375 10.625 1.47016e+06 1.10664e+06 363513 59839 12330 0
10.75 4.28722e-05 0.000112765 4.28722e-05 0.000860175 0.0021654 0.000855642 0.00142553 0.00262586 0.00142553 0.0023855 0.00422554 0.0023855 0 0 0 10.625 10.875 835550 629778 205772 44194 8384 0
11.00 0.000252779 0.000473683 0.000252779 0.00435553 0.00779213 0.00433567 0.00431793 0.00870239 0.00428917 0.0108617 0.0140387 0.0106897 0 0 0 10.875 11.125 448003 348130 99873 30107 5524 0
11.25 0.00185818 0.00174139 0.00185818 0.0180981 0.0202511 0.017794 0.0171482 0.0204298 0.0170543 0.0280022 0.0305861 0.0275173 0 0 0 11.125 11.375 236123 189433 46690 19419 3714 0
11.50 0.00945178 0.00635721 0.009432 0.0559702 0.0422445 0.0521834 0.0432003 0.033887 0.0413557 0.0839104 0.0571939 0.0771663 0 0 0 11.375 11.625 121781 101145 20636 9699 2455 0
11.75 0.0381224 0.0121989 0.0368409 0.144526 0.061929 0.117082 0.0848682 0.0431454 0.0738942 0.188902 0.0720408 0.137981 0 0 0 11.625 11.875 61267 52279 8988 2769 1694 0
12.00 0.11067 0.0234052 0.0916425 0.280423 0.0648841 0.156808 0.159259 0.0400161 0.109437 0.356676 0.0737628 0.179824 0 0 0 11.875 12.125 29740 25960 3780 270 1071 0
12.25 0.255607 0.0201364 0.143899 0.433898 0.0803495 0.129726 0.333333 0.166667 0.166667 0.488095 0.0983601 0.130216 0 0 0 12.125 12.375 13380 11905 1475 6 672 0
12.50 0.451727 0.0556057 0.124272 0.621118 0.0704142 0.0791957 0 0 0 0.628399 0.0778327 0.0791451 0 0 0 12.375 12.625 5869 5386 483 0 331 0
12.75 0.66982 0.117313 0.12157 0.734694 0.0884354 0.0590182 1 0 0 0.705263 0.0864035 0.0736842 0 0 0 12.625 12.875 2261 2114 147 1 95 0
13.00 0.833563 0.0935351 0.0674003 0.864865 0.081081 0.108108 0 0 0 0.8 0.133333 0.133333 0 0 0 12.875 13.125 764 727 37 0 15 0
13.25 0.918552 0.040724 0.0226244 0.9 0.1 0 0 0 0 0 0 0 0 0 0 13.125 13.375 231 221 10 0 0 0
13.50 0.944444 0.0185186 0.0185185 1 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 58 54 4 0 0 0
13.75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 4 4 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
