#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 295171 2 0 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 471077 37 1 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.39342e+06 524 5 0
9.50 0 0 0 0 0 0 0 0 0 9.375 9.625 2.96075e+06 4298 36 0
9.75 0 0 0 0 0 0 0 0 0 9.625 9.875 3.23906e+06 9324 59 0
10.00 1 0 1 0 0 0 0 0 0 9.875 10.125 2.21207e+06 11012 94 0
10.25 0 0.887293 0 0 0 0 0 0 0 10.125 10.375 1.2016e+06 11507 93 0
10.50 0 0.755002 0 0 0 0 0 0 0 10.375 10.625 594975 8190 63 0
10.75 1 -0.0653061 1 0 0 0 0 0 0 10.625 10.875 280831 5417 50 0
11.00 0.5 0.25 0.5 0 0 0 0 0 0 10.875 11.125 127087 3622 20 0
11.25 1 -0.05 1 0 0 0 0 0 0 11.125 11.375 53437 2187 17 0
11.50 1 0 1 0 0 0 0 0 0 11.375 11.625 21099 1114 15 0
11.75 1 0 1 0 0 0 0 0 0 11.625 11.875 7457 289 12 0
12.00 1 0 1 1 0 1 0 0 0 11.875 12.125 2302 37 4 0
12.25 0 0 0 0 0 0 0 0 0 12.125 12.375 638 0 2 0
12.50 0 0 0 1 0 1 0 0 0 12.375 12.625 142 0 4 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 30 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 3 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
