#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00396603 0.00386354 0.00197366 0.00410252 0.00420111 0.00206106 0.00388694 0.00450929 0.00214375 0.00516089 0.0062969 0.00267856 7.2 7.4 588143 135379 21416 17009 8454
7.5 0.00823541 0.00629925 0.00388436 0.00829527 0.00626718 0.00400103 0.00775775 0.00581597 0.00363363 0.00786115 0.00672508 0.00383987 7.4 7.6 478306 114480 19469 14738 7457
7.7 0.0156153 0.00961702 0.00728011 0.0153686 0.0107445 0.00692909 0.0144136 0.00880868 0.00649948 0.0158046 0.00992823 0.00747838 7.6 7.8 393283 100666 17861 13351 6763
7.9 0.0233376 0.0120852 0.00941978 0.023503 0.0128892 0.00964209 0.02285 0.0110274 0.00951655 0.0245543 0.0167805 0.00945859 7.8 8 332135 96369 17704 12584 6663
8.1 0.030579 0.0130311 0.0110002 0.0312847 0.0134909 0.011237 0.0290992 0.0124151 0.0106684 0.0306356 0.0203171 0.0123517 8 8.2 280578 91489 17910 11894 6485
8.3 0.0396386 0.0159816 0.0122205 0.042855 0.0162534 0.0142976 0.0403707 0.019737 0.0129007 0.047393 0.0227281 0.0142639 8.2 8.4 230280 78565 16106 10763 5598
8.5 0.0529586 0.0182199 0.0136525 0.058048 0.0187091 0.0158651 0.0572053 0.0192696 0.0141632 0.0581486 0.0235606 0.0171569 8.4 8.6 186005 64151 14248 9100 4769
8.7 0.0709228 0.0185905 0.0188931 0.0738119 0.0205419 0.020033 0.0772363 0.0218252 0.0182956 0.0761154 0.0307895 0.0207338 8.6 8.8 148099 50622 12350 7602 4012
8.9 0.0911625 0.0198666 0.0202849 0.0904206 0.0171844 0.0219396 0.100613 0.0183005 0.0218875 0.104346 0.0308656 0.0225484 8.8 9 118524 40118 10466 6396 3311
9.1 0.111417 0.0198874 0.0200678 0.103282 0.0212348 0.0232756 0.116514 0.0187575 0.0196934 0.133007 0.0282038 0.0232871 9 9.2 94285 31515 8589 5375 2805
9.3 0.132409 0.0240541 0.0214732 0.111067 0.020917 0.0209862 0.148243 0.0245445 0.0221188 0.166667 0.0336148 0.0269991 9.2 9.4 76735 25514 6782 4689 2376
9.5 0.157493 0.0256808 0.0266159 0.112068 0.0241319 0.0272035 0.186542 0.0283207 0.0304496 0.182714 0.0321227 0.0219931 9.4 9.6 64634 20944 5233 3969 1984
9.7 0.179853 0.0265334 0.0312669 0.120057 0.0297208 0.0314318 0.201098 0.027098 0.0272551 0.207806 0.0240275 0.0328571 9.6 9.8 55896 17826 3780 3633 1839
9.9 0.198017 0.0298901 0.0299426 0.0972897 0.0294117 0.028834 0.224713 0.0349392 0.034754 0.252783 0.0260738 0.0297222 9.8 10 50186 15399 2465 3485 1688
10.1 0.214158 0.0296304 0.0310344 0.0826755 0.0317226 0.0394148 0.260109 0.0349466 0.0313291 0.265962 0.0293604 0.0308244 10 10.2 46767 13948 1442 3458 1657
10.3 0.215575 0.0321095 0.0323198 0.0333064 0.0324818 0.0349792 0.254948 0.0323943 0.0327889 0.280838 0.0283101 0.0263402 10.2 10.4 44060 12399 804 3536 1590
10.5 0.217171 0.0267472 0.0293325 0.0299292 0.0394101 0.0347922 0.238711 0.0296468 0.0307663 0.282715 0.0236141 0.0270327 10.4 10.6 39906 10640 337 3309 1511
10.7 0.207854 0.024065 0.0321435 0.0643739 0.0448575 0.0572022 0.205738 0.0272942 0.0287432 0.288329 0.0227696 0.0335444 10.6 10.8 31867 7884 130 2572 1287
10.9 0.181251 0.0276033 0.0272009 0.0652366 0.080746 0.0511829 0.14951 0.027955 0.031843 0.252565 0.024485 0.0249187 10.8 11 20825 4746 39 1494 950
11.1 0.14969 0.015929 0.0193589 0.155494 0.0843201 0.0734782 0.0631429 0.0237409 0.0204371 0.231449 0.0118603 0.0122678 11 11.2 10268 2182 7 593 557
11.3 0.0823364 0.0170676 0.0222467 0.266536 0.0177453 0.0447741 -0.0361152 0.0317006 0.0274842 0.159712 0.0189672 0.02907 11.2 11.4 3583 556 2 114 167
11.5 0.0353259 0.0244476 0.0291932 -0.8307 0.0419016 0.0254066 -0.0300654 0.118207 0.112621 0.103958 0.0231085 0.0290738 11.4 11.6 859 91 0 6 38
11.7 0.00860322 0.050656 0.0820159 -0.944444 0.0219092 0.0198413 0.041958 0.0314364 1.00464 0.0307692 0.0309592 0.21498 11.6 11.8 139 7 0 1 3
11.9 0 0 1 -1 0 0 -1 0 0 -1 1 0 11.8 12 19 1 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
