#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 2.84819e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 37110 35110 2000 240 393 143
9.00 1.64204e-05 -2.6921e-10 2.6921e-10 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 66944 60900 6044 836 1293 500
9.25 1.08334e-05 3.61243e-06 3.61272e-06 2.27283e-05 4.53591e-05 4.74247e-08 0 0 0 0 0 0 0 0 0 9.125 9.375 320920 276922 43998 6339 9206 3857
9.50 8.73911e-05 0.000356715 3.59863e-06 0.00025222 0.000822095 6.23422e-06 0.00016623 0.00103128 3.15803e-06 0.000267114 0.000880184 -2.75775e-05 0.000595948 0.000886559 4.05643e-06 9.375 9.625 1.29936e+06 1.13284e+06 166521 24063 26206 10068
9.75 0.000488467 0.00204615 3.18803e-07 0.000852032 0.00448187 -5.44689e-05 0.000931466 0.00536715 -3.72122e-07 0.00136717 0.0061537 2.72132e-05 0.000881057 0.00642888 -0.000103081 9.625 9.875 3.28276e+06 2.86611e+06 416651 55826 46812 17025
10.00 0.000290925 0.00122543 -1.02475e-05 0.000545284 0.00222908 -5.45848e-06 0.000590094 0.00264542 -0.000102567 0.000719894 0.00285882 7.83713e-05 0.00139867 0.00314992 0.000389863 9.875 10.125 3.8885e+06 3.32732e+06 561175 76259 59731 21449
10.25 0.000158354 0.000464369 5.99177e-05 0.00111669 0.00251392 0.00045975 0.0013208 0.00287784 0.000561624 0.00175568 0.00345359 0.000722069 0.00263241 0.00468652 0.00144642 10.125 10.375 2.66572e+06 2.16603e+06 499689 71169 52971 18994
10.50 0.000395805 0.000595273 0.000315288 0.00448996 0.00709716 0.00188092 0.00537059 0.00838657 0.00215173 0.00647141 0.00872117 0.00259592 0.00975737 0.010685 0.00587153 10.375 10.625 1.64929e+06 1.25819e+06 391095 61632 42031 15373
10.75 0.00131292 0.0014349 0.00100894 0.014691 0.0148697 0.00570305 0.0151995 0.0169519 0.00559563 0.0186838 0.0164122 0.00667475 0.0291279 0.0188265 0.0143855 10.625 10.875 1.01364e+06 736529 277108 51120 31043 11604
11.00 0.00514702 0.00315206 0.00348135 0.0382991 0.0254393 0.0111858 0.0358159 0.0282884 0.00782685 0.0493001 0.0296742 0.0149134 0.0666131 0.0284991 0.0274681 10.875 11.125 599856 431706 168150 38307 21217 7461
11.25 0.0163856 0.00606889 0.00939843 0.0901868 0.0396109 0.0171058 0.0769924 0.0443563 0.0126997 0.102147 0.0413499 0.0194563 0.14 0.0367737 0.0421874 11.125 11.375 344881 253637 91244 26626 13882 4750
11.50 0.0481437 0.00769304 0.0217331 0.187351 0.0420035 0.0236073 0.141947 0.0445017 0.018712 0.206767 0.0439282 0.0218994 0.255333 0.0324574 0.048588 11.375 11.625 198379 149033 49346 15217 9339 3000
11.75 0.114956 0.00342479 0.0370214 0.327809 0.0443485 0.0235582 0.234609 0.0458059 0.0183069 0.359456 0.0479866 0.0194422 0.415943 0.0342258 0.0417931 11.625 11.875 112965 86233 26732 4808 6393 1957
12.00 0.231338 0.00166552 0.0508468 0.498056 0.0385007 0.0122229 0.440882 0.0446255 0.0142151 0.515811 0.0497065 0.00688392 0.571545 0.0292777 0.0303042 11.875 12.125 64020 49875 14145 499 4459 1223
12.25 0.393811 0.00504109 0.0498128 0.657243 0.0349467 0.0102646 0.66 0.0672727 0.0148388 0.664119 0.0410535 0.0023548 0.684673 0.029434 0.022648 12.125 12.375 35552 28407 7145 50 2879 796
12.50 0.580777 0.0249906 0.0537675 0.791532 0.0336516 0.0122536 0.923077 0.0213675 -0.00549448 0.772861 0.0364029 0.0110984 0.820755 0.0223455 0.0117878 12.375 12.625 19554 15846 3708 13 1695 530
12.75 0.744931 0.0360489 0.0479071 0.870878 0.0252944 0.013504 0.666667 0.0833333 0 0.826401 0.0430871 0.0156376 0.912088 0.0118557 0.0131518 12.625 12.875 10222 8433 1789 3 553 364
13.00 0.849544 0.0369464 0.0389073 0.935733 0.015798 0.0158806 1 0 0 0.909091 0.00318974 0.0446842 0.965957 0.0119187 0.0197691 12.875 13.125 5271 4493 778 2 55 235
13.25 0.922078 0.0210479 0.0246305 0.95098 0.0130719 0.0160488 0 0 0 1 0 0 0.946667 0.0133333 0.0225287 13.125 13.375 2539 2233 306 0 1 150
