#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.55319e-05 0.000152202 2.89627e-05 2.46993e-05 0.000182216 2.46993e-05 7.2197e-05 0.000475448 7.2197e-05 0 0 0 0 0 0 7.2 7.4 588836 477345 111491 12149 569 0
7.5 7.43869e-05 0.000187806 4.5991e-05 4.927e-05 0.000315467 3.30419e-05 8.98796e-05 0.000488118 8.98796e-05 0 0 0 0 0 0 7.4 7.6 461089 362375 98714 12268 626 0
7.7 0.00012607 0.000302454 6.8737e-05 8.96031e-05 0.000421074 6.06049e-05 6.69882e-05 0.000482429 6.69882e-05 0 0 0 0 0 0 7.6 7.8 352519 269467 83052 12153 672 0
7.9 0.000146309 0.000376 8.39783e-05 0.000123144 0.000708295 8.21325e-05 7.51258e-05 0.00094355 7.51258e-05 0 0.00166945 0 0 0 0 7.8 8 259518 195495 64023 11040 530 0
8.1 0.000171965 0.000573715 9.897e-05 0.000214631 0.00111959 0.000133078 0.000207641 0.0015818 0.000127204 0 0.0030349 0 0 0 0 8 8.2 187667 141616 46051 9634 525 0
8.3 0.000197338 0.000668085 0.000112457 0.00027933 0.00228859 0.00020243 0.000351041 0.00353434 0.000351041 0 0.00234192 0 0 0 0 8.2 8.4 133644 101354 32290 8026 441 0
8.5 0.000163377 0.000684613 9.21223e-05 0.000319346 0.00395072 0.000207668 0.000260213 0.00522007 0.000260213 0 0.008 0 0 0 0 8.4 8.6 94088 72577 21511 6502 373 0
8.7 0.000139215 0.00156591 7.74254e-05 0.000308515 0.00664761 0.000308515 0.000315159 0.0104957 0.000315159 0 0.0175439 0 0 0 0 8.6 8.8 65388 51247 14141 5074 289 0
8.9 0.0001276 0.00297363 7.44691e-05 0.000340445 0.0108627 0.000340445 0.000476417 0.0137025 0.000476417 0 0.0330189 0 0 0 0 8.8 9 45382 36051 9331 3984 239 0
9.1 0.000130231 0.0065054 9.38077e-05 0.000733407 0.0228775 0.000733407 0.00062422 0.0256234 0.00062422 0.00438596 0.0440722 0.00438596 0 0 0 9 9.2 31068 25283 5785 2842 198 0
9.3 0.000392042 0.0126861 0.000392042 0.00139315 0.0329011 0.00139315 0.00087108 0.0285561 0.00087108 0.00564972 0.0822624 0.00564972 0 0 0 9.2 9.4 21576 17834 3742 1951 168 0
9.5 0.00099552 0.0245541 0.00099552 0.00258509 0.0444424 0.00258509 0.000837521 0.0318863 0.000837521 0.00840336 0.0798319 0.00840336 0 0 0 9.4 9.6 14274 11943 2331 1227 133 0
9.7 0.0041425 0.0335176 0.00398761 0.00792602 0.0652292 0.00792602 0.00278164 0.027425 0.00278164 0.0333333 0.146667 0.0333333 0 0 0 9.6 9.8 9425 8054 1371 650 103 0
9.9 0.0102348 0.0443138 0.00964297 0.0163522 0.0904727 0.0163522 0.00244499 0.0507196 0.00244499 0.0543478 0.193271 0.0543478 0 0 0 9.8 10 6380 5506 874 323 87 0
10.1 0.017268 0.0659823 0.0152523 0.03125 0.0971609 0.0291536 0.00510204 0.044898 0.00510204 0.0731707 0.152181 0.0609756 0 0 0 10 10.2 4049 3530 519 177 76 0
