#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 211406 34 2 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 340054 189 21 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.16636e+06 2311 289 0
9.50 0 1 0 0 0 0 0 0 0 9.375 9.625 3.31017e+06 20371 2135 0
9.75 0 0.662979 0 0 0.686251 0 0 0 0 9.625 9.875 4.61513e+06 42689 3673 0
10.00 1 0 1 0 0 0 0 0 0 9.875 10.125 3.4506e+06 47093 3894 0
10.25 0 0.709292 0 0 0.53606 0 0 0 0 10.125 10.375 2.0423e+06 44818 3918 0
10.50 1 -0.118182 1 1 0 1 0 0 0 10.375 10.625 1.15817e+06 37195 3189 0
10.75 1 0 1 1 0 1 0 0 0 10.625 10.875 610148 25781 2143 0
11.00 0.970588 -0.00392157 0.970588 1 0 1 0 0 0 10.875 11.125 312171 17174 1335 0
11.25 0.91954 0.0804598 0.91954 0.928571 0.0714286 0.928571 0 0 0 11.125 11.375 152959 10610 895 0
11.50 0.90566 0.0553786 0.90566 0.892857 0.107143 0.892857 0 0 0 11.375 11.625 72217 5163 608 0
11.75 0.942029 0.057971 0.942029 0.903846 0.0961539 0.903846 0 0 0 11.625 11.875 32671 1468 368 0
12.00 0.923077 0.0769231 0.923077 0.884615 0.115385 0.123879 0 0 0 11.875 12.125 13832 146 265 0
12.25 1 0 1 0.839286 0.128456 0.121639 0 0 0 12.125 12.375 5468 3 148 0
12.50 1 0 1 0.72093 0.240608 0.117482 0 0 0 12.375 12.625 1877 1 85 0
12.75 0 0 0 0.636364 0.113636 0.207792 0 0 0 12.625 12.875 561 0 21 0
13.00 0 0 0 0 1 0 0 0 0 12.875 13.125 145 0 2 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 29 0 1 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 2 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
