#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00431076 0.00537912 0.00221304 0.0158722 0.0162059 0.00758574 0.0153628 0.0183582 0.00755508 0.0171681 0.0172995 0.00796963 0.0198521 0.0193074 0.00975523 7.2 7.4 665176 524429 140747 16918 17293 15815
7.5 0.00554391 0.00642608 0.00271406 0.0209152 0.0187291 0.00918543 0.0215008 0.0193695 0.00953857 0.0221704 0.0206358 0.00952931 0.0245346 0.0223625 0.0105386 7.4 7.6 580070 451401 128669 16165 16049 14892
7.7 0.00743148 0.00714672 0.00337728 0.027549 0.0216996 0.0110598 0.0281553 0.0220756 0.0111314 0.0290122 0.024671 0.0113218 0.0320671 0.0248049 0.0116574 7.6 7.8 493371 378859 114512 14976 14995 13836
7.9 0.0098165 0.00886422 0.00408496 0.0429112 0.0278044 0.0148123 0.0440678 0.0295664 0.0155592 0.0422734 0.0279281 0.0155243 0.0461512 0.0276522 0.014921 7.8 8 407742 308815 98927 13543 13340 12363
8.1 0.0131669 0.00997444 0.00522939 0.0701883 0.0348443 0.022125 0.0692447 0.0386523 0.0228214 0.0684615 0.032474 0.0216706 0.0719004 0.035635 0.019659 8 8.2 334408 247374 87034 12398 12157 11056
8.3 0.0177557 0.0119761 0.00645724 0.10072 0.0377169 0.0288221 0.101015 0.0453119 0.0329929 0.0926685 0.0378421 0.0254726 0.100375 0.0443291 0.0253376 8.2 8.4 276792 196353 80439 11773 11247 10417
8.5 0.0247555 0.0133208 0.00805155 0.122608 0.0396465 0.029135 0.122669 0.0479836 0.0321926 0.119423 0.0418206 0.0284899 0.123092 0.0489634 0.0272271 8.4 8.6 232343 157729 74614 11060 10538 9649
8.7 0.0332093 0.0148661 0.0102015 0.149758 0.0376107 0.0319125 0.145666 0.0508473 0.0320507 0.146359 0.0400047 0.0304286 0.156756 0.0453183 0.0286816 8.6 8.8 189761 125853 63908 10155 9044 8443
8.9 0.0434688 0.0182215 0.0118631 0.182758 0.0396804 0.0319106 0.187178 0.0509745 0.0392577 0.17936 0.0393902 0.0316164 0.188673 0.0431634 0.0289259 8.8 9 152933 101023 51910 8900 7579 6963
9.1 0.0588937 0.0185967 0.0135321 0.21867 0.0396028 0.0309774 0.2113 0.0538773 0.0348357 0.218406 0.038221 0.0309658 0.230681 0.0398538 0.0297287 9 9.2 124448 82721 41727 7751 6371 5920
