#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 163136 161122 2014 93 23 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 265932 262496 3436 404 129 0
9.25 4.229e-06 2.32572e-05 3.93356e-10 0 0.000116144 0 0 0 0 0 0 0 0 0 0 9.125 9.375 971638 945850 25788 4400 1442 0
9.50 1.6351e-05 0.000155164 5.20418e-06 2.38722e-05 0.000337315 2.75902e-07 3.15288e-05 0.000556962 5.01841e-07 0.000119918 0.000712226 1.68719e-06 0 0 0 9.375 9.625 2.90041e+06 2.69096e+06 209449 31717 8339 0
9.75 4.85136e-05 0.000422202 4.96911e-06 7.92718e-05 0.00084708 1.13007e-05 8.87915e-05 0.00152061 -1.87651e-05 0.000273954 0.00129765 7.56198e-05 0 0 0 9.625 9.875 4.80467e+06 4.28746e+06 517208 67574 14601 0
10.00 3.77455e-05 0.000336501 2.20344e-06 4.08232e-05 0.000610114 -6.5731e-07 2.81025e-05 0.00105762 -2.19388e-05 0.000138475 0.000834761 7.61103e-06 0 0 0 9.875 10.125 3.82407e+06 3.28516e+06 538909 71168 14443 0
10.25 4.1142e-06 8.89299e-05 1.03147e-06 4.24697e-05 0.000290558 3.61325e-05 6.13892e-05 0.000486522 6.13892e-05 0.000459277 0.000369452 0.000459277 0 0 0 10.125 10.375 2.39186e+06 1.94449e+06 447378 65158 13064 0
10.50 3.66175e-06 3.66063e-05 3.66175e-06 0.000125885 0.000675281 0.000125885 0.000119888 0.000892777 0.000119888 0.000267142 0.00119902 0.000267142 0 0 0 10.375 10.625 1.44984e+06 1.09237e+06 357469 58388 11230 0
10.75 3.55175e-05 0.000117879 3.55175e-05 0.000731445 0.00211006 0.000726866 0.00097836 0.00311534 0.00097836 0.00183534 0.00399799 0.00183534 0 0 0 10.625 10.875 819018 619413 199605 42929 7628 0
11.00 0.000254392 0.000479267 0.000254392 0.0039704 0.00716475 0.00396129 0.00468969 0.00825896 0.00468969 0.00917065 0.0143523 0.00899275 0 0 0 10.875 11.125 438204 341992 96212 29213 5016 0
11.25 0.00166887 0.0017438 0.00166887 0.0158156 0.0194529 0.0155865 0.015847 0.0186177 0.0157564 0.0288235 0.0269133 0.0282558 0 0 0 11.125 11.375 229921 185155 44766 18931 3400 0
11.50 0.00851233 0.00656847 0.00850216 0.0504176 0.041872 0.0476493 0.0377704 0.0343624 0.0363403 0.0756491 0.0580719 0.0701383 0 0 0 11.375 11.625 117845 98328 19517 9293 2234 0
11.75 0.0355017 0.0125161 0.0344698 0.141269 0.0627124 0.118976 0.082407 0.0466375 0.0743896 0.189824 0.0701877 0.15178 0 0 0 11.625 11.875 58759 50392 8367 2609 1533 0
12.00 0.107806 0.02406 0.0932581 0.265776 0.0671026 0.154905 0.12406 0.0665873 0.0799425 0.345912 0.0635121 0.187506 0 0 0 11.875 12.125 28331 24813 3518 266 954 0
12.25 0.241918 0.0243773 0.143879 0.449852 0.0725879 0.16517 0.571429 0.0952381 0.285714 0.517857 0.0884421 0.177535 0 0 0 12.125 12.375 12678 11322 1356 7 616 0
12.50 0.44981 0.0628105 0.137911 0.613583 0.0684445 0.070858 0 0 0 0.618243 0.0768387 0.0525867 0 0 0 12.375 12.625 5418 4991 427 0 296 0
12.75 0.649351 0.128312 0.112727 0.705426 0.116279 0.108527 1 0 0 0.690476 0.119048 0.130952 0 0 0 12.625 12.875 2054 1925 129 1 84 0
13.00 0.819403 0.110448 0.0791045 0.821429 0.107143 0 0 0 0 0.7 0.2 0 0 0 0 12.875 13.125 698 670 28 0 10 0
13.25 0.916667 0.046875 0.03125 0.777778 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 201 192 9 0 0 0
13.50 0.925 0.025 0 1 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 43 40 3 0 0 0
13.75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 3 3 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
