#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 58518 56742 1776 221 267 37
9.00 2.0256e-05 0 2.05546e-10 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 103936 98736 5200 872 964 167
9.25 4.68903e-06 1.17206e-05 5.93445e-10 0 2.51111e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 466305 426527 39778 6927 7413 1414
9.50 8.98108e-05 0.000579595 7.82078e-06 0.000161887 0.00141878 3.72177e-06 0.000227133 0.00165785 9.00972e-06 0.000191314 0.00188622 0 0.00043535 0.00172308 0.000218006 9.375 9.625 1.73919e+06 1.5477e+06 191492 30819 26135 4594
9.75 0.000520581 0.00272537 4.22314e-05 0.000725777 0.00509103 1.40439e-05 0.000971366 0.00678362 4.90035e-05 0.00105832 0.00816811 0 0.00150263 0.00803193 1.78486e-05 9.625 9.875 3.84993e+06 3.36355e+06 486375 68975 46300 7986
10.00 0.000270553 0.00171102 -4.31584e-06 0.000363681 0.00303339 -8.52428e-05 0.000396759 0.00381339 -0.000116987 0.000503583 0.00412299 -7.79761e-05 0.00122263 0.00379391 0.000102433 9.875 10.125 4.04251e+06 3.45959e+06 582928 83174 51630 8997
10.25 6.63162e-05 0.00050581 -4.84966e-06 0.00037431 0.00150883 6.74108e-05 0.000476386 0.00198756 8.12813e-05 0.000876089 0.00221128 0.000482226 0.000631473 0.00229429 0.000378852 10.125 10.375 2.70917e+06 2.20157e+06 507600 75569 44516 7918
10.50 0.000121421 0.000250874 9.15988e-05 0.0018385 0.00382311 0.00131912 0.0021264 0.00481576 0.00147119 0.00293569 0.00549287 0.00211675 0.00548613 0.00662213 0.00437308 10.375 10.625 1.67136e+06 1.26832e+06 403045 67720 36448 6562
10.75 0.00054008 0.000662173 0.000484445 0.00632918 0.00924098 0.00433624 0.0064892 0.0106041 0.00431854 0.00998056 0.0126445 0.006351 0.0168733 0.0158698 0.011497 10.625 10.875 1.01864e+06 736928 281711 55785 26752 4919
11.00 0.00213617 0.00185183 0.00175456 0.0213625 0.0190374 0.0120399 0.0205992 0.0205567 0.0113103 0.0300874 0.0229839 0.0153831 0.043756 0.0245928 0.0221668 10.875 11.125 584171 426465 157706 39856 17848 3131
11.25 0.00884064 0.00408372 0.0064957 0.0591182 0.0349509 0.0244727 0.0508001 0.0350109 0.0209972 0.0748802 0.0389052 0.0289726 0.0919765 0.0354745 0.0399903 11.125 11.375 329785 247154 82631 27185 11899 2044
11.50 0.0312891 0.00737528 0.0181911 0.141081 0.0489811 0.036937 0.111539 0.0416635 0.0341315 0.165719 0.0484929 0.0408999 0.204337 0.0371 0.0536734 11.375 11.625 185276 142414 42862 15071 7911 1199
11.75 0.0882647 0.00743371 0.03662 0.274055 0.044652 0.0401391 0.189015 0.0395839 0.037377 0.305893 0.0521281 0.0415291 0.372573 0.0301366 0.060868 11.625 11.875 103483 81097 22386 4497 5600 824
12.00 0.194959 -0.000118494 0.0521394 0.450699 0.040207 0.0363657 0.333333 0.0396684 0.0311891 0.481949 0.0461186 0.0347914 0.566176 0.0367379 0.0383454 11.875 12.125 56635 45266 11369 459 3878 544
12.25 0.363512 0.000587374 0.0566658 0.635407 0.0308632 0.0176926 0.512195 0.130662 0.0121951 0.641184 0.0355839 0.0140797 0.729373 0.042614 0.0234905 12.125 12.375 30335 24918 5417 41 2433 303
12.50 0.565813 0.0207513 0.0540745 0.770213 0.0330597 0.0162061 1 0 0 0.738044 0.0376384 0.0147433 0.851163 0.00665712 0.020317 12.375 12.625 15789 13204 2585 5 1401 215
12.75 0.736573 0.0441973 0.0521001 0.868011 0.0341434 0.0177945 1 0 0 0.794621 0.0427576 0.020949 0.92 0.0115069 0.0356463 12.625 12.875 7924 6833 1091 1 409 150
13.00 0.86211 0.0401971 0.0371178 0.933333 0.0174863 0.0328594 0 0 0 0.897959 0.0612245 0.0816326 0.952941 0.00908417 0.0117647 12.875 13.125 3756 3336 420 0 49 85
13.25 0.937332 0.0249326 0.0289758 0.948387 0.0256389 0.0258064 0 0 0 1 0 0 0.968254 0.031746 0.047619 13.125 13.375 1639 1484 155 0 2 63
13.50 0.967159 0.00985223 0.00328404 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 661 609 52 0 0 39
