#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00421039 0.00340491 0.00245769 0.00417668 0.00379738 0.00244458 0.00359256 0.00444134 0.00197794 0.00447848 0.00561542 0.00304224 7.2 7.4 585063 134851 21738 16485 7864
7.5 0.00808812 0.00642364 0.00422017 0.00840648 0.00778358 0.0043086 0.00731019 0.00538137 0.00364233 0.00744249 0.00710071 0.00437544 7.4 7.6 475487 113929 19533 14684 6972
7.7 0.0146401 0.00968163 0.00718437 0.0148558 0.0100852 0.00692484 0.0129523 0.00901341 0.00649833 0.014229 0.0107444 0.00717857 7.6 7.8 390471 101520 18234 13321 6415
7.9 0.0208896 0.01117 0.00937271 0.0215288 0.0125077 0.00931579 0.0191677 0.0117662 0.00814604 0.0207638 0.0146781 0.00920986 7.8 8 330145 97845 18286 12600 6352
8.1 0.0273591 0.0127208 0.0108668 0.0273724 0.0134351 0.0102277 0.0274838 0.0139613 0.0110905 0.0301092 0.0215393 0.0127847 8 8.2 278517 91971 18038 11967 6062
8.3 0.0378943 0.0150858 0.0127502 0.0396854 0.0162312 0.0134374 0.0398374 0.0172193 0.0141938 0.0430181 0.0208428 0.0147676 8.2 8.4 228294 78136 16601 10400 5359
8.5 0.0519409 0.0177423 0.0159903 0.0548745 0.0191425 0.0159667 0.0548499 0.0205137 0.017787 0.057181 0.0260709 0.0182382 8.4 8.6 183294 63111 14429 8988 4457
8.7 0.066807 0.0194947 0.017884 0.0709805 0.0213555 0.0189539 0.0703034 0.0185036 0.0166743 0.0669207 0.0284232 0.0168589 8.6 8.8 146759 50242 12680 7583 3745
8.9 0.088128 0.0206645 0.0224742 0.0841064 0.0182639 0.0222331 0.097062 0.024524 0.0246755 0.100583 0.0356325 0.0235327 8.8 9 116291 39046 10284 6224 3136
9.1 0.107566 0.0215146 0.0197878 0.0978644 0.0197331 0.0200449 0.117539 0.0227935 0.0209444 0.12802 0.0268205 0.0216879 9 9.2 92584 30951 8489 5393 2615
9.3 0.131047 0.0240806 0.0237208 0.104646 0.0224923 0.0217783 0.144228 0.027634 0.0286127 0.159319 0.033261 0.0265199 9.2 9.4 75291 24947 6928 4564 2150
9.5 0.156343 0.0262766 0.0274812 0.115845 0.0257773 0.0256019 0.174275 0.0276488 0.0253294 0.19028 0.0290592 0.0277879 9.4 9.6 62648 20178 5025 3845 1873
9.7 0.181153 0.0274902 0.0303695 0.115864 0.0265332 0.0282983 0.212573 0.0292832 0.0372534 0.223214 0.0277519 0.0342068 9.6 9.8 54346 17083 3596 3594 1684
9.9 0.193916 0.0312722 0.0301894 0.0875237 0.0304943 0.0275588 0.22423 0.0294705 0.0262942 0.249776 0.0294555 0.0354517 9.8 10 48632 14991 2409 3483 1605
10.1 0.209566 0.0325601 0.0355019 0.087808 0.0303684 0.0371015 0.240544 0.0390633 0.0367163 0.264474 0.0344571 0.0323158 10 10.2 45322 13314 1415 3409 1533
10.3 0.206795 0.028003 0.0313698 0.030731 0.0339345 0.0436396 0.238365 0.0330374 0.0317047 0.26605 0.0266334 0.0289538 10.2 10.4 42599 11869 749 3352 1449
10.5 0.212061 0.0297859 0.0351825 0.0181276 0.041109 0.0384788 0.234607 0.0339219 0.0345534 0.290272 0.0248878 0.033809 10.4 10.6 38777 10206 328 3218 1441
10.7 0.201406 0.0257498 0.028466 0.0544617 0.0552862 0.0782613 0.194653 0.0235298 0.0246616 0.293015 0.0296859 0.034103 10.6 10.8 31334 7808 116 2558 1216
10.9 0.173574 0.02494 0.0283228 0.104862 0.053338 0.0440404 0.14273 0.0259065 0.0314933 0.280619 0.0155535 0.020202 10.8 11 20508 4643 44 1483 901
11.1 0.147822 0.0170631 0.0212275 0.0683716 0.0737948 0.0972689 0.0621524 0.028678 0.0305203 0.235073 0.0160257 0.0169781 11 11.2 9918 2034 9 568 486
