#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000654538 0.00078033 0.000352045 0.0025209 0.00298334 0.00157065 0.00271104 0.00337793 0.00174087 0.00266117 0.00310433 0.00143583 0.00298864 0.00310696 0.00164546 7.2 7.4 577104 442780 134324 23898 14225 3016
7.5 0.000660313 0.000986609 0.000372931 0.00387033 0.00547398 0.00272853 0.00395406 0.00613004 0.00271898 0.00337056 0.00526041 0.00227198 0.00432277 0.00655061 0.00335845 7.4 7.6 471604 349834 121770 23278 12939 2776
7.7 0.000912875 0.00132007 0.000623286 0.00589735 0.00823938 0.00405889 0.00650124 0.00863373 0.00434067 0.00643483 0.0078129 0.00440682 0.00863842 0.00991133 0.0065339 7.6 7.8 391181 275376 115805 23273 12538 2745
7.9 0.00153187 0.00231863 0.00100319 0.00934446 0.0108 0.00602126 0.0100329 0.0101905 0.006315 0.0105478 0.0103977 0.00679765 0.0128248 0.012369 0.0080157 7.8 8 324228 217235 106993 22959 11916 2790
8.1 0.00260301 0.00337254 0.00170743 0.014419 0.0132109 0.00869288 0.0157289 0.0135411 0.00937427 0.0160934 0.0141527 0.00948069 0.0205002 0.0193025 0.0140991 8 8.2 261965 172119 89846 20746 10771 2465
8.3 0.00417564 0.00477241 0.00236662 0.0239075 0.0175543 0.0133837 0.0251065 0.0181166 0.013973 0.0251898 0.0189916 0.0151188 0.0318866 0.0270117 0.0181188 8.2 8.4 209155 137784 71371 18089 8937 2069
8.5 0.00760644 0.005775 0.00382167 0.0375721 0.0214644 0.0194958 0.0387116 0.021432 0.0208072 0.0416287 0.0228951 0.0221145 0.0400235 0.0280362 0.0242801 8.4 8.6 165941 109941 56000 15858 7650 1719
8.7 0.0120288 0.00825988 0.00537661 0.0568644 0.0271175 0.0258196 0.0566716 0.027701 0.0260023 0.061643 0.0277581 0.0284084 0.0638012 0.0331908 0.0248311 8.6 8.8 131499 87711 43788 13372 6458 1544
8.9 0.0188103 0.0114791 0.00709435 0.0796742 0.033765 0.0308887 0.0740229 0.0299491 0.0281617 0.086465 0.0352273 0.0319615 0.0956739 0.0436376 0.0367994 8.8 9 103390 69715 33675 10868 5470 1261
9.1 0.0287626 0.0141425 0.00926776 0.114459 0.0350635 0.0367582 0.0991892 0.0302927 0.0341925 0.128219 0.0377237 0.0403701 0.136917 0.0511429 0.0442016 9 9.2 80880 54909 25971 8460 4474 1022
9.3 0.0435702 0.017779 0.0118599 0.149293 0.0356815 0.038784 0.121523 0.0308823 0.0324066 0.158055 0.0406863 0.0408046 0.186747 0.0670365 0.0533335 9.2 9.4 63341 43888 19453 5896 3775 793
9.5 0.0603046 0.0182886 0.0134543 0.18988 0.0351122 0.0398861 0.143988 0.0298118 0.0329877 0.215709 0.0419337 0.0448073 0.206587 0.0427009 0.034528 9.4 9.6 50264 35002 15262 4033 3255 697
9.7 0.0857035 0.0193115 0.0144977 0.241664 0.0359081 0.037784 0.165547 0.0242035 0.0285449 0.266287 0.0418953 0.0400967 0.275605 0.0477163 0.0430076 9.6 9.8 41706 29451 12255 2531 2884 581
9.9 0.123528 0.0205198 0.0170523 0.300798 0.0324697 0.0366556 0.168738 0.027794 0.0260804 0.352311 0.0353413 0.040631 0.340996 0.0348103 0.0289962 9.8 10 35738 25689 10049 1454 2660 545
10.1 0.171534 0.0159917 0.0200894 0.354344 0.0326199 0.0305481 0.18875 0.0294072 0.0314028 0.402381 0.0339827 0.0306908 0.429204 0.0320033 0.039982 10 10.2 32114 23622 8492 811 2545 501
10.3 0.228951 0.0182733 0.019439 0.414575 0.0256397 0.0246497 0.241379 0.026313 0.025241 0.452414 0.030252 0.0269687 0.507559 0.031047 0.0256317 10.2 10.4 29659 22137 7522 396 2518 527
10.5 0.289884 0.0194002 0.0176668 0.474217 0.0273148 0.0254966 0.254717 0.0273343 0.0281977 0.512532 0.0273874 0.0257054 0.600437 0.0347282 0.0275622 10.4 10.6 26715 20476 6239 189 2287 479
10.7 0.364925 0.0210003 0.0185049 0.554491 0.0298621 0.0284653 0.313726 0.0509804 0.0610939 0.562296 0.02952 0.03048 0.689826 0.0343116 0.0457982 10.6 10.8 21932 17172 4760 88 1924 409
10.9 0.441114 0.0227996 0.0208131 0.605972 0.0298195 0.0247201 0.375 0.0625 0.0592105 0.591371 0.0255912 0.024395 0.743902 0.0323687 0.0286707 10.8 11 14767 11875 2892 32 1163 318
11.1 0.520935 0.0279733 0.026589 0.674339 0.0255815 0.0318773 0.5 0.0555556 0.0714286 0.63039 0.0210043 0.0280735 0.800971 0.0193884 0.0290411 11 11.2 7507 6161 1346 14 502 184
11.3 0.617359 0.0313625 0.0314395 0.675615 0.0350447 0.0336938 0 0.5 0 0.595745 0.0385837 0.0332447 0.849057 0.0259434 0.0365566 11.2 11.4 2471 2061 410 1 139 70
11.5 0.709369 0.032283 0.0315034 0.753247 0.0280033 0.0441558 1 0 0 0.571429 0.064935 0.0714286 0.833333 0.0490196 0.0686274 11.4 11.6 531 461 70 1 22 15
11.7 0.789474 0.0415122 0.0594737 0.6 0.0666667 0.1 0 0 0 0.571429 0.0952381 0.142857 1 0 0 11.6 11.8 79 70 9 0 5 1
11.9 0.714286 0.285714 0.214286 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 4 3 1 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
