#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00759628 0.00466085 0.00268832 0.00740111 0.00563031 0.00251793 0.00961488 0.00593321 0.00330315 0.00986069 0.00612496 0.00372099 7.2 7.4 621499 139823 19144 17561 13984
7.5 0.0113632 0.0066555 0.00362731 0.0119295 0.00729786 0.00399438 0.0121917 0.00609041 0.00390263 0.0147541 0.00704493 0.00494448 7.4 7.6 523714 122273 17547 15856 12665
7.7 0.0185853 0.011299 0.00547296 0.0194302 0.0128402 0.00611539 0.0171495 0.0109664 0.00552484 0.0228955 0.00877668 0.00632359 7.6 7.8 436158 104703 16035 14173 11238
7.9 0.0358058 0.0182657 0.0102714 0.037994 0.018864 0.0125959 0.0318184 0.0156885 0.00844798 0.0353351 0.015038 0.00864122 7.8 8 361037 91447 14526 12644 10096
8.1 0.0512144 0.019567 0.0103655 0.0538991 0.0193365 0.0125562 0.0479201 0.0174688 0.0105061 0.0526853 0.0165855 0.0133693 8 8.2 303191 85971 13885 11907 9551
8.3 0.0616522 0.0190347 0.0118728 0.06304 0.0210611 0.0136785 0.0581509 0.0198348 0.0121805 0.0670625 0.0169893 0.0143604 8.2 8.4 254946 81738 13902 11102 9033
8.5 0.0762043 0.0191087 0.0141384 0.0792341 0.0222107 0.0180639 0.0795733 0.018001 0.0138925 0.0865123 0.0198312 0.0175811 8.4 8.6 211222 71526 12915 10135 7933
8.7 0.0944463 0.0178027 0.0166603 0.0985028 0.0200407 0.0190923 0.0921025 0.0157681 0.015196 0.105534 0.0210862 0.0185917 8.6 8.8 168993 58410 11308 8586 6847
8.9 0.117634 0.0182843 0.0198898 0.116605 0.0206737 0.0230948 0.120702 0.0192321 0.0208064 0.128455 0.0197042 0.0156801 8.8 9 135830 46761 9576 7265 5615
9.1 0.141917 0.0173155 0.0218644 0.137286 0.0209545 0.0251377 0.144514 0.016776 0.0204678 0.153175 0.0225466 0.0196484 9 9.2 110243 37377 8315 6102 4808
9.3 0.163195 0.0195144 0.0230178 0.149768 0.0219738 0.0271683 0.162066 0.0205905 0.0237195 0.178479 0.0199177 0.0236334 9.2 9.4 91419 30752 6795 5212 4114
9.5 0.191251 0.0217282 0.0239371 0.162218 0.0231377 0.0249184 0.201631 0.0262137 0.0275983 0.209105 0.0184664 0.0218902 9.4 9.6 77237 25570 5284 4592 3595
9.7 0.211058 0.0232504 0.0242905 0.147846 0.0340049 0.0329538 0.225054 0.0223076 0.0230309 0.236879 0.0217541 0.0202191 9.6 9.8 67434 21895 4071 4185 3231
9.9 0.226659 0.0256565 0.0254877 0.149033 0.0300621 0.0293805 0.241104 0.0298468 0.0297815 0.260109 0.0239985 0.0232524 9.8 10 60532 19200 2888 3772 2989
10.1 0.247527 0.0282563 0.0265822 0.148292 0.0412545 0.0398422 0.272582 0.0301249 0.0262384 0.281143 0.0215337 0.0249109 10 10.2 55563 17240 1737 3798 2688
10.3 0.259654 0.0236091 0.0277793 0.111109 0.0342921 0.03058 0.289943 0.0266003 0.0277418 0.28431 0.0223585 0.0209065 10.2 10.4 50615 15277 820 3774 2683
10.5 0.259554 0.0265937 0.0258181 0.095561 0.0527832 0.0549568 0.272622 0.0339642 0.0286186 0.295525 0.0198292 0.0236718 10.4 10.6 44494 12739 310 3411 2354
10.7 0.239223 0.023925 0.0225232 0.0875349 0.0627916 0.0455859 0.225677 0.0261782 0.0212748 0.283796 0.0225925 0.0243755 10.6 10.8 35406 9691 123 2698 1977
10.9 0.194572 0.0156705 0.0159954 0.0352618 0.0743834 0.0601374 0.158754 0.0190582 0.0210617 0.238602 0.012013 0.0107507 10.8 11 23055 5789 35 1482 1414
11.1 0.148937 0.0148188 0.0146499 0.152608 0.0671038 0.109553 0.0775538 0.0231604 0.0230933 0.204765 0.0156257 0.0147421 11 11.2 11748 2610 5 547 798
11.3 0.0971969 0.0112067 0.0107015 -0.797314 0.0171067 0.0163301 0.00976402 0.0183664 0.0235473 0.125971 0.0137438 0.0133893 11.2 11.4 4370 758 0 83 289
11.5 0.0562295 0.0182647 0.0203039 -0.906349 0.018109 0.0172501 0.0644202 0.0390605 0.145501 0.0703453 0.0276179 0.0231133 11.4 11.6 1295 125 0 7 55
11.7 0.044898 0.00886548 0.00820071 -0.954373 0.00992823 0.0076527 -0.954268 0.0110506 0.00775707 0.0456026 0.00905979 0.00767159 11.6 11.8 320 12 0 0 7
11.9 0.0379747 0.0146569 0.0109476 -0.961538 0.01417 0.0114346 -0.961538 0.01417 0.0114346 -0.951613 0.985511 0.0156002 11.8 12 56 3 0 0 1
12.1 0 0 1 -1 0 0 -1 0 0 -1 0 0 12 12.2 6 1 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
