#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 4.79996e-05 0.000215998 4.79996e-05 0.000979432 0 0.000979432 0 0 0 0 0 0 0 0 0 8.625 8.875 42688 41667 1021 57 157 215
9.00 0.000126763 0.000522897 0.000126763 0 0.000281611 0 0 0 0 0 0.00168067 0 0 0 0 8.875 9.125 66660 63110 3550 231 594 735
9.25 0.000193335 0.000785674 0.000189222 0.000130702 0.00082782 0.000130702 0 0.00134318 0 0 0.00106667 0 0 0.000870891 0 9.125 9.375 266054 243101 22953 1480 3732 4595
9.50 0.000537544 0.00139679 0.000519257 0.000762564 0.0029055 0.000744417 0.000634518 0.00257447 0.000634518 0.000669523 0.0034856 0.000669523 0.00100312 0.00295597 0.00100312 9.375 9.625 764405 710639 53766 4728 7468 8972
9.75 0.00418421 0.00703406 0.0038937 0.00533583 0.0108291 0.00507327 0.00478857 0.0105573 0.00442213 0.00540605 0.0114783 0.0049785 0.00771263 0.0124213 0.00735746 9.625 9.875 1.84844e+06 1.69757e+06 150867 13574 16648 18930
10.00 0.00567192 0.00649331 0.00529154 0.0155391 0.0156552 0.0139284 0.0137207 0.017229 0.0120233 0.0151582 0.0191246 0.0133781 0.021074 0.0177322 0.0189497 9.875 10.125 2.82771e+06 2.44873e+06 378979 38409 42815 44747
10.25 0.00873195 0.00715347 0.00788982 0.0332446 0.0191813 0.0273132 0.0287251 0.0225254 0.0227973 0.0359921 0.0214708 0.0288721 0.0456918 0.0205302 0.0377658 10.125 10.375 2.19681e+06 1.80246e+06 394350 42576 46538 46945
10.50 0.0150195 0.00680208 0.0128793 0.0637557 0.025837 0.0434177 0.0562304 0.0306339 0.0399011 0.0725341 0.0333178 0.0469799 0.0856471 0.0248614 0.0605231 10.375 10.625 1.41298e+06 1.10184e+06 311141 35070 37927 38285
10.75 0.0255219 0.00683247 0.0201407 0.121434 0.0360785 0.0636122 0.10374 0.0540459 0.0530951 0.123637 0.0429544 0.062464 0.155823 0.0271046 0.0864193 10.625 10.875 883647 662176 221471 26952 28899 28956
11.00 0.0441026 0.00724987 0.0311382 0.201105 0.0429119 0.077854 0.16862 0.0809706 0.0599272 0.207747 0.0444822 0.0796898 0.239379 0.0256663 0.100682 10.875 11.125 546931 395736 151195 20994 20111 20219
11.25 0.0793622 0.00706454 0.0451872 0.290193 0.0492453 0.076036 0.250126 0.0902573 0.060639 0.281298 0.0545804 0.0708202 0.336458 0.0246093 0.0940026 11.125 11.375 331279 238010 93269 15912 13036 13122
11.50 0.138681 0.00822143 0.0554684 0.393415 0.0447516 0.0513363 0.327245 0.0799315 0.0452711 0.380312 0.0531848 0.0479724 0.446972 0.0210717 0.0640881 11.375 11.625 198685 144259 54426 10402 8472 8222
11.75 0.21817 0.00782438 0.0551478 0.511062 0.0372338 0.0250546 0.432674 0.0619496 0.0190538 0.500902 0.0511613 0.0157255 0.548283 0.0212879 0.0283195 11.625 11.875 118710 86845 31865 3691 5546 5271
12.00 0.319985 0.01557 0.0352618 0.622305 0.0490608 0.00152421 0.594724 0.0825005 -0.00656885 0.610443 0.0655562 -0.00831354 0.637031 0.0351615 0.0123768 11.875 12.125 70295 51743 18552 417 3907 3408
12.25 0.432283 0.0574615 0.0310988 0.714123 0.0694854 -0.0052039 0.757576 0.110556 -0.0281385 0.697318 0.0860382 -0.0121928 0.737705 0.0532212 0.00578594 12.125 12.375 41451 30908 10543 66 2610 2135
12.50 0.547572 0.10409 0.0229965 0.805541 0.071218 -0.00183439 0.875 0.0297619 0.035 0.795468 0.0769138 -0.00605863 0.803228 0.0675251 0.00291985 12.375 12.625 24512 18593 5919 16 1677 1301
12.75 0.665304 0.126954 0.0163577 0.866001 0.0668333 -0.00301707 1 0 0 0.857143 0.0726543 0.00679076 0.873068 0.0599815 -0.00236809 12.625 12.875 14407 11004 3403 4 560 906
13.00 0.758621 0.127668 0.00947869 0.91472 0.0535257 -0.0052135 1 0 0 0.875 0.0897059 -0.0138889 0.908319 0.0585055 -0.0073002 12.875 13.125 8250 6409 1841 3 72 589
13.25 0.823901 0.11044 0.00269812 0.933809 0.0413405 -0.000282347 0 0 0 1 0 0 0.938462 0.0390946 -0.00389433 13.125 13.375 4622 3640 982 0 10 390
