#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 94179 1683 162 149 7
9 -6.36716e-06 0 6.36716e-06 -6.36716e-06 6.36716e-06 6.36716e-06 -6.36716e-06 6.36716e-06 6.36716e-06 -6.36716e-06 0 6.36716e-06 8.875 9.125 161320 4264 769 525 36
9.25 -1.60139e-06 1.60139e-06 1.28104e-05 -1.60139e-06 1.60139e-06 1.28104e-05 -1.60139e-06 1.60139e-06 1.28104e-05 -1.60139e-06 1.60139e-06 1.28104e-05 9.125 9.375 658405 33947 6473 4581 247
9.5 8.98354e-05 0.0009055 0 0.000160886 0.00133966 1.27556e-05 0.000179805 0.00133261 6.84262e-06 0.000914733 0.00152347 0.000109849 9.375 9.625 2.23248e+06 209672 35767 20611 1023
9.75 0.000170936 0.00216125 -2.97179e-05 0.000428419 0.00373792 -4.50469e-06 0.000336493 0.00460723 -0.000109633 0.0002904 0.00665503 0.000380072 9.625 9.875 4.38340e+06 529528 76556 35962 1685
10 3.68212e-05 0.00110299 3.71899e-06 0.000123423 0.00190147 1.24855e-05 0.000157689 0.00236682 3.31004e-06 -0.00019913 0.00101387 -9.2502e-05 9.875 10.125 4.04068e+06 580628 83707 36433 1827
10.25 9.74011e-05 0.000533243 7.18987e-05 0.000165412 0.00099041 0.000108921 0.000330665 0.000920999 0.000256476 0.00115938 0.0011795 0.00137466 10.125 10.375 2.65378e+06 497058 75883 31906 1660
