#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0 0 0 0 0 0 0 0 7.2 7.4 148662 10751 68 0 0
7.5 0 0 0 0 0 0 0 0 0 0 0 0 7.4 7.6 108750 8971 57 0 0
7.7 0 0.000177651 0 0 0 0 0 0 0 0 0 0 7.6 7.8 74807 6958 65 0 0
7.9 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 49090 4789 55 0 0
8.1 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 30927 2956 48 0 0
8.3 0 0 0 0 0 0 0 0 5.8045e-05 0 0 5.8045e-05 8.2 8.4 18680 1699 37 0 0
8.5 0 0 0 0 0 0 0 0 0.000101471 0 0 0.000101471 8.4 8.6 11318 983 33 0 0
8.7 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 6590 532 22 0 0
8.9 0 0 0 0 0 0 0 0 0.000279877 0 0 0.000279877 8.8 9 3816 295 21 0 0
9.1 0 0.005 0 0 0 0 0 0 0 0 0 0 9 9.2 2096 138 22 0 0
9.3 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 1124 83 18 0 0
9.5 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 570 33 9 0 0
9.7 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 285 20 8 0 0
9.9 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 136 6 3 0 0
10.1 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 73 2 1 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 35 2 1 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 6 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 4 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 1 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
