#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -5.11528e-06 9.13326e-05 2.45486e-05 4.49685e-05 0.000261538 6.11081e-05 -1.74571e-05 1.74571e-05 5.8508e-05 -3.52975e-05 2.87283e-05 0.000152436 7.2 7.4 588836 111491 12149 569 0
7.5 -1.16881e-05 0.000244882 3.53815e-05 4.2324e-05 0.000335662 7.48038e-05 -4.91209e-05 4.16999e-05 8.18791e-05 -7.21179e-05 4.37219e-05 0.000190075 7.4 7.6 461089 98714 12268 626 0
7.7 -2.47553e-05 0.000272561 3.5125e-05 -4.18062e-05 0.000350126 7.9614e-05 -8.47798e-05 7.5074e-05 0.000114087 -0.000125569 6.82355e-05 0.000302956 7.6 7.8 352519 83052 12153 672 0
7.9 -1.66088e-05 0.000507085 4.03107e-05 -5.98538e-05 0.000877302 0.000102895 -9.67334e-05 0.00138947 0.000133814 -0.000145845 8.35145e-05 0.000376464 7.8 8 259518 64023 11040 530 0
8.1 5.23221e-05 0.000906338 7.0926e-05 8.09144e-05 0.00126856 0.000203467 -0.000100755 0.00288959 0.000159077 -0.000171922 9.89272e-05 0.000573757 8 8.2 187667 46051 9634 525 0
8.3 8.61236e-05 0.00111335 0.000130328 8.99811e-05 0.0027652 0.000171747 -0.000135437 0.00201977 0.00016296 -0.000194073 0.000109192 0.000671349 8.2 8.4 133644 32290 8026 441 0
8.5 0.000166943 0.00303248 0.000166943 0.000115455 0.00459189 0.000196097 -8.02311e-05 0.00761378 0.000130423 -0.000162911 9.16568e-05 0.000685078 8.4 8.6 94088 21511 6502 373 0
8.7 0.000202392 0.00484344 0.000241863 0.000191093 0.00830298 0.000251326 -3.67444e-05 0.0139051 8.52589e-05 -0.000137663 7.58734e-05 0.00156747 8.6 8.8 65388 14141 5074 289 0
8.9 0.000255951 0.00751859 0.000294976 0.000389723 0.0108525 0.000444622 0 0.0242785 0.000104761 -0.000127046 7.39152e-05 0.00297419 8.8 9 45382 9331 3984 239 0
9.1 0.000611501 0.0165413 0.000644078 0.000488622 0.0180169 0.000530303 0.00403967 0.0329763 0.0041133 -0.000129049 9.26257e-05 0.00650659 9 9.2 31068 5785 2842 198 0
9.3 0.000697428 0.01699 0.000697428 0.000344583 0.0142928 0.000401739 0.0050596 0.0587189 0.00511354 -0.000345622 0.000345622 0.0127326 9.2 9.4 21576 3742 1951 168 0
9.5 0.000862415 0.0262763 0.000862415 0 0.0128514 0.000319208 0.00729003 0.0576277 0.00736952 -0.000977952 0.000977952 0.0245717 9.4 9.6 14274 2331 1227 133 0
9.7 0.00412144 0.0351188 0.0042345 -0.000277047 0.00370853 0.00373451 0.0293194 0.119418 0.0293194 -0.00413704 0.00398214 0.033523 9.6 9.8 9425 1371 650 103 0
9.9 0.00506128 0.0441581 0.0054834 -0.00149115 0.00841186 0.00758416 0.0434139 0.141995 0.0436212 -0.0101455 0.00955365 0.0444031 9.8 10 6380 874 323 87 0
10.1 0.0110129 0.0415717 0.011876 -0.00639066 0.00596521 0.0257069 0.0536474 0.0856769 0.0464758 -0.0171496 0.015134 0.0661006 10 10.2 4049 519 177 76 0
10.3 0.0202588 0.0624234 0.0255944 -0.0130967 0.0117658 0.0344963 0.103361 0.0901973 0.102938 -0.0389462 0.0308021 0.0823717 10.2 10.4 2646 307 73 72 0
10.5 0.030592 0.0431944 0.040156 -0.0432931 0.0288213 0.0627675 0.0987068 0.102344 0.0862295 -0.0652945 0.0471414 0.0924832 10.4 10.6 1658 167 20 53 0
10.7 -0.00278366 0.0532479 0.045723 -0.03698 0.109639 0.0547106 0.0409091 0.101089 0.0708492 -0.102064 0.0610326 0.106269 10.6 10.8 1023 96 9 32 0
10.9 -0.0123642 0.0640635 0.0498983 -0.12753 0.0797133 0.113939 0.0909853 0.152934 0.124917 -0.131907 0.0748898 0.116514 10.8 11 547 36 2 10 0
11.1 0.0705882 0.140673 0.120588 -0.146444 0.08446 0.103556 0.153005 0.181181 0.183048 -0.146444 0.08446 0.103556 11 11.2 300 23 0 13 0
11.3 0.165109 0.2175 0.18235 -0.217391 0.117391 0.125466 0.287651 0.254924 0.251936 -0.217391 0.117391 0.125466 11.2 11.4 96 7 0 6 0
11.5 0.285714 0.529101 0.494048 -0.189189 0.105856 0.13434 0.344828 0.469987 0.553161 -0.189189 0.105856 0.13434 11.4 11.6 29 0 0 0 0
11.7 -0.125 0.125 0.238636 -0.142857 0.142857 0.225564 -0.125 0.125 0.238636 -0.142857 0.142857 0.225564 11.6 11.8 11 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 1 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
