#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 293416 288109 5307 0 0 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 428593 422997 5596 3 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.0848e+06 1.0711e+06 13697 79 0 0
9.50 0 5.23048e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 9.375 9.625 1.96543e+06 1.91099e+06 54436 591 0 0
9.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.625 9.875 1.88829e+06 1.79308e+06 95205 1275 0 0
10.00 0 1.8836e-06 0 0 1.14335e-05 0 0 0 0 0 0 0 0 0 0 9.875 10.125 1.15627e+06 1.06348e+06 92789 1759 0 0
10.25 0 1.95659e-06 0 0 4.6037e-05 0 0 0.000537924 0 0 0 0 0 0 0 10.125 10.375 582094 510764 71330 1658 0 0
10.50 0 0 0 0 0.000130429 0 0 0 0 0 0 0 0 0 0 10.375 10.625 257150 227580 29570 1189 0 0
10.75 0 3.0535e-05 0 0 0.000562799 0 0 0 0 0 0 0 0 0 0 10.625 10.875 108591 98245 10346 785 0 0
11.00 0 0.000154999 0 0 0.00189189 0 0 0.0037594 0 0 0 0 0 0 0 10.875 11.125 42323 38710 3613 498 0 0
11.25 0 0.000717309 0 0 0.00634058 0 0 0.015748 0 0 0 0 0 0 0 11.125 11.375 15040 13941 1099 378 0 0
11.50 0.000225938 0.00203344 0.000225938 0 0.011811 0 0 0.0060241 0 0 0 0 0 0 0 11.375 11.625 4678 4426 252 166 0 0
11.75 0.0024855 0.0091135 0.0024855 0.0147059 0.0294118 0.0147059 0.0208333 0.0208333 0.0208333 0 0 0 0 0 0 11.625 11.875 1275 1207 68 48 0 0
12.00 0 0.0283688 0 0 0.0769231 0 0 0 0 0 0 0 0 0 0 11.875 12.125 295 282 13 4 0 0
12.25 0 0.0888889 0 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 46 45 1 0 0 0
12.50 0.285714 0.142857 0.285714 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 7 7 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 2 2 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
