#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000543334 0.000800092 0.000325984 0.000885667 0.00162854 0.000535125 0.000959068 0.00172761 0.00058742 0.001305 0.00187317 0.000699931 0.00170648 0.00406275 0.00170648 7.2 7.4 597055 455318 141737 25957 9950 564
7.5 0.000450241 0.000574238 0.000251202 0.000953534 0.00257648 0.00056455 0.000916777 0.0025954 0.000535984 0.00146699 0.00275416 0.000907448 0 0.00664452 0 7.4 7.6 491926 358199 133727 26247 9812 572
7.7 0.000412928 0.000667651 0.000214592 0.0012192 0.00365837 0.000913606 0.0012535 0.00401771 0.0009924 0.00178964 0.00322709 0.00144658 0.00160256 0.00367913 0.00160256 7.6 7.8 401015 277198 123817 26349 9622 576
7.9 0.000435803 0.000999863 0.000272986 0.00183816 0.00584683 0.00144332 0.00204563 0.00628895 0.00161657 0.00198528 0.00635001 0.00154393 0.00308166 0.00656464 0.00308166 7.8 8 321247 215219 106028 24941 9105 559
8.1 0.000783227 0.00171473 0.000575224 0.00347199 0.00834216 0.00274138 0.00401541 0.00972094 0.00302678 0.00372208 0.0104051 0.00269728 0.00534759 0.0115697 0.00534759 8 8.2 250989 166720 84269 21797 7878 534
8.3 0.0013411 0.00289901 0.000884734 0.00648857 0.0131387 0.00481147 0.00791592 0.0139094 0.00605476 0.0077101 0.0154105 0.00579186 0.00478469 0.016593 0.00478469 8.2 8.4 194794 130437 64357 18673 6660 422
8.5 0.00245979 0.0044807 0.0017447 0.0123532 0.0196513 0.00876175 0.0147052 0.0208474 0.00992762 0.0151965 0.0244939 0.0113696 0.0119048 0.0318909 0.0119048 8.4 8.6 150745 102309 48436 15867 5543 371
8.7 0.00481206 0.00732114 0.00310367 0.0217576 0.0272427 0.0140094 0.0225293 0.0278955 0.014337 0.0256567 0.028167 0.0167781 0.0123457 0.025455 0.0123457 8.6 8.8 116921 80432 36489 12885 4774 286
8.9 0.0084052 0.0100864 0.00468701 0.037287 0.0354053 0.0211087 0.032467 0.0313718 0.0185661 0.0439101 0.0388195 0.0269481 0.059322 0.0402796 0.0312096 8.8 9 90299 62929 27370 10254 3905 236
9.1 0.014888 0.0158729 0.00754165 0.0598582 0.0400404 0.0303805 0.0496117 0.0358531 0.0245992 0.0696629 0.045595 0.0338017 0.0807175 0.0591789 0.0489715 9 9.2 69930 49408 20522 7567 3393 210
9.3 0.0269344 0.0210115 0.0112744 0.0910094 0.0467457 0.0389673 0.0674006 0.0386545 0.0301761 0.107121 0.0599916 0.0499949 0.127168 0.0459093 0.0379957 9.2 9.4 53598 38544 15054 5175 2824 151
9.5 0.0435617 0.0268722 0.0146799 0.129885 0.0521074 0.0459589 0.082398 0.0375276 0.0341343 0.158213 0.0536876 0.0567389 0.151079 0.0834036 0.058222 9.4 9.6 41390 30224 11166 3133 2448 148
9.7 0.0681252 0.0284143 0.0201533 0.182364 0.0494668 0.0564821 0.108301 0.043752 0.0399094 0.216509 0.0569879 0.0671696 0.208333 0.0653509 0.0452898 9.6 9.8 32063 23898 8165 1717 2006 92
9.9 0.100928 0.0281935 0.023123 0.240863 0.0449351 0.0587552 0.136788 0.0274419 0.0365214 0.289694 0.0430424 0.0688513 0.3 0.068421 0.0590362 9.8 10 25189 18978 6211 905 1782 74
10.1 0.149774 0.0284667 0.0265028 0.292498 0.0512199 0.0422094 0.157175 0.0346982 0.0451064 0.334432 0.0621294 0.0431187 0.352941 0.032601 0.0386555 10 10.2 21043 16140 4903 446 1569 84
10.3 0.213013 0.0224898 0.0276931 0.365365 0.0437001 0.0373351 0.182692 0.0485577 0.0467274 0.413746 0.0466341 0.0439576 0.47619 0.0934298 0.0993789 10.2 10.4 17655 13859 3796 179 1455 78
10.5 0.266751 0.0254869 0.0236541 0.431587 0.041134 0.0366996 0.215385 0.0395174 0.0425451 0.474037 0.0440262 0.0428944 0.577465 0.0409563 0.0466006 10.4 10.6 14822 12018 2804 70 1194 78
10.7 0.333534 0.0231885 0.0250753 0.480788 0.0347886 0.0265155 0.416667 0.0690476 0.0752032 0.50611 0.0395522 0.0399528 0.655738 0.0750315 0.0525631 10.6 10.8 11939 9839 2100 38 957 68
10.9 0.40678 0.0231605 0.0252881 0.546426 0.0339247 0.0339558 0.416667 0.162281 0.166667 0.538211 0.0303556 0.0366917 0.727273 0.0354391 0.0383838 10.8 11 7961 6667 1294 8 614 50
11.1 0.448327 0.0301093 0.0219856 0.576923 0.0294799 0.0331443 0.5 0.5 0.1 0.534574 0.0311748 0.0298722 0.793103 0.0587484 0.0597701 11 11.2 4065 3436 629 3 308 30
11.3 0.49682 0.0329005 0.0319657 0.613402 0.0404441 0.0583173 0.333333 0.166667 0.333333 0.580645 0.0333899 0.0421836 0.916667 0.0208333 0.0416667 11.2 11.4 1516 1309 207 3 98 9
11.5 0.538217 0.034925 0.0366191 0.704545 0.0554546 0.0645455 0 0 0 0.678571 0.060559 0.0785714 1 0 0.125 11.4 11.6 391 342 49 1 23 8
11.7 0.5 0.08 0.0744681 0.714286 0.0857143 0.114286 0 0 0 0.666667 0.133333 0.0666667 0 1 0 11.6 11.8 57 50 7 0 5 1
11.9 0.5 0.214286 0.214286 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 5 5 0 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
