#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000610396 0.000759997 0.000319494 0.00245488 0.00300089 0.00149359 0.00250618 0.00330458 0.00147949 0.00229219 0.00293632 0.00121956 0.003663 0.00426452 0.00286332 7.2 7.4 578007 443657 134350 24119 13726 2791
7.5 0.000648208 0.000947683 0.000355385 0.00367325 0.00514747 0.00253054 0.00363381 0.00570778 0.00251914 0.00394442 0.00445558 0.00295649 0.00436681 0.00789811 0.00323814 7.4 7.6 472899 350711 122188 23124 12846 2604
7.7 0.000881481 0.00129977 0.000542338 0.00580516 0.00788489 0.00402205 0.00664196 0.00801346 0.00461574 0.00591908 0.00711554 0.00441273 0.00737191 0.0125525 0.00515051 7.6 7.8 391112 274493 116619 23744 12333 2682
7.9 0.00143 0.00213258 0.000963152 0.00830209 0.0105794 0.0055119 0.00915052 0.0110055 0.00582602 0.00893344 0.0117224 0.00607668 0.00993124 0.0134099 0.00661779 7.8 8 323783 216872 106911 23096 11687 2671
8.1 0.00235323 0.00309114 0.00138001 0.0137213 0.01371 0.00850675 0.0150438 0.0131492 0.00959022 0.0152911 0.0143041 0.0095845 0.0179889 0.0165222 0.0114303 8 8.2 261836 171798 90038 21013 10332 2320
8.3 0.0042866 0.00431006 0.00235001 0.0220232 0.0171008 0.0128712 0.0237622 0.0176997 0.0135148 0.0244836 0.0176122 0.0144338 0.0278862 0.0216241 0.0163195 8.2 8.4 207957 137080 70877 18086 8958 2009
8.5 0.00697353 0.00586519 0.00382543 0.0359553 0.0208733 0.0187072 0.0376457 0.0227785 0.018728 0.0374901 0.0246978 0.0199255 0.0409062 0.0310155 0.0198068 8.4 8.6 164812 109355 55457 15710 7459 1654
8.7 0.0120477 0.00834777 0.00577125 0.0529338 0.0281337 0.024855 0.0535124 0.0251691 0.0246911 0.0595256 0.0312939 0.029102 0.0505952 0.0399369 0.0217418 8.6 8.8 130345 87018 43327 13405 6330 1454
8.9 0.0179136 0.0110457 0.00705385 0.0771333 0.0331434 0.0311621 0.0722696 0.0304616 0.0279812 0.086785 0.0332797 0.0344007 0.0921409 0.0469436 0.0335232 8.8 9 103161 69478 33683 10941 5322 1178
9.1 0.0277934 0.0142587 0.00914863 0.107801 0.0349719 0.0351597 0.0913524 0.0339241 0.0309637 0.121922 0.0368078 0.0361475 0.127109 0.0472441 0.0368756 9 9.2 80393 55036 25357 8286 4466 904
