#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 3.27665e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 62799 61038 1761 245 244 33
9.00 2.84129e-05 1.89419e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 110659 105586 5073 905 912 137
9.25 1.10785e-05 6.64621e-06 4.4323e-06 2.57129e-05 5.13624e-05 4.29045e-08 0 0.00014637 0 0.000141223 0.000141064 1.99158e-07 0 0 0 9.125 9.375 490215 451324 38891 6822 7081 1142
9.50 7.62914e-05 0.000583371 4.48844e-06 0.000190164 0.00144859 0 0.000220126 0.0016973 3.6662e-05 0.000156783 0.00193535 -3.92418e-05 0.000794913 0.00105108 0.000267903 9.375 9.625 1.80681e+06 1.61224e+06 194569 31800 25513 3774
9.75 0.000507417 0.00275879 3.12577e-05 0.000746942 0.00516273 1.79191e-05 0.00107834 0.00695429 6.30496e-05 0.00112792 0.00772107 0 0.00140603 0.00923883 1.43495e-05 9.625 9.875 3.9304e+06 3.43504e+06 495353 70479 45216 6401
10.00 0.000286327 0.00177455 -3.72136e-06 0.000376847 0.0029872 -4.47573e-05 0.000443794 0.00357611 -4.53176e-05 0.000461273 0.00454143 0 0.000981767 0.00334663 0.000309724 9.875 10.125 4.05185e+06 3.46806e+06 583791 83372 49862 7130
10.25 7.22332e-05 0.000477836 4.07757e-06 0.000333175 0.00137803 9.1739e-05 0.000409863 0.00192954 7.99799e-05 0.000652772 0.00238113 0.000270833 0.00112378 0.00209955 0.000801143 10.125 10.375 2.70845e+06 2.20120e+06 507241 75635 42894 6229
10.50 8.92373e-05 0.000222505 6.55921e-05 0.00168755 0.00353692 0.00129586 0.00191955 0.00463953 0.00142261 0.00267433 0.00523266 0.00197641 0.00460211 0.00574835 0.00422224 10.375 10.625 1.67042e+06 1.26629e+06 404136 68245 35149 5215
10.75 0.000454459 0.000590902 0.000413776 0.00601314 0.00857513 0.00439775 0.00647944 0.00942781 0.0045803 0.00910364 0.0126117 0.00628223 0.0161787 0.0143208 0.0118695 10.625 10.875 1.01582e+06 734939 280885 55869 25704 3894
11.00 0.00205026 0.00168598 0.00173999 0.0192498 0.0180755 0.0109775 0.0190731 0.0208243 0.0107459 0.0279102 0.0232991 0.0148452 0.0433925 0.0200316 0.0262921 10.875 11.125 580567 424825 155742 40004 17198 2535
11.25 0.00822921 0.0040379 0.00619591 0.0558482 0.0342073 0.0242482 0.0488094 0.0337686 0.0210831 0.0743249 0.0381696 0.0314885 0.0945028 0.0365741 0.0407528 11.125 11.375 326104 245224 80880 27003 11369 1619
11.50 0.0296355 0.00708239 0.0183684 0.133516 0.0463554 0.0413526 0.104317 0.0398289 0.0376401 0.160672 0.0522799 0.0506633 0.185924 0.0388656 0.049907 11.375 11.625 183020 141317 41703 14849 7562 952
11.75 0.0841175 0.00829828 0.0367019 0.265547 0.0428724 0.0458549 0.187344 0.0356941 0.0419045 0.293074 0.0489386 0.0411561 0.383562 0.0300186 0.0710616 11.625 11.875 101481 79805 21676 4409 5357 657
12.00 0.189585 0.000591516 0.0517544 0.429026 0.0422544 0.0385222 0.31875 0.0379053 0.0214527 0.458667 0.0515155 0.0333216 0.52164 0.0351051 0.0443131 11.875 12.125 55364 44360 11004 480 3750 439
12.25 0.359498 -0.000864387 0.0607944 0.630354 0.0328333 0.0217482 0.625 0.10049 0.0436047 0.634665 0.0421434 0.0155098 0.722222 0.0237455 0.0182222 12.125 12.375 29408 24295 5113 40 2302 252
12.50 0.557506 0.02089 0.0538945 0.761728 0.0336993 0.0135127 0.75 0.25 0.0833333 0.740492 0.0401849 0.0124863 0.859649 0.0153509 0.0253634 12.375 12.625 15307 12877 2430 4 1341 171
12.75 0.737313 0.0463566 0.0522648 0.868395 0.0266489 0.0247929 1 0 0 0.794271 0.0419575 0.0360011 0.920354 0.0088495 0.0176991 12.625 12.875 7604 6601 1003 1 384 113
13.00 0.865729 0.0428389 0.0386829 0.933687 0.0176643 0.0144162 1 0 0 0.829787 0.0212766 0.0212766 0.96875 0.0145833 0.00153691 12.875 13.125 3505 3128 377 1 47 64
13.25 0.927484 0.0275562 0.026831 0.978723 0 0.0212766 0 0 0 1 0 0 1 0 0.0392157 13.125 13.375 1520 1379 141 0 2 51
