#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00446523 0.00404208 0.0022497 0.00503278 0.00439421 0.00247714 0.00457106 0.00501083 0.0024577 0.00533526 0.00550586 0.00285726 7.2 7.4 595604 136568 20953 17292 9903
7.5 0.00894224 0.00612345 0.00359207 0.00938519 0.00749761 0.00377159 0.00847493 0.00754616 0.004078 0.00954086 0.00670759 0.00390078 7.4 7.6 488076 115897 18896 15199 8774
7.7 0.018195 0.0098938 0.00691065 0.0187437 0.0105179 0.00702915 0.0161735 0.0102219 0.0061399 0.0184629 0.0111686 0.00820892 7.6 7.8 400955 99126 17078 13375 7665
7.9 0.0278795 0.0120253 0.0100644 0.0279079 0.0130115 0.00980204 0.0252457 0.0110856 0.00874073 0.0307946 0.0171894 0.0124482 7.8 8 336484 93149 16385 12600 7506
8.1 0.0353488 0.0126165 0.011245 0.0367617 0.0127581 0.0115376 0.0358049 0.0128483 0.0106289 0.0405001 0.0201725 0.0128742 8 8.2 286017 90172 16821 11886 7424
8.3 0.045308 0.0144495 0.012379 0.0482884 0.0149827 0.0142171 0.0438579 0.0156191 0.0117929 0.0530833 0.0201786 0.0133505 8.2 8.4 236738 79860 15712 10890 6382
8.5 0.0589936 0.0176694 0.0142953 0.0628215 0.0181271 0.0166446 0.0609486 0.0192116 0.0145594 0.065853 0.0249493 0.0159147 8.4 8.6 191814 66018 13772 9424 5585
8.7 0.0776973 0.017268 0.0168209 0.0813442 0.0171756 0.0202039 0.0841266 0.0181602 0.017108 0.0863574 0.0244208 0.015891 8.6 8.8 153537 52615 11953 7905 4618
8.9 0.0986128 0.0175613 0.0182489 0.0963949 0.0173379 0.0194855 0.108431 0.0160535 0.0203406 0.108822 0.0227958 0.0157887 8.8 9 122283 41651 10277 6546 3812
9.1 0.120763 0.0199767 0.0182504 0.112056 0.0191946 0.0189971 0.124922 0.0203919 0.0162836 0.138107 0.0240721 0.0191247 9 9.2 98655 33122 8362 5659 3233
9.3 0.143241 0.0223322 0.0236078 0.122421 0.0252341 0.0222863 0.14693 0.0256494 0.0246554 0.163277 0.0234485 0.0225193 9.2 9.4 80605 26689 6863 4762 2793
9.5 0.168501 0.02271 0.0257184 0.126809 0.021763 0.0235576 0.178106 0.0243648 0.0275847 0.20541 0.0273256 0.0287842 9.4 9.6 67637 22255 5299 4168 2420
