#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -4.14852e-05 0 4.14852e-05 -4.14852e-05 0 4.14852e-05 -4.14852e-05 0 4.14852e-05 -4.14852e-05 0 4.14852e-05 8.625 8.875 25886 1781 111 309 330
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 46376 5558 422 1028 1106
9.25 2.48328e-05 -5.4149e-06 3.56292e-05 -5.39881e-06 6.41194e-10 5.39852e-06 -5.39881e-06 6.41194e-10 5.39904e-06 -5.39881e-06 6.41194e-10 5.39869e-06 9.125 9.375 218304 33078 2707 6409 6244
9.5 0.000108044 0.000147341 7.21145e-05 -8.79209e-05 0.000267858 -3.12332e-05 -8.79209e-05 0.000256467 -3.12342e-05 0.000302887 9.58772e-05 0.000178755 9.375 9.625 791929 86750 8824 13589 12794
9.75 0.000456925 0.000408977 0.000256065 0.000583636 0.000337326 0.000389815 0.000759223 0.000819047 0.000200715 0.00139536 0.00047853 0.000934822 9.625 9.875 2.16428e+06 244515 25388 28702 25991
10 0.00238734 0.00109209 0.00149856 0.00193822 0.00159122 0.0010312 0.00244339 0.00139537 0.0014602 0.00459764 0.000752421 0.00328555 9.875 10.125 3.28378e+06 471595 53793 55343 47018
10.25 0.00762619 0.00238592 0.00347273 0.00626315 0.00401671 0.0024203 0.00971341 0.00331725 0.00379 0.0134322 0.00158242 0.00707756 10.125 10.375 2.40287e+06 449549 54356 53375 44754
