#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.19705e-05 0.00104995 0.000182789 0.000206161 0.00136045 0.000214002 0.000252164 0.000961075 0.000253044 -0.000102668 0.0056746 0.000400645 7.2 7.4 605997 143624 26260 8738 329
7.5 9.38904e-05 0.00183228 0.000233896 0.000262514 0.00194668 0.000241894 0.000180171 0.00268398 0.00033112 -0.000208926 0.0050589 0.000470746 7.4 7.6 498020 135053 26593 8550 326
7.7 0.000341358 0.00258638 0.000399245 0.000493388 0.00267583 0.000521753 0.000382538 0.00257011 0.000503034 -0.00018477 0.00273934 0.000315414 7.6 7.8 402937 123612 26162 8374 338
7.9 0.000659132 0.00437444 0.000629673 0.000793738 0.00497618 0.00075351 0.000984716 0.00464785 0.00097864 0.00270325 0.00312047 0.00288833 7.8 8 319773 104646 24629 7886 321
8.1 0.00150559 0.0063732 0.00131588 0.00184666 0.00776596 0.00168074 0.00163802 0.00658435 0.00132732 -0.000211526 0.00535373 0.000514172 8 8.2 247907 81877 21515 6887 281
8.3 0.00311525 0.00985752 0.002597 0.00404255 0.0117856 0.00334415 0.00394208 0.0124164 0.00298844 0.00130879 0.00767777 0.00181187 8.2 8.4 190734 61641 18299 5911 257
8.5 0.00590941 0.0139395 0.00487681 0.00787969 0.0161474 0.00668197 0.00720346 0.0158799 0.00565779 0.00623627 0.0345049 0.00655075 8.4 8.6 146282 46066 15399 4789 219
8.7 0.011533 0.0195824 0.00878619 0.0116669 0.0207201 0.00877756 0.0154993 0.02391 0.0113269 0.0314361 0.0262308 0.0146613 8.6 8.8 113244 35015 12864 4148 167
8.9 0.0213819 0.024081 0.0147025 0.0195839 0.0228012 0.0135812 0.0266345 0.0317486 0.0170193 0.0345995 0.0332612 0.0164819 8.8 9 86937 25657 9968 3391 152
9.1 0.0370863 0.0298254 0.0233648 0.0270673 0.0268423 0.0174702 0.0461385 0.0391192 0.0263524 0.0695472 0.0490497 0.036683 9 9.2 66068 18758 7250 2898 112
9.3 0.0532683 0.0335803 0.0288387 0.0293967 0.0223157 0.0202656 0.071832 0.0517401 0.0353925 0.0496515 0.0465074 0.0366275 9.2 9.4 50549 13489 4789 2339 90
9.5 0.0724805 0.0369071 0.0365685 0.02975 0.0246188 0.0219434 0.109852 0.0464671 0.0544511 0.0844786 0.111467 0.0560242 9.4 9.6 38972 10090 2952 2107 74
9.7 0.0923735 0.0417265 0.0401312 0.0256359 0.024647 0.0198303 0.129113 0.0501129 0.0517482 0.189169 0.0486722 0.062784 9.6 9.8 29617 7394 1697 1710 53
9.9 0.125572 0.0447328 0.0450339 0.0131164 0.0361062 0.0247807 0.173607 0.0485241 0.0501924 0.114482 0.088061 0.0631238 9.8 10 23103 5370 785 1492 53
10.1 0.14716 0.0389223 0.0493455 0.00588077 0.0306565 0.0351756 0.199643 0.0468014 0.0529995 0.200691 0.0532796 0.060016 10 10.2 18346 3997 346 1333 42
10.3 0.145935 0.0352253 0.0404984 0.000911027 0.0428139 0.0443238 0.202095 0.0344009 0.0454266 0.246602 0.0608491 0.0483399 10.2 10.4 14927 2954 134 1101 52
10.5 0.141632 0.0315633 0.0407149 -0.0636155 0.0463804 0.0464104 0.173496 0.0398895 0.035281 0.376897 0.0682567 0.0535826 10.4 10.6 12401 2240 42 979 41
10.7 0.125964 0.0376964 0.0370082 0.0249192 0.0885336 0.0910277 0.131762 0.0453676 0.0347519 0.361225 0.0661401 0.0543964 10.6 10.8 9696 1647 42 795 33
10.9 0.13594 0.0356556 0.0444965 0.229617 0.117531 0.149278 0.133365 0.0466993 0.048787 0.37847 0.0989978 0.0722493 10.8 11 6313 976 10 475 29
11.1 0.0964611 0.031074 0.0299134 0.139189 0.19601 0.121689 0.0718954 0.0399583 0.0359384 0.306724 0.0403005 0.0413011 11 11.2 3485 493 2 234 26
11.3 0.0914424 0.0313646 0.0303601 -0.481515 0.0283376 0.0343509 0.0761323 0.0388314 0.0463834 0.37919 0.125062 0.124765 11.2 11.4 1269 177 0 88 10
11.5 0.0263533 0.0566976 0.0517616 -0.495238 0.0478697 0.0523197 0.0213294 0.084047 0.0894854 0.031746 0.160757 0.154966 11.4 11.6 311 37 0 17 3
11.7 0.0666667 0.141497 0.176871 -0.568627 0.0686275 0.0516257 -0.213836 0.156459 0.298984 -0.522727 0.895862 0.0681818 11.6 11.8 52 4 0 3 0
11.9 -0.461538 0.794872 0.10989 -0.5 0.125 0.1 -0.5 0.125 0.1 -0.5 0.125 0.1 11.8 12 8 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
