#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -8.27849e-05 4.13924e-05 0 -8.27849e-05 4.13924e-05 0 -8.27849e-05 4.13924e-05 0 -8.27849e-05 4.13924e-05 0 8.625 8.875 25958 1799 127 294 330
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 46433 5572 395 1022 1122
9.25 3.90901e-05 1.07593e-05 4.99215e-05 -2.16651e-05 1.08338e-05 -2.34832e-09 -2.16651e-05 1.08338e-05 -2.46473e-09 -2.16651e-05 1.62494e-05 -5.41803e-06 9.125 9.375 217548 32919 2652 6339 6141
9.5 0.000112999 0.000122221 6.51063e-05 4.11305e-05 0.000126441 7.38817e-05 3.34192e-07 0.000109815 5.02169e-05 0.000319889 0.000201282 0.000210249 9.375 9.625 786326 84856 8570 13177 12644
9.75 0.000463615 0.000410794 0.000269143 0.000443156 0.000548066 0.000232773 0.000800515 0.000788037 0.000368655 0.00171375 0.000336467 0.00133274 9.625 9.875 2.14637e+06 239805 24679 28160 25662
10 0.00258672 0.00106339 0.00164206 0.0024158 0.00148587 0.00141749 0.00273645 0.00155111 0.00154091 0.00476946 0.000595762 0.00343899 9.875 10.125 3.26517e+06 468194 53084 54791 47049
10.25 0.00778612 0.00221739 0.00366489 0.00690377 0.00376695 0.0026875 0.00989887 0.00349812 0.00422473 0.0133265 0.00126105 0.00717603 10.125 10.375 2.39495e+06 447449 53806 53213 44990
