#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 265207 3411 5 1 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 423021 4119 82 4 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.3379e+06 18953 1137 36 0
9.5 -3.18003e-07 7.0869e-06 -9.01537e-11 -3.18003e-07 3.18003e-07 7.05143e-11 -3.18003e-07 3.18003e-07 3.17859e-07 -3.18003e-07 3.18003e-07 1.27074e-06 9.375 9.625 3.28491e+06 140290 9284 327 0
9.75 9.31669e-06 1.19007e-05 7.2434e-06 5.07218e-05 4.75892e-05 5.09969e-05 0.00178226 -2.75089e-07 0.00178226 -2.75172e-07 3.19147e-10 4.39614e-06 9.625 9.875 3.94686e+06 312765 19609 561 0
10 3.1631e-06 1.1439e-05 3.1631e-06 0 0 4.06315e-07 0.00151057 2.28523e-06 0.00151098 0 0 3.6557e-06 9.875 10.125 2.77493e+06 316146 22499 662 0
10.25 0 7.23647e-05 0 0 0.000148435 0 0 0 0 0 0 3.81619e-06 10.125 10.375 1.5737e+06 264334 23131 731 0
10.5 6.28658e-06 0.00027937 6.28658e-06 0 0.000287112 0 0 0.00169297 0 0 0 7.50974e-06 10.375 10.625 824655 159069 17516 537 0
10.75 7.49064e-05 0.00113426 7.49064e-05 0 0.00164819 0 0 0 0 0 0 6.4242e-05 10.625 10.875 409178 66750 12021 346 0
11 0.000189972 0.00324095 0.000189972 0.000360245 0.00502724 0.000360245 -2.38779e-05 0.0085451 -2.38779e-05 -2.38779e-05 2.38779e-05 0.000226832 10.875 11.125 195576 28057 7810 220 0
11.25 0.00179226 0.00794276 0.00179226 0.00199407 0.00932855 0.00199407 -0.000166692 0.0488726 -0.00015387 -0.000166692 0.000166692 0.00110272 11.125 11.375 88708 10720 4628 133 0
11.5 0.0110759 0.0192828 0.0110759 0.011058 0.0155006 0.011058 0.0409621 0.0246596 0.0409621 -0.00141081 0.00141081 0.00438024 11.375 11.625 37787 3764 2406 118 0
11.75 0.0212862 0.0396624 0.0212862 4.13973e-05 0.0259023 0.000113123 0.0952665 0.0468857 0.0952665 -0.00767465 0.00767465 0.0182901 11.625 11.875 15116 1174 648 68 0
12 0.0765614 0.0271904 0.0765614 0.0457781 -0.00559321 0.0457781 0.224593 0.063198 0.224593 -0.0303088 0.0303088 0.0358719 11.875 12.125 5606 393 92 51 0
12.25 0.0348625 0.0463943 0.0348625 -0.0967164 0.0967164 0.0722388 0.134053 0.103192 0.134053 -0.0967164 0.0967164 0.0728358 12.125 12.375 1751 76 1 13 0
12.5 0.0994803 0.0921389 0.0624433 -0.233853 0.233853 0.120267 0.0293049 0.16188 0.0293049 -0.233853 0.233853 0.120267 12.375 12.625 476 27 0 19 0
12.75 -0.457143 0.419048 0.0761905 -0.457143 0.342857 0.266667 -0.457143 0.419048 0.114286 -0.457143 0.342857 0.266667 12.625 12.875 107 2 0 1 0
13 -0.619048 0.285714 0.285714 -0.619048 0.285714 0.285714 -0.619048 0.285714 0.285714 -0.619048 0.285714 0.285714 12.875 13.125 21 0 0 0 0
13.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.125 13.375 1 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
