#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 221861 219115 2746 34 3 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 355697 352092 3605 150 12 0
9.25 8.37095e-07 8.36869e-07 8.37095e-07 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.21494e+06 1.19461e+06 20337 1952 191 0
9.50 6.26416e-07 1.34551e-05 3.13457e-07 1.72882e-05 3.43709e-05 1.1562e-05 0 0.00023096 0 0 0 0 0 0 0 9.375 9.625 3.3663e+06 3.19277e+06 173529 17137 1399 0
9.75 2.70515e-06 1.7428e-05 4.95082e-07 4.963e-06 6.54681e-05 2.52522e-06 5.59143e-05 0.000128816 5.59143e-05 0 0.00041876 0 0 0 0 9.625 9.875 4.4693e+06 4.06632e+06 402982 35769 2322 0
10.00 1.37477e-06 1.47756e-05 1.84923e-09 7.18964e-06 7.57943e-05 2.57685e-06 2.50639e-05 0.000203738 2.50639e-05 0.000388802 0.000348661 0.000388802 0 0 0 9.875 10.125 3.32686e+06 2.90959e+06 417267 39898 2572 0
10.25 0 8.16625e-06 0 2.89301e-06 8.2145e-05 2.89301e-06 2.58278e-05 0.000180643 2.58278e-05 0 0.000355492 0 0 0 0 10.125 10.375 1.93585e+06 1.59018e+06 345661 38718 2604 0
10.50 1.19267e-06 7.15046e-06 1.19267e-06 1.26486e-05 0.000378612 1.26486e-05 0 0.000553622 0 0 0.000879894 0 0 0 0 10.375 10.625 1.07564e+06 838456 237181 31728 2101 0
10.75 2.2271e-06 6.23407e-05 2.2271e-06 0.000148115 0.0014879 0.000148115 0.000184604 0.00210535 0.000184604 0.00141945 0.00335003 0.00141945 0 0 0 10.625 10.875 557039 449015 108024 21668 1409 0
11.00 5.58832e-05 0.000330969 5.58832e-05 0.00087309 0.00414313 0.00087309 0.001471 0.00585929 0.001471 0.00341686 0.0126776 0.00341686 0 0 0 10.875 11.125 280733 232628 48105 14276 878 0
11.25 0.000425351 0.00131062 0.000425351 0.00436879 0.0116785 0.00436879 0.00490476 0.0120426 0.00490476 0.0143369 0.0242596 0.0143369 0 0 0 11.125 11.375 135113 115199 19914 8767 558 0
11.50 0.00295793 0.00474716 0.00295793 0.0187391 0.0345466 0.0187391 0.0144562 0.0308993 0.0144562 0.0445545 0.0495632 0.0445545 0 0 0 11.375 11.625 62239 54768 7471 4358 404 0
11.75 0.0151097 0.0170999 0.0151097 0.0570482 0.0672535 0.0570482 0.0298013 0.0404301 0.0298013 0.0984252 0.0857853 0.0984252 0 0 0 11.625 11.875 27337 24620 2717 1208 254 0
12.00 0.0544698 0.0383127 0.0544698 0.130802 0.0889338 0.129755 0.0491803 0.0655738 0.0491803 0.256983 0.111732 0.251489 0 0 0 11.875 12.125 11284 10336 948 122 179 0
12.25 0.15404 0.0646866 0.152278 0.218868 0.10566 0.200211 0.166667 0.166667 0.166667 0.261364 0.125 0.250128 0 0 0 12.125 12.375 4238 3973 265 6 88 0
12.50 0.307753 0.0806578 0.249021 0.5 0.121622 0.283784 0 0 0 0.588235 0.137255 0.313726 0 0 0 12.375 12.625 1351 1277 74 0 51 0
12.75 0.573333 0.189333 0.253333 0.6 0.2 0.4 0 0 0 0.6 0.2 0.4 0 0 0 12.625 12.875 385 375 10 0 10 0
13.00 0.78022 0.186813 0.230769 1 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 92 91 1 0 0 0
13.25 0.9375 0.0625 0.125 1 0 1 0 0 0 1 0 1 0 0 0 13.125 13.375 17 16 1 0 1 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
