#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -7.64643e-05 3.82321e-05 7.64643e-05 -7.64643e-05 3.82321e-05 7.64643e-05 -7.64643e-05 3.82321e-05 7.64643e-05 -7.64643e-05 3.82321e-05 7.64643e-05 8.625 8.875 28665 2509 241 505 327
9 0 0 2.29737e-05 0 0 2.29737e-05 0 0 2.29737e-05 0 0 2.29737e-05 8.875 9.125 50841 7313 755 1496 1125
9.25 0 2.16053e-05 5.06139e-06 0 0 1.01223e-05 0 0 1.01223e-05 0 0 1.01223e-05 9.125 9.375 243768 46206 5060 9564 6811
9.5 1.99264e-05 0.000226974 -2.16162e-05 0.00011163 0.00014916 5.42206e-05 -2.4025e-05 0.000373091 -8.1707e-06 -7.01441e-05 0.000492605 -1.3635e-05 9.375 9.625 945842 133229 16504 21683 14795
9.75 0.000167106 0.00101685 -9.99394e-06 0.000350751 0.0014257 5.24524e-05 0.000369214 0.00197498 -6.9806e-05 0.00046795 0.00150253 0.000274537 9.625 9.875 2.6477e+06 333224 39759 40082 26029
10 0.00060491 0.00119519 0.000255818 0.000558762 0.0013293 0.00023595 0.000695317 0.00162666 0.000129059 0.00183244 0.00157217 0.00118976 9.875 10.125 3.60112e+06 519967 64750 60561 38378
10.25 0.00279179 0.00255758 0.00117208 0.0023946 0.00328457 0.000570351 0.00396454 0.00330833 0.00169224 0.00641658 0.00346568 0.00350961 10.125 10.375 2.54532e+06 478233 63249 55944 34236
