#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 47370 273 331 76
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 84596 878 1130 269
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 392747 6675 8234 2253
9.50 0 0.25 0 0.25 0.05 0.1 0 0.222222 0 9.375 9.625 1.52677e+06 27692 26724 6807
9.75 0.25 0.0725806 0.0336538 0.152174 0.160326 -0.0541753 0.176471 0.170468 -0.00942685 9.625 9.875 3.58388e+06 62864 47517 11593
10.00 0.225806 0.406976 -0.00798196 0.416667 0.255102 0.203901 0.363636 0.207792 0.166453 9.875 10.125 3.98728e+06 80408 56325 13566
10.25 0.890909 0.0112649 0.224242 0.983333 -0.0583333 0.316667 0.916667 0.0119047 0.216667 10.125 10.375 2.69995e+06 74393 49036 11939
10.50 0.882927 0.0565749 -0.00168854 0.951219 -0.0115308 0.069738 0.947368 0.0330237 0.0473685 10.375 10.625 1.66641e+06 65220 39571 9834
10.75 0.931608 0.011249 0.0298681 0.915842 0.0288953 0.0169117 0.926966 0.0174781 0.0380774 10.625 10.875 1.02085e+06 54162 29154 7423
11.00 0.911488 0.0253152 0.00419211 0.912399 0.0173308 0.0146211 0.94198 -0.00228101 0.052409 10.875 11.125 594292 39631 19563 4733
11.25 0.895006 0.0346979 0.00534791 0.908312 0.019953 0.0175196 0.914773 0.0181346 0.0220602 11.125 11.375 338382 27265 13092 3067
11.50 0.872908 0.0405151 0.0101628 0.872935 0.0437866 0.00555366 0.901408 0.0319249 0.0231476 11.375 11.625 192373 15307 8575 1822
11.75 0.813508 0.0607343 0.0057835 0.816387 0.0621209 0.012539 0.849594 0.055052 0.0278544 11.625 11.875 108400 4638 6120 1237
12.00 0.747126 0.0771978 -0.000296235 0.730659 0.0823398 0.00368381 0.746544 0.0724036 0.0161516 11.875 12.125 60698 511 4173 772
12.25 0.709677 0.150788 -0.000848889 0.579159 0.0807011 -0.000362337 0.616279 0.0525951 0.0275901 12.125 12.375 32825 47 2682 494
12.50 0.666667 0.233333 -0.047619 0.43281 0.0639115 0.00076279 0.511278 0.057495 0.0370135 12.375 12.625 17726 6 1533 317
12.75 1 0 0 0.308081 0.0539881 0.0120282 0.363636 0.0608919 0.0391919 12.625 12.875 9008 3 466 237
13.00 0 0 0 0.301887 0.0499651 0.0949902 0.161765 0.0297247 0.0220588 12.875 13.125 4486 0 59 142
13.25 0 0 0 0.5 0.25 0 0.108434 0.0397144 0.0584337 13.125 13.375 2081 0 4 85
13.50 0 0 0 0 0 0 0.0943396 0.00181422 0.0543396 13.375 13.625 867 0 0 54
13.75 0 0 0 0 0 0 0.105263 0 0 13.625 13.875 326 0 0 20
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 106 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 18 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 2 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 1 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
