#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00193343 0.00173158 0.000915 0.00783255 0.00609379 0.00310462 0.00848982 0.00650844 0.00380733 0.00822238 0.00703363 0.00351389 0.00977811 0.00684789 0.00371888 7.2 7.4 605712 467852 137860 20042 17390 11498
7.5 0.00260502 0.00238634 0.00116287 0.0122103 0.00852662 0.00454734 0.0128198 0.00876036 0.00496459 0.0126119 0.00809386 0.004684 0.0138228 0.00963873 0.00492107 7.4 7.6 501712 383482 118230 18331 15536 10310
7.7 0.00384022 0.00288963 0.00164593 0.0231488 0.0133121 0.00770758 0.0241155 0.0127083 0.00807055 0.0204505 0.0117429 0.00634181 0.0229664 0.0122384 0.00716693 7.6 7.8 414443 313564 100879 16349 13656 9203
7.9 0.00550937 0.00393678 0.00224132 0.0381032 0.01707 0.0103338 0.0384374 0.0171531 0.0111403 0.0341867 0.0168181 0.0111162 0.0396373 0.0179853 0.0116369 7.8 8 345616 254846 90770 15100 12501 8449
8.1 0.00812451 0.00474206 0.00299307 0.0505963 0.018577 0.0129051 0.0528744 0.0187673 0.0126395 0.0472466 0.0208287 0.0129188 0.051195 0.0221819 0.0144019 8 8.2 292551 204673 87878 15330 12030 8218
8.3 0.0125803 0.00587555 0.00423329 0.0642992 0.0197391 0.0137951 0.0672348 0.0215696 0.0147484 0.0677481 0.0195902 0.0157611 0.0685662 0.0237255 0.0175929 8.2 8.4 245198 164024 81174 14969 11074 7528
8.5 0.0173564 0.007279 0.00565853 0.083182 0.0224063 0.0161138 0.0846634 0.0188312 0.0170563 0.0854601 0.0194263 0.0169012 0.0925057 0.0256572 0.0183222 8.4 8.6 199427 131383 68044 13413 9714 6428
8.7 0.0249007 0.00834033 0.00718824 0.107213 0.0217422 0.0166894 0.113449 0.0200211 0.0196974 0.105397 0.0210039 0.0170566 0.121242 0.0301863 0.0200012 8.6 8.8 160105 105419 54686 11510 8325 5428
8.9 0.0341972 0.00974632 0.00824742 0.138007 0.0211296 0.0199829 0.141657 0.0202731 0.0229495 0.134356 0.0204442 0.0185257 0.15799 0.0298838 0.023445 8.8 9 127976 84234 43742 10091 6859 4572
9.1 0.0458659 0.0107354 0.00998876 0.1719 0.0184155 0.0216025 0.169068 0.0169558 0.0230491 0.172323 0.0219021 0.0216295 0.18849 0.0260607 0.0261877 9 9.2 103579 68624 34955 8312 5782 3820
9.3 0.0602316 0.0105772 0.0112765 0.211969 0.0194349 0.0222477 0.195009 0.0208348 0.021685 0.217951 0.0181782 0.019795 0.235424 0.026558 0.0253048 9.2 9.4 85158 56684 28474 6800 5029 3207
9.5 0.0783819 0.0121001 0.0117931 0.257983 0.0213929 0.0223267 0.225291 0.0219417 0.022344 0.264344 0.0229005 0.0254414 0.277499 0.0275624 0.0236637 9.4 9.6 72316 48658 23658 5395 4398 2911
9.7 0.104974 0.0152841 0.0152733 0.304003 0.021536 0.0228297 0.244936 0.0204712 0.0210176 0.316181 0.0216259 0.0221778 0.334821 0.0251945 0.0249841 9.6 9.8 63232 42867 20365 4055 3922 2616
9.9 0.139579 0.0144885 0.0165742 0.351284 0.0194282 0.0212434 0.268104 0.0261937 0.0267123 0.373829 0.0229788 0.0247126 0.386354 0.0204826 0.024453 9.8 10 56911 39143 17768 2718 3774 2341
10.1 0.184608 0.0151824 0.0180859 0.419227 0.0193242 0.0229913 0.2882 0.0206762 0.0210209 0.456528 0.0224265 0.0248451 0.452338 0.0224048 0.0234669 10 10.2 52622 36578 16044 1712 3644 2297
10.3 0.246637 0.0165557 0.0184899 0.488182 0.0209932 0.0197678 0.317996 0.0313741 0.0336822 0.522144 0.024278 0.0218716 0.531718 0.02192 0.0229623 10.2 10.4 49061 34609 14452 896 3672 2221
10.5 0.328391 0.0151241 0.0194541 0.571916 0.0236101 0.0176408 0.398892 0.0325295 0.0235338 0.581033 0.0235308 0.0202454 0.625605 0.0162001 0.0132924 10.4 10.6 43234 31218 12016 332 3438 2008
10.7 0.424612 0.0120322 0.0192861 0.654619 0.017885 0.0167497 0.504202 0.0412529 0.0344031 0.640657 0.0212936 0.0216275 0.706966 0.0145605 0.0146127 10.6 10.8 34516 25347 9169 123 2702 1737
10.9 0.530886 0.0147401 0.0186129 0.72951 0.0221394 0.0199023 0.6 0.0470588 0.0545455 0.685153 0.0241895 0.0264789 0.789216 0.0203081 0.0204914 10.8 11 22464 16973 5491 39 1565 1243
11.1 0.652588 0.0182812 0.0150625 0.806412 0.0164613 0.0181447 0.769231 0.0879121 0.0817308 0.723602 0.0225645 0.0261565 0.849791 0.0149568 0.0180012 11 11.2 11207 8810 2397 13 525 633
11.3 0.785122 0.0160337 0.0205169 0.862694 0.0169353 0.0145931 0 0.5 0 0.78125 0.0272607 0.0405093 0.898058 0.0127399 0.0206636 11.2 11.4 4124 3465 659 1 103 223
11.5 0.886833 0.0159311 0.0204873 0.876923 0.0269231 0.0211539 0 0 0 0.75 0.107143 0.0833333 0.941176 0.013369 0.0228091 11.4 11.6 1117 1009 108 0 6 55
11.7 0.957447 0.0101791 0.00837272 0.952381 0.047619 0.04329 0 0 0 1 0 0.333333 0.916667 0.0833333 0.0833334 11.6 11.8 256 238 18 0 1 8
11.9 0.979167 0.0208333 0.0208334 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 32 30 2 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 5 5 0 0 0 0
12.3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
