#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27961 25622 2339 217 436 376
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 49371 42322 7049 674 1407 1214
9.25 5.27373e-06 5.27318e-06 5.27373e-06 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 232707 189619 43088 4232 8657 7007
9.50 5.69362e-05 8.98505e-05 1.19862e-05 0.000112649 0.000306112 3.37931e-06 7.48447e-05 0.000210706 7.48447e-05 0.000214788 0.000481553 5.30282e-05 0.000137504 0.000411795 8.36255e-07 9.375 9.625 870634 755231 115403 13361 18623 14545
9.75 0.000520697 0.000655145 0.000114615 0.000704469 0.00131155 0.000159667 0.000603318 0.0014951 4.26859e-05 0.000948449 0.00153453 0.000243688 0.00111807 0.00155123 0.000463499 9.625 9.875 2.42126e+06 2.126e+06 295258 33150 35848 26832
10.00 0.000670071 0.000466918 0.000271205 0.00189617 0.00168375 0.000888741 0.00177501 0.00187896 0.000734853 0.00224269 0.00191271 0.00098677 0.0036705 0.00202033 0.00215177 9.875 10.125 3.47374e+06 2.97431e+06 499427 59718 58858 42501
10.25 0.00105401 0.000607229 0.000689037 0.00533932 0.00368847 0.00228658 0.00541955 0.00436972 0.00198842 0.006443 0.0051628 0.00245174 0.00938251 0.00371545 0.00489673 10.125 10.375 2.48759e+06 2.0218e+06 465790 59230 55409 38689
10.50 0.00232955 0.00088162 0.00153363 0.0154002 0.00903264 0.00434567 0.0151416 0.0110076 0.00282519 0.01857 0.0106734 0.00435097 0.0272985 0.00775575 0.010816 10.375 10.625 1.55788e+06 1.19808e+06 359800 48806 43134 30661
10.75 0.00572595 0.0015716 0.00345257 0.0403021 0.0180345 0.00799577 0.0369456 0.0231856 0.00374614 0.0443598 0.0195137 0.00822031 0.059226 0.0117487 0.0188902 10.625 10.875 963318 710974 252344 39707 32011 22507
11.00 0.0148991 0.00273781 0.00774775 0.0857455 0.0258978 0.0138098 0.0758206 0.0304648 0.00602834 0.0922213 0.0249717 0.0128262 0.122777 0.0140025 0.0282479 10.875 11.125 590322 422978 167344 31469 22793 15296
11.25 0.035935 0.00297933 0.0153985 0.16065 0.0261224 0.0135607 0.139919 0.0383051 0.00386046 0.168536 0.0252074 0.0136059 0.21221 0.0150761 0.0368533 11.125 11.375 346660 250675 95985 22463 14715 9877
11.50 0.0789605 0.000530235 0.0260388 0.272481 0.025766 0.0109627 0.215721 0.0405994 0.000366017 0.28684 0.026203 0.0125489 0.339085 0.0123164 0.0362299 11.375 11.625 204271 150113 54158 13536 9894 6143
11.75 0.160397 -0.000540525 0.038382 0.411161 0.0312765 0.00705811 0.322529 0.0409171 0.000442982 0.431394 0.039029 0.00202578 0.481651 0.017602 0.0284247 11.625 11.875 119158 88873 30285 4412 6530 3924
12.00 0.275072 0.00119114 0.0405375 0.564471 0.031658 0.00202131 0.480573 0.05975 -0.0074752 0.575445 0.0370524 0.00041914 0.601362 0.0176855 0.0194541 11.875 12.125 69463 52339 17124 489 4659 2496
12.25 0.432325 0.00702676 0.0449369 0.698052 0.0328053 0.00214547 0.702381 0.0518563 0 0.692181 0.0452039 -0.00583899 0.726869 0.0265198 0.0125837 12.125 12.375 40219 30979 9240 84 3031 1578
12.50 0.586591 0.0191577 0.0382165 0.817961 0.0289539 0.0034067 0.823529 0.040107 -0.00980389 0.786849 0.0345968 -0.00075686 0.850198 0.0220529 0.0188976 12.375 12.625 22723 17779 4944 17 1825 1008
12.75 0.727425 0.0304196 0.0310266 0.88463 0.0254194 0.00580084 1 0 0 0.841584 0.0348574 0.00248641 0.895364 0.025228 0.00794703 12.625 12.875 12846 10133 2713 5 606 755
13.00 0.828863 0.0325555 0.0224953 0.932852 0.0153987 0.0110642 0.666667 0.333333 -0.0833333 0.873016 0.015873 -0.00198412 0.929032 0.0186802 0.0144826 12.875 13.125 7164 5779 1385 3 63 465
13.25 0.907692 0.0199673 0.0189853 0.950599 0.00816411 0.00580382 1 0 0 1 0 0 0.96463 0.00311166 0.00544655 13.125 13.375 3723 3055 668 3 7 311
13.50 0.942699 0.00985825 0.00800985 0.97491 0.00697368 0.000551403 0 0 0 1 0 0 0.989305 0.00537598 5.75185e-05 13.375 13.625 1902 1623 279 0 1 187
