#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00612162 0.00444498 0.00239406 0.0064522 0.00476226 0.00236407 0.00668851 0.00495771 0.00276685 0.0080908 0.00571029 0.00325596 7.2 7.4 607813 137798 20001 17199 12001
7.5 0.00983468 0.00623844 0.0035403 0.00994559 0.00717164 0.00341454 0.0092566 0.00630126 0.00342924 0.0108404 0.00710536 0.00365001 7.4 7.6 504913 118706 18037 15689 10693
7.7 0.0184562 0.0104407 0.00610657 0.0189305 0.0127017 0.00709806 0.0164726 0.00927961 0.0058548 0.020158 0.00955696 0.00590859 7.6 7.8 418010 100776 16081 13580 9367
7.9 0.0333727 0.0141362 0.0092704 0.0333318 0.0153609 0.0108362 0.0287149 0.0127569 0.00835288 0.0340887 0.0131811 0.00924079 7.8 8 347305 90368 15018 12382 8810
8.1 0.0441678 0.0147019 0.010493 0.046984 0.0166168 0.0115381 0.0434465 0.014232 0.0105983 0.0424488 0.0193893 0.0107867 8 8.2 294084 87359 15032 11962 8395
8.3 0.0539148 0.0155372 0.0114044 0.0547269 0.0180548 0.0129288 0.053517 0.0180448 0.0111997 0.0580398 0.0181692 0.0140565 8.2 8.4 247311 81509 14741 11101 7859
8.5 0.0675644 0.0165499 0.0133649 0.0711251 0.018129 0.0162015 0.0698481 0.0161254 0.0131091 0.0752 0.020144 0.0134229 8.4 8.6 201167 68547 13261 9757 6769
8.7 0.0848307 0.0154672 0.0158138 0.0875567 0.0170326 0.0169671 0.0813645 0.0179745 0.0146753 0.0960112 0.0209314 0.0154003 8.6 8.8 161586 55520 11603 8332 5618
8.9 0.105297 0.0149848 0.0183496 0.105923 0.0178669 0.0243862 0.10326 0.0162909 0.0223117 0.124533 0.0205206 0.0194644 8.8 9 129593 44079 9826 6931 4653
9.1 0.132635 0.0167645 0.0217479 0.126673 0.0186386 0.0244052 0.142591 0.0162962 0.0202284 0.146314 0.0226309 0.0193959 9 9.2 104716 35236 8364 5738 4002
9.3 0.152276 0.0196005 0.0216766 0.140841 0.0227093 0.0216791 0.152076 0.0189614 0.0224355 0.181908 0.0212096 0.0205003 9.2 9.4 85989 28668 6634 5065 3372
9.5 0.178636 0.0233042 0.0242361 0.146973 0.0258271 0.0273309 0.181484 0.0269067 0.0248776 0.202951 0.0210047 0.0243854 9.4 9.6 72877 23861 5291 4388 3028
9.7 0.200748 0.0237874 0.0276711 0.142919 0.0253737 0.029533 0.217891 0.0272848 0.0288618 0.22626 0.0220918 0.0276637 9.6 9.8 63921 20686 4070 3994 2684
9.9 0.217713 0.0259072 0.0262938 0.13215 0.0281498 0.0303886 0.247363 0.0316135 0.0306641 0.250449 0.027633 0.0267943 9.8 10 57963 18214 2837 3778 2567
10.1 0.233719 0.0288549 0.0264244 0.120303 0.0313213 0.0318528 0.265456 0.0271172 0.0261156 0.274352 0.0235147 0.0257933 10 10.2 53157 16324 1687 3716 2349
10.3 0.244807 0.0267158 0.0271893 0.0781833 0.0362231 0.0297114 0.277278 0.030358 0.0275493 0.283182 0.0232487 0.0236047 10.2 10.4 49140 14400 860 3663 2240
10.5 0.2525 0.0268064 0.0280894 0.0750839 0.0447333 0.0532687 0.273905 0.0293346 0.0275576 0.305707 0.0188229 0.0282152 10.4 10.6 43512 12248 351 3437 2081
10.7 0.223189 0.0256034 0.0233435 0.0642575 0.0766788 0.0666158 0.204987 0.0296497 0.0277296 0.264553 0.0180917 0.0170784 10.6 10.8 34732 9233 132 2670 1815
10.9 0.200791 0.0192135 0.0187724 0.130997 0.0466957 0.063168 0.162149 0.0214368 0.0252913 0.255373 0.0163706 0.0183491 10.8 11 22516 5453 37 1476 1258
11.1 0.15375 0.0144543 0.0168085 0.0910084 0.0712215 0.0543455 0.0889449 0.0191713 0.0219199 0.192563 0.0128111 0.0130844 11 11.2 11357 2440 12 534 686
11.3 0.0762509 0.0161306 0.0145727 0.2036 0.0186801 0.0239491 -0.0260997 0.0304503 0.0326735 0.137284 0.0126681 0.0166242 11.2 11.4 4149 679 2 101 240
11.5 -0.0220331 0.0238379 0.0263662 -0.90797 0.0192887 0.014511 -0.168944 0.0777125 0.0805196 0.0359828 0.0200313 0.0207281 11.4 11.6 1170 108 0 12 51
11.7 0.0553505 0.0116351 0.0144584 -0.94382 0.0118474 0.0124087 -0.941441 0.993876 0.0141141 0.0555556 0.0114301 0.0133478 11.6 11.8 280 13 0 0 6
11.9 0.0227273 0.0411025 0.977273 -0.966667 0.0333333 0.0333334 -0.966667 0.0333333 0.0333334 -0.953488 0.9829 0.0465117 11.8 12 32 1 0 0 0
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 3 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
