#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 43401 242 320 91
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 78226 873 1232 361
9.25 0 0 0 0 0 0 0 1 0 9.125 9.375 365850 6533 8575 2805
9.50 0.333333 0.238095 0.126437 0.428571 0.142857 0.270677 0.166667 0.388889 0 9.375 9.625 1.44579e+06 26461 26671 7922
9.75 0.264151 0.0721322 0.0479347 0.347826 0.0966184 0.0956522 0.285714 0.0661376 0.0939335 9.625 9.875 3.47831e+06 60456 47285 13263
10.00 0.340909 0.325758 0.0582087 0.52 0.171489 0.234286 0.647059 0.130719 0.313726 9.875 10.125 3.95631e+06 79390 57685 15962
10.25 0.891892 0.0113339 0.202237 0.888889 0.0228758 0.188889 0.96875 -0.0142046 0.146528 10.125 10.375 2.69122e+06 73456 50400 14036
10.50 0.918367 0.0310374 0.013743 0.953216 -0.00321639 0.0603592 0.93913 0.005032 0.105797 10.375 10.625 1.66204e+06 64346 40334 11593
10.75 0.924409 0.0215999 0.0157028 0.935632 0.000594556 0.0335913 0.93578 0.0160274 0.0306074 10.625 10.875 1.01936e+06 53626 29798 8684
11.00 0.91951 0.0179899 0.0130085 0.924225 0.0135944 0.019504 0.906516 0.0362157 0.00458395 10.875 11.125 597233 39276 20131 5616
11.25 0.909188 0.0222611 0.00779241 0.908171 0.0234305 0.00696152 0.90364 0.023189 0.01121 11.125 11.375 340616 27184 13247 3555
11.50 0.872487 0.0432422 0.00475228 0.877436 0.0459515 0.0111711 0.906422 0.0282422 0.0185297 11.375 11.625 194899 15294 8844 2156
11.75 0.787736 0.0931037 -0.0114002 0.818351 0.0657229 0.00770885 0.857914 0.0388969 0.0316297 11.625 11.875 110149 4739 6251 1469
12.00 0.765625 0.0652208 0.0101506 0.72657 0.0844125 -0.00209463 0.758893 0.0771723 0.0079354 11.875 12.125 61977 526 4281 896
12.25 0.764706 0.0645624 0.0313725 0.573326 0.0813741 -0.00415456 0.598015 0.0589194 0.0109502 12.125 12.375 33786 51 2764 594
12.50 0.75 0.138889 0 0.454156 0.0506441 0.00676638 0.470032 0.052627 0.035391 12.375 12.625 18309 8 1554 381
12.75 0.75 0 0 0.29108 0.0654017 0.00257656 0.337449 0.0545514 0.0354878 12.625 12.875 9522 4 505 271
13.00 0 0 0 0.325581 0.0402723 0.0755814 0.195402 0.0358477 0.0209837 12.875 13.125 4765 0 49 180
13.25 0 0 0 0 0.333333 0 0.111111 0.0538373 0.0492554 13.125 13.375 2225 0 3 107
13.50 0 0 0 0 0 0 0.109375 0.00173611 0.0448589 13.375 13.625 955 0 1 64
13.75 0 0 0 0 0 0 0.105263 0 0 13.625 13.875 380 0 0 19
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 129 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 24 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 2 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 1 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
