#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000761213 0.000993584 0.000393913 0.00335119 0.00410787 0.00193918 0.00318542 0.00461185 0.00183508 0.00378993 0.00370791 0.00220556 0.0028777 0.00582 0.00176063 7.2 7.4 576891 443731 133160 23203 15191 4643
7.5 0.000953313 0.00138167 0.000535861 0.00624012 0.00674779 0.00383988 0.00619929 0.00666828 0.0040941 0.00552341 0.00667667 0.00302888 0.00668737 0.00847181 0.00336904 7.4 7.6 467631 351135 116496 21663 13845 4169
7.7 0.00143472 0.00187583 0.000879809 0.0101589 0.00976418 0.00625429 0.0107007 0.0107982 0.00662241 0.00944053 0.00931631 0.00621473 0.0126061 0.0105141 0.00780935 7.6 7.8 387519 277674 109845 21277 12861 4184
7.9 0.00238987 0.00271604 0.00146181 0.0150007 0.0118442 0.00857125 0.0148726 0.0124705 0.00803461 0.0153088 0.0119471 0.00954086 0.0208441 0.0141528 0.0124157 7.8 8 325757 221235 104522 21367 12422 4041
8.1 0.00391234 0.00403374 0.0020774 0.021938 0.014613 0.0116927 0.022667 0.0158821 0.0121132 0.0230554 0.0149193 0.0127135 0.0230505 0.0185244 0.0123765 8 8.2 268017 176243 91774 20202 11244 3803
8.3 0.00640444 0.0052564 0.00321508 0.0330124 0.0179222 0.0154912 0.0351769 0.0189576 0.0166719 0.0341136 0.0193588 0.0172955 0.0365816 0.0272758 0.0190889 8.2 8.4 216933 142290 74643 17696 9859 3253
8.5 0.0105486 0.00688019 0.00481709 0.0500947 0.0215784 0.0217747 0.0547987 0.0215167 0.0229142 0.0520916 0.0246722 0.0237613 0.0549489 0.0327704 0.0237496 8.4 8.6 172465 113622 58843 15459 8066 2740
8.7 0.0155005 0.00887515 0.00641648 0.0691903 0.0271944 0.0246867 0.0709574 0.0268676 0.0270843 0.0721241 0.0304577 0.0277111 0.0720766 0.0386086 0.0287417 8.6 8.8 136513 91118 45395 12862 6814 2203
8.9 0.0237651 0.01021 0.00878174 0.0977045 0.0313374 0.0308507 0.0951035 0.0275152 0.0296453 0.108348 0.0297889 0.0349894 0.104687 0.0495795 0.033812 8.8 9 107840 71923 35917 10841 5934 1876
9.1 0.0334346 0.0125819 0.0106132 0.126151 0.0325457 0.0326119 0.113986 0.0301395 0.0315097 0.132391 0.0338965 0.0327564 0.155804 0.0413241 0.0323395 9 9.2 85337 57277 28060 8636 4793 1538
9.3 0.0465258 0.0155444 0.0129462 0.159618 0.031631 0.0324274 0.134313 0.0242198 0.0306543 0.17438 0.0370532 0.0369688 0.172771 0.0442473 0.0378149 9.2 9.4 67398 45943 21455 6354 4092 1299
9.5 0.0674864 0.0154631 0.0143559 0.205997 0.0315601 0.0351984 0.158936 0.0290805 0.0299988 0.220889 0.0352896 0.0362054 0.250992 0.0503778 0.0401265 9.4 9.6 55125 37974 17151 4384 3562 1091
9.7 0.092874 0.0169557 0.0147765 0.250452 0.0315962 0.0323558 0.179746 0.0260485 0.0267126 0.281346 0.0331676 0.0336068 0.300552 0.050969 0.0377946 9.6 9.8 46393 32377 14016 2976 3177 996
9.9 0.128695 0.0191034 0.0174971 0.302475 0.0337719 0.0336052 0.179321 0.0224186 0.0262302 0.331465 0.0351628 0.0335423 0.350176 0.0439347 0.0448571 9.8 10 40320 28563 11757 1809 3012 853
10.1 0.177737 0.016584 0.0209273 0.365727 0.0260615 0.0263909 0.211672 0.0179839 0.0260971 0.424148 0.0266843 0.0334075 0.419467 0.0400918 0.0416332 10 10.2 37026 26498 10528 1097 2914 825
10.3 0.232346 0.0174222 0.0192391 0.426829 0.0253395 0.0235566 0.216216 0.0337838 0.0259805 0.473016 0.0277785 0.0245941 0.524089 0.0205178 0.0240893 10.2 10.4 35189 25946 9243 557 2913 825
10.5 0.300309 0.0178931 0.0193643 0.492657 0.0272865 0.025904 0.282759 0.0340731 0.0394126 0.529393 0.026006 0.0246133 0.565113 0.0298384 0.0246822 10.4 10.6 31951 24123 7828 253 2768 813
10.7 0.378092 0.017899 0.0204969 0.568489 0.0292148 0.0247992 0.4 0.056 0.0486487 0.566484 0.0309758 0.0234781 0.676514 0.0269743 0.024165 10.6 10.8 25888 19996 5892 101 2152 726
10.9 0.464512 0.0228361 0.0230696 0.629398 0.0272606 0.0278246 0.470588 0.0588236 0.0705882 0.589074 0.0341473 0.0276248 0.744231 0.024109 0.0266048 10.8 11 17485 13838 3647 30 1367 542
11.1 0.549205 0.0260657 0.0271477 0.65618 0.0272343 0.0244468 0.5 0.0384616 0.115385 0.588138 0.0272462 0.0286394 0.779923 0.04059 0.0393213 11 11.2 8554 6936 1618 13 554 284
11.3 0.658262 0.0302559 0.03082 0.739583 0.0298045 0.0358796 0.666667 0.333333 0.666667 0.646154 0.0318123 0.0263622 0.816092 0.0323929 0.036092 11.2 11.4 2882 2405 477 2 148 98
11.5 0.790493 0.0282843 0.0270147 0.76699 0.0547919 0.0509409 0 0 0 0.55 0.0970588 0.0763158 0.870968 0.0521092 0.0527859 11.4 11.6 657 574 83 1 26 22
11.7 0.903226 0.0342742 0.0395894 0.75 0.0833333 0.0833333 0 0 0 1 0 1 0 0.8 0 11.6 11.8 77 70 7 0 0 2
11.9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
