#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 113818 1737 162 97 1
9 -5.31101e-06 0.000253485 -2.81943e-11 -5.31101e-06 5.31101e-06 5.31096e-06 -5.31101e-06 5.31101e-06 5.31096e-06 -5.31101e-06 5.63887e-11 5.31096e-06 8.875 9.125 192232 3944 688 367 13
9.25 -2.7592e-06 6.39348e-05 -2.55113e-10 -2.7592e-06 2.7592e-06 1.65539e-05 -2.7592e-06 0.000289911 -2.24645e-10 -2.7592e-06 2.7592e-06 1.65539e-05 9.125 9.375 756076 31227 5959 3434 79
9.5 0.000110838 0.000754884 8.39259e-06 0.000157102 0.00103033 0 7.86749e-05 0.00115239 -5.65006e-05 0.00253753 0.00220825 0.000252482 9.375 9.625 2.44933e+06 212448 35553 16883 388
9.75 0.000110395 0.00159287 -9.75815e-06 0.00016433 0.00344095 2.96629e-05 0.000216567 0.00420228 -8.68417e-05 0.00129733 0.00575797 0.000150505 9.625 9.875 4.57126e+06 535214 76513 29621 673
10 1.59321e-05 0.000937312 -4.99292e-06 0.000108576 0.0015462 -1.75864e-05 -1.19535e-05 0.00248377 -3.15607e-05 -0.000148063 0.00110347 0.000434713 9.875 10.125 3.99739e+06 573186 81827 29388 697
10.25 6.28549e-05 0.000487375 5.92095e-05 6.45227e-06 0.00074898 -4.0702e-06 0.000238545 0.000722065 0.000214765 -3.37019e-05 0.00125138 0.000150022 10.125 10.375 2.59346e+06 486760 74712 25712 664
