#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000362479 0.000537497 0.000244645 0.000360208 0.000887326 0.000243617 0.000451452 0.000967621 0.000338763 0.000480538 0.00156902 0.000322535 0 0 0 7.2 7.4 622454 477339 145115 24836 5459 12
7.5 0.00039812 0.00059268 0.000251468 0.000386676 0.00110922 0.000280044 0.000445186 0.00121254 0.000372366 0.00065703 0.00178438 0.000501073 0 0 0 7.4 7.6 506259 372489 133770 25099 5425 7
7.7 0.000328481 0.000665529 0.000184671 0.000401866 0.00166985 0.000300316 0.00040399 0.00217013 0.000320366 0.000480615 0.00280322 0.000480615 0 0 0 7.6 7.8 403290 284735 118555 24626 5405 24
7.9 0.000291956 0.000717221 0.000192339 0.000413971 0.00252084 0.000308793 0.000422967 0.00354233 0.000322089 0.000498753 0.00376234 0.000341421 0 0 0 7.8 8 314378 216818 97560 22970 5013 12
8.1 0.00022211 0.00105107 0.000155759 0.000530006 0.00456104 0.000394273 0.000723694 0.00562278 0.000637864 0.000654308 0.00682159 0.000473965 0 0 0 8 8.2 239587 164883 74704 20014 4420 11
8.3 0.000309209 0.00207906 0.000226315 0.00124262 0.00752748 0.00111342 0.00167491 0.00933456 0.00149325 0.00140607 0.0104761 0.00140607 0 0.0769231 0 8.2 8.4 180081 124961 55120 16948 3679 15
8.5 0.000511719 0.0032942 0.000444644 0.00267726 0.0130628 0.002458 0.0030343 0.0150422 0.00270971 0.00402228 0.0168826 0.003748 0 0 0 8.4 8.6 134991 94976 40015 14015 3027 5
8.7 0.00110648 0.00609012 0.00102698 0.00582471 0.0210378 0.00542004 0.00649993 0.0228044 0.0060342 0.00704902 0.0302265 0.00632596 0 0 0 8.6 8.8 101759 72636 29123 11392 2616 5
8.9 0.00238298 0.00976106 0.00214306 0.0113228 0.0296376 0.0102543 0.0108527 0.0294177 0.009688 0.0132286 0.0354538 0.0111269 0 0.166667 0 8.8 9 76354 55698 20656 8679 2174 7
9.1 0.00531365 0.0143581 0.00443697 0.0224989 0.0455552 0.0191304 0.0170594 0.0384715 0.0144264 0.0325866 0.06365 0.0261189 0 0 0 9 9.2 57083 42382 14701 6310 1770 5
9.3 0.0119202 0.0220677 0.00871346 0.0419802 0.0571189 0.033635 0.0267877 0.0457303 0.0228425 0.0566147 0.0728572 0.0441739 0 0.25 0 9.2 9.4 42203 31782 10421 4122 1519 4
9.5 0.0234378 0.0310092 0.0162988 0.0690051 0.0651858 0.0514589 0.038192 0.0434675 0.0310718 0.0948407 0.0833772 0.060677 0.142857 0.0571429 0.142857 9.4 9.6 31543 24358 7185 2419 1293 5
9.7 0.0409939 0.0406281 0.0260794 0.105948 0.0773264 0.0684881 0.0433007 0.0620083 0.0301751 0.147775 0.0861536 0.093417 0 0.333333 0 9.6 9.8 23694 18617 5077 1350 1060 5
9.9 0.0661997 0.047155 0.0347455 0.151738 0.0809853 0.0844401 0.0611205 0.0632406 0.0491137 0.198925 0.0948118 0.100616 0 0.5 0 9.8 10 17415 13918 3497 653 874 1
10.1 0.107237 0.05292 0.0441186 0.206574 0.0733724 0.0844888 0.102564 0.0553306 0.0718893 0.266758 0.0805006 0.100553 0 0.5 0 10 10.2 13140 10725 2415 280 725 2
10.3 0.160184 0.0447877 0.0509999 0.279403 0.0710732 0.0871404 0.219512 0.0522269 0.107153 0.34019 0.0849236 0.0813141 0.75 0.25 0.75 10.2 10.4 9883 8150 1733 92 625 2
10.5 0.21617 0.0485175 0.0391305 0.353455 0.0681477 0.0769845 0.162162 0.0506038 0.0669241 0.421053 0.0751738 0.0858036 1 0 0 10.4 10.6 7482 6279 1203 46 511 3
10.7 0.275022 0.0461692 0.0376211 0.408719 0.0755326 0.0653773 0.285714 0.15873 0.119048 0.448378 0.0872261 0.0802314 0 0.666667 0 10.6 10.8 5411 4673 738 7 374 1
10.9 0.353846 0.044816 0.0437095 0.458613 0.0625734 0.0481963 0.25 0.25 0.25 0.489362 0.0723913 0.0540676 0.666667 0.333333 0.166667 10.8 11 3522 3067 455 2 239 3
11.1 0.396316 0.0391403 0.0435496 0.419048 0.0380952 0.0332608 0 0 0 0.403315 0.045504 0.0456507 0 0 0 11 11.2 1873 1638 235 2 138 0
11.3 0.418449 0.0359533 0.038186 0.452055 0.0614587 0.0569931 0 0 0 0.447368 0.0669173 0.0571245 0 0 0 11.2 11.4 706 633 73 0 44 0
11.5 0.479167 0.0404412 0.0698643 0.571429 0.0952381 0.0714286 0 0 0 0.5 0.205882 0.214286 0 0 0 11.4 11.6 206 183 23 0 9 0
11.7 0.487179 0.0917679 0.102564 0.6 0.15 0.2 0 0 0 0.5 0.166667 0.25 0 0 0 11.6 11.8 38 33 5 0 4 0
11.9 0.181818 0.234848 0.181818 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 5 5 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
