#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 1.47093e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 69762 67983 1779 209 222 27
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 122504 117700 4804 911 786 99
9.25 2.02764e-06 1.62198e-05 1.43928e-10 2.67559e-05 3.57977e-09 4.64515e-08 0 0 0 0.000154464 -4.77012e-08 2.38229e-07 0 0 0 9.125 9.375 530558 493183 37375 6875 6474 863
9.50 7.52032e-05 0.000559677 7.09305e-06 0.00017611 0.00154979 -6.21761e-06 0.000152453 0.00192351 3.31924e-05 0.00012276 0.0020636 -3.8713e-05 0.000321854 0.00160803 1.64894e-06 9.375 9.625 1.91409e+06 1.71535e+06 198739 32797 24438 3107
9.75 0.000457082 0.00266465 3.30838e-05 0.000703781 0.00507802 1.94711e-05 0.000851508 0.00670136 -3.96767e-06 0.00106882 0.007451 4.96131e-05 0.00112909 0.00713692 0.000206073 9.625 9.875 4.05225e+06 3.54641e+06 505839 72812 43038 5314
10.00 0.00026811 0.00180202 -9.4072e-06 0.00031481 0.00300235 -5.92529e-05 0.000345847 0.00391732 -0.000118185 0.00043218 0.00473122 -3.62206e-06 0.000845881 0.00504142 7.14906e-07 9.875 10.125 4.06066e+06 3.47618e+06 584479 83852 46277 5911
10.25 5.78152e-05 0.000486393 -8.47256e-07 0.000318391 0.00124199 0.000131616 0.000356313 0.00168473 0.000120936 0.000698481 0.00209299 0.000355019 0.000385951 0.00219707 0.000385951 10.125 10.375 2.70232e+06 2.19666e+06 505668 75776 40087 5182
10.50 6.10537e-05 0.000204358 4.13594e-05 0.0013809 0.00313634 0.00109812 0.00168767 0.00385019 0.0013848 0.0024037 0.00448577 0.0018315 0.00549073 0.00472695 0.00458453 10.375 10.625 1.66599e+06 1.26118e+06 404809 68734 32866 4371
10.75 0.000391172 0.000448236 0.000361179 0.00492256 0.00811125 0.00377007 0.00519028 0.00992555 0.00383608 0.00881864 0.0114502 0.0068222 0.0121618 0.0154029 0.00918379 10.625 10.875 1.01006e+06 731136 278920 56259 24040 3289
11.00 0.00174833 0.00132092 0.00154227 0.01704 0.0170601 0.0107793 0.0166854 0.0187818 0.0107576 0.0272922 0.0200304 0.0161697 0.039726 0.0233125 0.0277207 10.875 11.125 573717 421546 152171 40035 15902 2190
11.25 0.00720965 0.00336993 0.0056774 0.0517853 0.0308508 0.0255375 0.0451052 0.0309884 0.0228225 0.0700298 0.0347004 0.0332246 0.099631 0.0371151 0.0493644 11.125 11.375 320318 241898 78420 26937 10724 1355
11.50 0.026937 0.00628053 0.0180295 0.124906 0.0494407 0.041921 0.0946449 0.0400701 0.0371052 0.148722 0.0599569 0.0395939 0.21039 0.0412748 0.0683057 11.375 11.625 178461 138471 39990 14771 7040 770
11.75 0.0783075 0.00945379 0.0376222 0.249854 0.0444712 0.0484537 0.184407 0.0348052 0.0502661 0.2778 0.050762 0.0443472 0.311828 0.0354448 0.0573477 11.625 11.875 98576 78064 20512 4284 5000 558
12.00 0.183338 -7.3716e-05 0.0583495 0.416013 0.0471045 0.0388426 0.356828 0.0491718 0.0401949 0.445285 0.0537006 0.0360126 0.506812 0.029188 0.0415713 11.875 12.125 53392 43188 10204 454 3436 367
12.25 0.351027 0.000128955 0.0633113 0.601064 0.0326618 0.0256906 0.545455 0.0934343 -0.012685 0.62157 0.0421107 0.0215704 0.719298 0.0233178 0.0228696 12.125 12.375 27966 23266 4700 33 2114 228
12.50 0.547962 0.018732 0.0555737 0.75488 0.0344121 0.0175447 1 0 0.25 0.723164 0.0442258 0.0171033 0.85443 0.0282857 0.0253165 12.375 12.625 14421 12218 2203 2 1239 158
12.75 0.728858 0.0485357 0.0498519 0.876417 0.036432 0.0199051 0.5 0 0 0.829912 0.0415165 0.0327691 0.886598 0.0381333 0.0103093 12.625 12.875 6960 6078 882 2 341 97
13.00 0.874913 0.0413482 0.04795 0.923547 0.037296 0.0136375 0 0 0 0.902439 0.0487805 0.0731707 0.920635 0.0632361 0.00260216 12.875 13.125 3205 2878 327 0 41 63
13.25 0.932175 0.025641 0.0206782 0.938596 0.0175439 0.0087719 0 0 0 1 0 0 0.97619 0.0238096 0 13.125 13.375 1323 1209 114 0 1 42
