#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.20154e-06 1.71201e-05 2.20154e-06 0 5.70573e-05 0 0 0 0 0 0 0 0 0 0 7.2 7.4 470924 399383 71541 4491 30 0
7.5 3.70546e-06 2.78949e-05 3.70546e-06 0 0.000182116 0 0 0.000213858 0 0 0 0 0 0 0 7.4 7.6 363072 300089 62983 4589 34 0
7.7 6.3073e-06 4.37881e-05 6.3073e-06 0 0.000223002 0 0 0.00055269 0 0 0 0 0 0 0 7.6 7.8 267552 216294 51258 4476 39 0
7.9 1.74308e-05 7.61894e-05 1.20276e-05 0 0.000321916 0 0 0.00131694 0 0 0 0 0 0 0 7.8 8 191411 153045 38366 4048 52 0
8.1 3.21768e-05 0.000151041 2.35461e-05 0 0.000717808 0 0 0.0020141 0 0 0 0 0 0 0 8 8.2 131594 105438 26156 3431 29 0
8.3 3.23768e-05 0.000252824 2.41342e-05 0 0.00143014 0 0 0.00305499 0 0 0 0 0 0 0 8.2 8.4 90235 72784 17451 2866 27 0
8.5 5.9125e-05 0.000324787 4.13576e-05 0 0.00205739 0 0 0.00357942 0 0 0 0 0 0 0 8.4 8.6 60795 49862 10933 2342 21 0
8.7 0.000101794 0.000595641 7.32292e-05 0 0.00394904 0 0 0.00698649 0 0 0 0 0 0 0 8.6 8.8 39816 33060 6756 1908 9 0
8.9 5.31378e-05 0.00154693 5.31378e-05 0 0.00802365 0 0 0.0120643 0 0 0 0 0 0 0 8.8 9 26208 22158 4050 1404 11 0
9.1 0.000113443 0.0028354 6.05133e-05 0 0.00929368 0 0 0.013712 0 0 0 0 0 0 0 9 9.2 17321 14816 2505 1097 9 0
9.3 0 0.00433352 0 0.000498504 0.0112455 0.000498504 0.001 0.0117758 0.001 0 0 0 0 0 0 9.2 9.4 10926 9436 1490 791 8 0
9.5 0.000145794 0.00768629 0.000145794 0 0.020751 0 0 0.0175131 0 0 0.0769231 0 0 0 0 9.4 9.6 6970 6097 873 504 13 0
9.7 0.000276396 0.0152414 0.000276396 0.00189394 0.0400487 0.00189394 0 0.0290909 0 0 0.166667 0 0 0 0 9.6 9.8 4112 3657 455 249 4 0
9.9 0.000528262 0.0206125 0.000528262 0 0.0595745 0 0 0.0492958 0 0 0.2 0 0 0 0 9.8 10 2498 2250 248 149 6 0
10.1 0.00232558 0.0359378 0.00232558 0 0.0454545 0 0 0.0307692 0 0 0.166667 0 0 0 0 10 10.2 1529 1393 136 64 6 0
10.3 0.00982801 0.0547874 0.00982801 0.0140845 0.0736348 0.0140845 0 0 0 0 0.5 0 0 0 0 10.2 10.4 887 821 66 23 4 0
10.5 0.0133038 0.0603304 0.0133038 0.027027 0.0840841 0.027027 0 0.166667 0 0 0.2 0 0 0 0 10.4 10.6 485 453 32 6 5 0
10.7 0.0163934 0.0902732 0.0163934 0 0.142857 0 0 0.25 0 0 0 0 0 0 0 10.6 10.8 263 244 19 3 1 0
10.9 0.038961 0.118342 0.038961 0 0.2 0 0 1 0 0 0 0 0 0 0 10.8 11 114 108 6 1 0 0
11.1 0.047619 0.130952 0.047619 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 50 47 3 0 2 0
11.3 0.047619 0.119048 0.047619 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 13 13 0 0 0 0
11.5 0 0.333333 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 5 5 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 1 1 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
