#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0121115 0.0149565 0.00643263 0.0129611 0.0143487 0.00699498 0.0121605 0.0170861 0.0065158 0.0153256 0.0191892 0.00825294 7.2 7.4 674780 140370 16417 17164 15814
7.5 0.0161449 0.0155617 0.00828754 0.0161342 0.0161543 0.00787296 0.0172004 0.0185581 0.00905629 0.0208028 0.0201574 0.010472 7.4 7.6 592902 130049 15766 16191 15240
7.7 0.0215877 0.0186867 0.00942652 0.0210609 0.0188856 0.00954678 0.0246594 0.0210748 0.0112688 0.0264644 0.0222656 0.0111053 7.6 7.8 506363 116945 14928 15227 14060
7.9 0.0333948 0.0231429 0.0131144 0.0314752 0.0286565 0.014133 0.0343974 0.0233325 0.0137744 0.0399562 0.0246034 0.0152054 7.8 8 419320 101799 13558 13720 12676
8.1 0.056664 0.0336256 0.0209712 0.0512213 0.0369112 0.0214193 0.0541517 0.0359265 0.0197103 0.0587754 0.0335005 0.0203468 8 8.2 341417 88015 12324 12332 11295
8.3 0.0846184 0.0389434 0.025685 0.0796675 0.0454931 0.0269408 0.0811962 0.0374692 0.0245289 0.0859102 0.0371052 0.0233784 8.2 8.4 282766 81010 11435 11396 10522
8.5 0.102219 0.0355348 0.028353 0.100896 0.041504 0.0284958 0.0972009 0.0364013 0.0270222 0.106623 0.0347011 0.0292931 8.4 8.6 235936 75089 10971 10578 9882
8.7 0.119594 0.0367662 0.0295057 0.113552 0.0471592 0.0311141 0.117252 0.0383291 0.0305024 0.126239 0.0376961 0.0260069 8.6 8.8 193899 64656 9717 9192 8621
8.9 0.141136 0.0364989 0.0288393 0.146463 0.041135 0.0359716 0.139781 0.0358726 0.0303412 0.145537 0.0333892 0.0248639 8.8 9 156284 52804 8694 7632 7303
9.1 0.162141 0.0331125 0.0268002 0.156227 0.0442826 0.0312653 0.16223 0.0321452 0.0313786 0.182241 0.033377 0.0246349 9 9.2 126391 42366 7577 6383 5949
9.3 0.187543 0.0281975 0.0258887 0.177783 0.0398235 0.0330342 0.181082 0.0303331 0.0271625 0.204633 0.0267492 0.0216938 9.2 9.4 103544 34404 6324 5223 5116
9.5 0.214687 0.0297952 0.0273503 0.19303 0.0385732 0.0340693 0.201746 0.0312258 0.0286064 0.227143 0.0253544 0.0177647 9.4 9.6 86092 28631 5027 4548 4444
9.7 0.233134 0.0266151 0.02721 0.188441 0.0396636 0.0353994 0.22178 0.0343387 0.0325986 0.25499 0.0221368 0.0182757 9.6 9.8 74119 24142 3765 4109 3870
9.9 0.255332 0.0291472 0.0235385 0.199254 0.0454602 0.0369977 0.258483 0.0326005 0.0258408 0.277748 0.0197229 0.0169611 9.8 10 64180 20886 2551 3687 3496
10.1 0.273387 0.0267783 0.0242471 0.189603 0.0382479 0.0354995 0.283313 0.0316633 0.0297782 0.292118 0.0180058 0.0176138 10 10.2 57530 18426 1502 3444 3171
10.3 0.284681 0.0258238 0.0226606 0.165145 0.046118 0.0438366 0.302835 0.0284066 0.0295417 0.304849 0.019619 0.0196032 10.2 10.4 51193 16037 718 3379 2966
10.5 0.278174 0.0260138 0.0216613 0.203987 0.0484349 0.052125 0.283298 0.0309866 0.0289738 0.29984 0.0194209 0.020127 10.4 10.6 44700 13593 263 3082 2597
10.7 0.258885 0.0252204 0.0183097 0.263805 0.0614881 0.0581123 0.246401 0.0273932 0.0239249 0.285012 0.0204914 0.0178523 10.6 10.8 35476 10395 89 2370 2262
10.9 0.217282 0.024366 0.0195527 0.301845 0.0481457 0.0427191 0.179725 0.0230103 0.0222573 0.243752 0.0220458 0.0171828 10.8 11 23643 6337 25 1408 1511
11.1 0.165742 0.0264047 0.0253005 0.199331 0.0484141 0.0557604 0.0875643 0.0368766 0.0213162 0.183492 0.0298729 0.026365 11 11.2 12260 2831 9 428 838
11.3 0.100632 0.022034 0.0216964 0.162989 0.0471728 0.970894 0.054931 0.0426468 0.0401535 0.0983518 0.0282623 0.0240307 11.2 11.4 5225 906 2 51 325
11.5 0.0297745 0.0175845 0.0141213 0.0615586 0.0432899 0.970792 0.0518234 0.0276317 0.329609 0.0322047 0.0259628 0.0261664 11.4 11.6 1966 288 0 4 112
11.7 -0.0110643 0.0286228 0.0289742 -0.953704 0.0145893 0.0149887 -0.953704 0.0145893 0.0149887 -0.0880567 0.0670012 0.066782 11.6 11.8 619 49 0 0 17
11.9 0.0121951 0.0146866 0.230144 -0.978261 0.0115942 0.00866723 -0.978261 0.0115942 0.00866723 -0.977444 0.0138073 0.00913352 11.8 12 150 5 0 0 1
12.1 -0.916667 0.941667 0.0833333 -1 0.0625 0 -1 0.0625 0 -1 0.0625 0 12 12.2 28 1 0 0 0
12.3 -1 0.25 0 -1 0.25 0 -1 0.25 0 -1 0.25 0 12.2 12.4 3 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
