#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27220 111 300 396
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 47038 375 1000 1194
9.25 0 0.710526 0 0 0 0 0 0 0 9.125 9.375 216136 2364 5823 6137
9.50 1 0 1 0.5 0.5 0.5 0.909091 0.0909091 0.242424 9.375 9.625 760146 7227 11178 11610
9.75 0.615385 0.184615 0.115385 0.818182 0.0454546 0.193182 0.869048 -0.00793654 0.223886 9.625 9.875 2.04451e+06 21007 24188 23770
10.00 0.957031 -0.00966281 0.0786529 0.970874 -0.00352681 0.0463455 0.974138 -0.00838447 0.0491379 9.875 10.125 3.13804e+06 48676 50945 47638
10.25 0.964516 0.0153689 0.0252448 0.970516 0.00524163 0.0280456 0.972251 0.0108716 0.0224438 10.125 10.375 2.34172e+06 50576 51237 46233
10.50 0.967473 0.0113026 0.0205514 0.972612 0.00862134 0.0189765 0.980716 0.000734031 0.0319735 10.375 10.625 1.4852e+06 41379 41144 36606
10.75 0.960471 0.0205243 0.00986981 0.973504 0.004996 0.0242776 0.97965 0.00291479 0.021102 10.625 10.875 923845 32805 30561 27337
11.00 0.955302 0.0196158 0.0117201 0.959451 0.0165151 0.00893003 0.969572 0.00723064 0.020592 10.875 11.125 571294 26015 21826 18953
11.25 0.927158 0.0322188 0.00889784 0.934323 0.0257694 0.0116513 0.951488 0.0143154 0.0158614 11.125 11.375 341656 19408 14182 12294
11.50 0.86954 0.0514765 0.000881553 0.878228 0.0401455 0.0113988 0.891778 0.0325521 0.0105563 11.375 11.625 202945 12059 9347 7561
11.75 0.776256 0.076371 -0.00657254 0.780582 0.0594437 -0.0035221 0.812574 0.0389308 0.0135046 11.625 11.875 120353 4077 6098 4877
12.00 0.721992 0.0504634 0.0190932 0.642344 0.0692056 -0.00836325 0.680777 0.0403903 0.00438803 11.875 12.125 70576 494 4390 3101
12.25 0.617021 0.0774232 0.0268573 0.517523 0.0533462 -0.000741065 0.518219 0.0342425 0.00885534 12.125 12.375 41373 65 2874 1950
12.50 0.578947 0.0417423 0.0526316 0.370422 0.0460448 0.0128288 0.373615 0.0300456 0.0156666 12.375 12.625 24038 21 1801 1184
12.75 0.2 0 0.0333333 0.297348 0.0381354 0.0101145 0.284461 0.0294169 0.018797 12.625 12.875 13851 7 610 889
13.00 0.4 0 0 0.135593 0.0285859 0.0189266 0.137405 0.023137 0.0234046 12.875 13.125 7847 5 68 554
13.25 0 0 0 0 0.2 -0.166667 0.0820513 0.0112502 0.0066744 13.125 13.375 4306 0 6 407
13.50 0 0 0 0 0 0 0.0614035 0.0100251 0.00830616 13.375 13.625 2324 0 0 234
13.75 0 0 0 0 0 0 0.0722892 0.00366021 0.0216562 13.625 13.875 1195 0 1 85
14.00 0 0 0 0 0 0 0 0.142857 0 13.875 14.125 551 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 263 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 75 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 30 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
