#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0044657 0.00565741 0.0022815 0.0158047 0.0178344 0.00796361 0.0164402 0.0172174 0.00831244 0.0171037 0.0189859 0.00883785 0.0190565 0.0205329 0.00959472 7.2 7.4 666416 526141 140275 17008 17266 15639
7.5 0.00576313 0.00633412 0.00299065 0.0212546 0.0200016 0.0100823 0.0216223 0.0196812 0.00997783 0.0221148 0.0211474 0.0105874 0.0253609 0.0241883 0.0109287 7.4 7.6 582975 453911 129064 15965 16302 15015
7.7 0.0075568 0.00744555 0.00361864 0.0282528 0.0230613 0.0115566 0.0287903 0.0223777 0.0127685 0.0307852 0.0227036 0.0129611 0.0343416 0.0251491 0.0136387 7.6 7.8 495935 381387 114548 14872 14827 13600
7.9 0.00991191 0.00867713 0.00438132 0.042454 0.0289099 0.0154073 0.043118 0.0281415 0.0167003 0.0426397 0.0313086 0.015929 0.0482277 0.0296756 0.017138 7.8 8 410156 310523 99633 13711 13459 12480
8.1 0.0133715 0.0101709 0.0054327 0.0709941 0.0359068 0.0233034 0.0702231 0.0408801 0.0260745 0.0683115 0.0377968 0.0233979 0.0715438 0.0384107 0.0221265 8 8.2 335101 247811 87290 12407 12204 11059
8.3 0.0182066 0.0121372 0.00710007 0.101865 0.0405499 0.0297113 0.101356 0.0475748 0.0305928 0.0967849 0.0409108 0.0294835 0.102725 0.0446621 0.0270611 8.2 8.4 279409 198547 80862 11680 11334 10534
8.5 0.0246997 0.0140337 0.00828542 0.124904 0.041082 0.0314244 0.121545 0.0509975 0.0334912 0.120092 0.0404652 0.031648 0.126181 0.0478596 0.0279265 8.4 8.6 232116 157597 74519 11107 10483 9621
8.7 0.0333416 0.0158154 0.00988485 0.15214 0.0393814 0.0327422 0.146838 0.0541345 0.0345759 0.149466 0.041872 0.0340694 0.158347 0.0494636 0.0306237 8.6 8.8 190711 126625 64086 10056 9147 8424
8.9 0.0440816 0.0181181 0.011635 0.184598 0.0397557 0.032649 0.18837 0.0522162 0.0377422 0.182436 0.0379065 0.0344817 0.185308 0.0477362 0.0313144 8.8 9 153558 101559 51999 8838 7516 7085
9.1 0.0596958 0.0188827 0.0133271 0.220483 0.0393697 0.0323527 0.21186 0.0515246 0.0349982 0.218824 0.039981 0.0336442 0.230237 0.0415945 0.0280168 9 9.2 124845 82968 41877 7793 6374 5866
9.3 0.0773894 0.02147 0.0159211 0.261065 0.0373372 0.0298937 0.25157 0.0472596 0.0351464 0.250898 0.0403285 0.0315859 0.280732 0.0422882 0.0314852 9.2 9.4 101748 67953 33795 6259 5304 4930
9.5 0.0984006 0.0208814 0.0169755 0.307158 0.0372725 0.0289007 0.28219 0.0444195 0.0346748 0.298802 0.0441644 0.0313745 0.321078 0.0342179 0.0253997 9.4 9.6 85626 57300 28326 5204 4575 4293
9.7 0.130693 0.0206375 0.0177184 0.360259 0.0316033 0.0248877 0.321876 0.0385781 0.0305989 0.359351 0.0307767 0.0266404 0.378562 0.0324354 0.0255581 9.6 9.8 73597 49458 24139 3880 4094 3827
9.9 0.167597 0.0191246 0.0182969 0.414381 0.0277217 0.0200888 0.358042 0.0351825 0.0318519 0.426846 0.0306056 0.0253254 0.434594 0.02677 0.0207911 9.8 10 64189 43422 20767 2591 3724 3440
10.1 0.215406 0.0165822 0.0172871 0.48317 0.021227 0.0198211 0.403101 0.0370383 0.0355167 0.494019 0.028244 0.0230481 0.504513 0.0191503 0.01784 10 10.2 57294 39076 18218 1536 3461 3215
10.3 0.284859 0.0133094 0.0205505 0.556104 0.0190802 0.0159816 0.44284 0.0329745 0.026642 0.575094 0.0279748 0.0200313 0.578455 0.0145261 0.0131152 10.2 10.4 51622 35503 16119 764 3417 2995
10.5 0.365408 0.0160664 0.0193488 0.644157 0.0179054 0.0167482 0.534328 0.0454589 0.0373958 0.644177 0.0250954 0.0198302 0.681553 0.0130923 0.0168169 10.4 10.6 44641 31150 13491 284 3115 2597
10.7 0.469684 0.0236224 0.0281298 0.729091 0.0174318 0.0175048 0.69281 0.0390736 0.0376381 0.720816 0.0257145 0.0233127 0.752607 0.016762 0.0146602 10.6 10.8 35709 25325 10384 97 2574 2187
10.9 0.579639 0.035037 0.0325208 0.799339 0.0193681 0.0242115 0.771429 0.05 0.0380952 0.76797 0.0247795 0.0292556 0.82793 0.0173079 0.0246822 10.8 11 23714 17411 6303 31 1348 1525
11.1 0.710693 0.0349413 0.0412188 0.866921 0.0189573 0.0206377 0.9 0.1 0.1 0.795608 0.0225737 0.0235775 0.888551 0.0167666 0.0221209 11 11.2 12186 9353 2833 9 440 861
11.3 0.828293 0.0282432 0.0381977 0.926936 0.0129054 0.017636 0 0 0 0.866667 0.0349727 0.0390804 0.933884 0.0132421 0.0155675 11.2 11.4 5150 4297 853 0 64 334
11.5 0.923034 0.016835 0.0259929 0.944 0.0138544 0.0150059 0 0 0 1 0 0 0.94186 0.0205456 0.0218604 11.4 11.6 1880 1618 262 0 5 103
11.7 0.953528 0.0106721 0.0166259 0.939394 0.028348 0.0286797 0 0 0 0 0 0 1 0 0.125 11.6 11.8 590 549 41 0 0 8
11.9 0.964602 0.0161675 0.0258262 1 0 0.333333 0 0 0 0 0 0 1 0 1 11.8 12 127 122 5 0 0 1
12.1 1 0 0.0714286 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 20 20 0 0 0 0
12.3 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 2 2 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
