#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.85996e-05 0 0 3.85996e-05 0 0 3.85996e-05 0 0 3.85996e-05 8.625 8.875 28428 2521 258 497 323
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 50125 7493 733 1539 1123
9.25 -1.02687e-05 2.1692e-05 5.13276e-06 -1.02687e-05 1.02687e-05 5.133e-06 -1.02687e-05 0.00010071 5.13284e-06 -1.02687e-05 0.000139795 5.133e-06 9.125 9.375 240753 45986 4905 9417 6898
9.5 4.4011e-05 0.000227835 -6.40651e-06 7.11825e-05 0.000199632 0.000106971 8.67607e-05 0.000515827 -3.16204e-05 1.09182e-05 0.000248192 2.54507e-05 9.375 9.625 919945 128848 15617 20885 14749
9.75 0.000220379 0.000865735 3.926e-05 -2.05154e-05 0.00139664 -0.000109509 0.000429582 0.00180861 2.21505e-05 0.000589385 0.00128313 0.000239453 9.625 9.875 2.57454e+06 322279 37825 38878 25788
10 0.000799831 0.0012597 0.000374035 0.000698682 0.00129413 0.000313259 0.000914087 0.00152844 0.000388645 0.00203049 0.00204081 0.00115951 9.875 10.125 3.5624e+06 514340 63268 60037 38841
10.25 0.00325233 0.00283102 0.00135039 0.00317223 0.00364248 0.00101302 0.00446772 0.00392898 0.00176433 0.00600573 0.00360834 0.00315794 10.125 10.375 2.52792e+06 474600 61950 55691 34970
