#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 142487 2023 144 48 0
9 0 0 1.72762e-05 0 0 1.72762e-05 0 0 1.72762e-05 0 0 1.72762e-05 8.875 9.125 235031 3500 539 213 0
9.25 -2.33401e-06 8.92132e-06 1.28359e-05 -2.33401e-06 0.000144421 1.28359e-05 -2.33401e-06 2.33401e-06 1.40032e-05 -2.33401e-06 2.33401e-06 1.51698e-05 9.125 9.375 884812 27918 5262 2158 16
9.5 3.32402e-05 0.000534763 -1.58322e-06 3.98205e-05 0.000804037 2.65575e-06 6.60586e-05 0.000854458 -6.09479e-05 -1.87446e-05 9.17848e-06 0.00014547 9.375 9.625 2.71898e+06 211600 34150 11792 98
9.75 4.83894e-05 0.000822115 -1.15537e-06 0.000194732 0.00160676 4.24764e-05 0.000395848 0.00219111 8.94403e-05 -9.30538e-05 0.00424867 0.000284969 9.625 9.875 4.74286e+06 530248 72971 20454 202
10 1.17582e-06 0.000449931 -7.8656e-07 5.07415e-05 0.000890153 -6.24117e-06 -1.79346e-05 0.00110351 -8.24727e-06 -6.71012e-05 0.00316387 0.000317892 9.875 10.125 3.9097e+06 556556 76373 20339 216
10.25 2.62058e-05 0.000262119 2.35273e-05 3.03649e-05 0.000483745 6.52467e-06 4.31547e-05 0.000697942 5.69854e-05 -1.23792e-05 7.92555e-06 8.60618e-05 10.125 10.375 2.48601e+06 466502 70185 18007 187
