#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 72122 70327 1795 225 233 19
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 126506 121888 4618 868 735 95
9.25 1.96615e-06 1.57292e-05 -1.96585e-06 0 2.70665e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 545530 508607 36923 6747 6236 760
9.50 7.08124e-05 0.000580579 6.41686e-06 0.000179925 0.00143273 3.06548e-06 0.000180815 0.00168386 1.30912e-06 0.000294056 0.00190366 4.52274e-05 0.000357143 0.00143049 3.28582e-06 9.375 9.625 1.95119e+06 1.75110e+06 200083 33183 23805 2800
9.75 0.000436902 0.00265543 2.8253e-05 0.000661376 0.00509313 -3.48315e-07 0.000760508 0.00655984 -2.74938e-05 0.000924872 0.00786236 -8.0199e-05 0.000830392 0.00683708 1.75494e-05 9.625 9.875 4.09387e+06 3.58433e+06 509544 73635 42168 4817
10.00 0.000259413 0.00177964 -9.03383e-06 0.000300949 0.00297744 -4.05961e-05 0.000415687 0.00384663 -6.64468e-05 0.00042196 0.00472254 -5.17592e-05 0.000744186 0.00391131 0.000189144 9.875 10.125 4.0619e+06 3.47709e+06 584816 84198 45028 5375
10.25 4.92361e-05 0.000492025 -5.12055e-06 0.000285128 0.00119252 0.000111887 0.000407616 0.00166607 0.000161331 0.000564957 0.00188468 0.000359228 0.000427807 0.00183138 0.000223015 10.125 10.375 2.69855e+06 2.19351e+06 505036 76052 38941 4675
10.50 6.19424e-05 0.000181665 4.29622e-05 0.00135239 0.00309057 0.0011053 0.00166481 0.00379306 0.00135231 0.00284972 0.00453463 0.00244083 0.00550275 0.00555087 0.00427153 10.375 10.625 1.66444e+06 1.25924e+06 405209 69077 31933 3998
10.75 0.000327691 0.000371766 0.000305833 0.00454817 0.00773145 0.00362282 0.0046078 0.00899821 0.00356179 0.00854848 0.0111319 0.00651987 0.0123829 0.0126524 0.00930804 10.625 10.875 1.00726e+06 729346 277914 56209 23279 2988
11.00 0.00163769 0.00124772 0.00149982 0.0161442 0.0163898 0.0106597 0.0151133 0.0182615 0.0100744 0.0252945 0.0210447 0.0150279 0.0452236 0.0181711 0.0309306 10.875 11.125 570994 420104 150890 40031 15537 1968
11.25 0.00708634 0.00342619 0.00587802 0.0487909 0.0307227 0.0251278 0.0424555 0.0300172 0.0230483 0.0643665 0.0370112 0.0298045 0.0901046 0.0351947 0.0424855 11.125 11.375 318116 240745 77371 26781 10347 1243
11.50 0.026562 0.00615366 0.0181689 0.12185 0.045376 0.0438632 0.0918812 0.0396267 0.0374624 0.152038 0.046649 0.0449922 0.202312 0.0484386 0.0669738 11.375 11.625 176966 137565 39401 14682 6893 692
11.75 0.0761731 0.00850829 0.0378208 0.242773 0.0434621 0.0495573 0.169456 0.0331575 0.0474881 0.276041 0.0439511 0.0477836 0.327236 0.0396405 0.0669899 11.625 11.875 97436 77442 19994 4243 4829 492
12.00 0.180667 0.000511795 0.0591376 0.412641 0.0423199 0.0433086 0.348837 0.0349581 0.0371489 0.446622 0.043778 0.0412489 0.487578 0.0492322 0.0533671 11.875 12.125 52567 42631 9936 430 3316 322
12.25 0.348699 -0.000827849 0.0643109 0.592233 0.0401827 0.0208044 0.555556 0.0497076 0.00555557 0.605353 0.0497598 0.0160426 0.748768 0.0334098 0.0187684 12.125 12.375 27483 22951 4532 36 2055 203
12.50 0.547335 0.0184698 0.0590541 0.752698 0.0282721 0.0185153 0.875 0 0 0.729752 0.0331261 0.0180174 0.811189 0.0334058 0.0111888 12.375 12.625 14120 11989 2131 8 1210 143
12.75 0.729015 0.0496863 0.0551128 0.867769 0.031082 0.0126961 1 0 0 0.79697 0.0412656 0.0195217 0.853933 0.0437947 0.0148521 12.625 12.875 6744 5897 847 1 330 89
13.00 0.858786 0.05318 0.040963 0.946203 0.022351 0.019685 0 0 0 0.837838 0.0270271 0.054054 0.982759 0.000292182 0.00162655 12.875 13.125 3099 2783 316 0 37 58
13.25 0.92354 0.0309278 0.0214776 0.96 0.02 0.00999999 0 0 0 1 0 0 0.974359 0 0 13.125 13.375 1264 1164 100 0 1 39
13.50 0.973451 0.011062 0.00442475 0.970588 0.000840366 0 0 0 0 0 0 0 1 0 0 13.375 13.625 486 452 34 0 0 22
