#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00324486 0.0033729 0.00136472 0.0127478 0.00950702 0.00487089 0.0122662 0.0106839 0.00448143 0.0126693 0.0111857 0.00491221 0.0152935 0.0124824 0.00570198 7.2 7.4 644239 503485 140754 17949 17443 14824
7.5 0.00434897 0.00404691 0.00180417 0.017982 0.0117536 0.00601553 0.0178845 0.011802 0.00630778 0.0179554 0.013741 0.00617627 0.0212077 0.0151985 0.00727269 7.4 7.6 553843 428154 125689 16696 15926 13881
7.7 0.00582948 0.00470262 0.00217834 0.0245867 0.0137065 0.00707877 0.0261161 0.0169006 0.00679276 0.0238246 0.0153164 0.00755265 0.0281364 0.0150672 0.00866705 7.6 7.8 466440 356301 110139 15181 14619 12492
7.9 0.00827388 0.00531678 0.0029082 0.0425641 0.0236364 0.0121156 0.0425065 0.0286773 0.0134028 0.0409328 0.0201346 0.0123874 0.0444426 0.0207533 0.0119478 7.8 8 385599 290809 94790 13779 12822 11126
8.1 0.0117458 0.00679924 0.00386207 0.0689457 0.0262841 0.016646 0.0678853 0.0302695 0.0179712 0.0642705 0.0258028 0.0160161 0.071743 0.0259028 0.0171777 8 8.2 318712 233293 85419 13035 11787 10298
8.3 0.0159092 0.00799214 0.00490905 0.0897032 0.0302552 0.0172739 0.0885737 0.0343658 0.0205675 0.0887331 0.0290217 0.0183095 0.0961804 0.0294067 0.0207403 8.2 8.4 267166 186057 81109 12703 11235 9738
8.5 0.0222661 0.00925044 0.00594347 0.110589 0.0289972 0.0192753 0.11464 0.0345988 0.0230879 0.108499 0.0277866 0.0191474 0.118153 0.0330252 0.0192089 8.4 8.6 222613 149104 73509 11950 10176 8822
8.7 0.0305925 0.0102078 0.00776207 0.136015 0.0285661 0.0218162 0.137549 0.0352092 0.0248899 0.134138 0.0299321 0.0213033 0.150936 0.0291524 0.0240305 8.6 8.8 180742 119075 61667 10556 8833 7574
8.9 0.0393204 0.0119153 0.00890695 0.166929 0.031135 0.0229911 0.16407 0.040272 0.0264725 0.170796 0.0282948 0.0211276 0.174698 0.0303198 0.0218568 8.8 9 145268 95757 49511 9187 7385 6396
9.1 0.0538015 0.01284 0.0112887 0.205187 0.0310154 0.0251523 0.205819 0.0365769 0.0285144 0.19644 0.0318837 0.0217427 0.220572 0.0320754 0.0246582 9 9.2 118858 78689 40169 7851 6263 5368
9.3 0.0717136 0.0145048 0.0128607 0.246759 0.0284278 0.0264298 0.233703 0.0305677 0.0287753 0.242038 0.0304631 0.0278727 0.263202 0.0325882 0.0260616 9.2 9.4 96994 64267 32727 6587 5281 4521
9.5 0.0907188 0.0151577 0.0134533 0.289398 0.0240579 0.0213459 0.259851 0.0320696 0.0295308 0.282512 0.0230377 0.0201622 0.308757 0.0259629 0.0240183 9.4 9.6 82506 55178 27328 5352 4591 4024
9.7 0.118598 0.0151294 0.0159326 0.343167 0.0229518 0.0215576 0.300073 0.027077 0.0284223 0.345753 0.0255302 0.0262926 0.367868 0.0289615 0.0246541 9.6 9.8 71254 48043 23211 4053 4117 3590
9.9 0.153702 0.014946 0.0150244 0.40216 0.0224046 0.019156 0.334218 0.0293061 0.0286833 0.417652 0.0256291 0.0269691 0.4339 0.0228023 0.0217013 9.8 10 63177 42799 20378 2781 3848 3219
10.1 0.200061 0.0165041 0.0161499 0.462722 0.0206036 0.0185016 0.37159 0.033761 0.0251375 0.483179 0.023951 0.0207434 0.486514 0.0234662 0.0179309 10 10.2 57208 39129 18079 1739 3570 3073
10.3 0.26805 0.0152888 0.0177048 0.536946 0.0187222 0.0144488 0.408072 0.0283444 0.0242998 0.544757 0.0217579 0.0187706 0.567164 0.0146822 0.014461 10.2 10.4 51381 35634 15747 806 3547 2801
