#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -7.51192e-05 0.000181611 7.94918e-05 -5.63705e-05 0.000277409 9.90008e-05 0.000156657 0.000749514 0.000309199 -0.000246206 0.000163108 0.00040038 7.2 7.4 626043 135690 19874 2523 0
7.5 -0.000100714 0.000336307 9.37224e-05 -6.78331e-05 0.000450117 0.000139123 0.000187946 0.000689085 0.000330482 -0.000309859 0.000175313 0.000584436 7.4 7.6 503344 122950 20433 2481 0
7.7 -9.31037e-05 0.000480456 0.000152919 -3.70267e-05 0.000757787 0.000133867 -3.09165e-05 0.00131743 0.000255268 -0.000394932 0.00023488 0.000708955 7.6 7.8 391975 105017 19683 2422 0
7.9 -7.29818e-05 0.000876034 0.000200764 -2.173e-05 0.00166894 0.000230864 -2.99279e-05 0.00205091 0.000381358 -0.000407323 0.000230772 0.000674607 7.8 8 298909 84738 18110 2280 0
8.1 1.44227e-06 0.00184981 0.000122019 3.31718e-06 0.00324694 0.000172375 0.000171706 0.00411899 0.000339013 -0.000315212 0.000184176 0.000628422 8 8.2 222256 63124 15872 1933 0
8.3 0.000136196 0.00301919 0.000155959 0.000114192 0.00446835 0.000216295 -6.08357e-05 0.00434746 0.000174613 -0.000248974 0.000158763 0.000732623 8.2 8.4 162857 45208 13161 1608 0
8.5 0.000360145 0.00557667 0.00035228 0.000465671 0.00622296 0.000482974 -2.37082e-05 0.0131227 0.00015231 -0.000236061 0.000164393 0.00180713 8.4 8.6 118860 31892 10988 1344 0
8.7 0.000565609 0.00926727 0.000539989 0.000602607 0.0106463 0.000609367 0.00159916 0.0208145 0.00166967 -0.000207843 0.00016286 0.00358285 8.6 8.8 86483 21793 8627 1101 0
8.9 0.0019775 0.0138241 0.00189639 0.00222667 0.0138494 0.00217937 0.00361983 0.023273 0.00364205 -0.000489294 0.000463184 0.00673749 8.8 9 63055 15045 6525 949 0
9.1 0.00414918 0.0199212 0.00409436 0.00311587 0.0175163 0.00316498 0.00569754 0.0334726 0.00569754 -0.00124043 0.00116693 0.0108065 9 9.2 45144 10204 4766 781 0
9.3 0.0065426 0.0309351 0.0065426 0.00359714 0.0207008 0.00371357 0.0140667 0.0609542 0.0140667 -0.00297559 0.00277058 0.0225187 9.2 9.4 32372 6955 3222 635 0
9.5 0.0120444 0.0393687 0.0117819 0.00323173 0.02226 0.00367274 0.0344085 0.0960943 0.0311775 -0.00777702 0.00715387 0.0296539 9.4 9.6 23262 4601 1933 554 0
9.7 0.022229 0.0572161 0.0215954 0.00351237 0.0227426 0.00589517 0.0614216 0.0847844 0.0518207 -0.0149071 0.0126415 0.0376919 9.6 9.8 16259 2980 1017 477 0
9.9 0.0346893 0.0570404 0.0319775 -0.00608053 0.00771318 0.0134843 0.0783356 0.0733596 0.0553946 -0.0300939 0.0238557 0.0526727 9.8 10 11611 1948 526 359 0
10.1 0.0345294 0.0519972 0.0352369 -0.0240989 0.020663 0.0267111 0.0903359 0.087932 0.0677515 -0.0630709 0.0435662 0.0695493 10 10.2 8131 1231 228 285 0
10.3 0.0594348 0.0552239 0.0490088 -0.0217829 0.0291437 0.0338842 0.149883 0.080129 0.0688805 -0.105878 0.0594126 0.073418 10.2 10.4 5722 775 74 233 0
10.5 0.0862152 0.0700472 0.0776299 -0.0325142 0.0656064 0.0540972 0.195553 0.0747528 0.119311 -0.137512 0.050911 0.0750663 10.4 10.6 3938 519 35 181 0
10.7 0.0903416 0.0449151 0.0929262 -0.119303 0.122353 0.0729873 0.135173 0.0452939 0.0739616 -0.196071 0.0644334 0.0787215 10.6 10.8 2615 295 5 134 0
10.9 -0.00356787 0.0421239 0.0392936 -0.259342 0.0740437 0.0715615 0.0396293 0.0603209 0.0545831 -0.264685 0.0707075 0.0779008 10.8 11 1543 161 4 86 0
11.1 0.0353473 0.0606458 0.0559822 0.202778 0.0821826 0.42999 0.0804391 0.0689403 0.0506772 -0.280868 0.0612152 0.0672798 11 11.2 818 85 2 49 0
11.3 -0.041502 0.0748353 0.0586257 -0.294964 0.0766542 0.0963403 -0.040184 0.128286 0.120757 -0.311828 0.0635521 0.0845357 11.2 11.4 347 31 0 16 0
11.5 -0.191894 0.148757 0.0808331 -0.360465 0.0784138 0.0743175 -0.199675 0.203708 0.124399 -0.360465 0.0784138 0.0743175 11.4 11.6 109 13 0 8 0
11.7 -0.21875 0.0883152 0.13125 -0.242424 0.0700105 0.121212 -0.228571 0.0770563 0.12437 -0.242424 0.0700105 0.121212 11.6 11.8 35 0 0 0 0
11.9 -0.222222 0.222222 0.277778 -0.222222 0.222222 0.277778 -0.222222 0.222222 0.277778 -0.222222 0.222222 0.277778 11.8 12 0 0 0 0 0
12.1 -0.5 0.5 0 -0.5 0.5 0 -0.5 0.5 0 -0.5 0.5 0 12 12.2 2 0 0 0 0
12.3 0 0 0.5 0 0 0.5 0 0 0.5 0 0 0.5 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
