#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -2.99805e-05 0 0 -2.99805e-05 0 0 -2.99805e-05 0 0 -2.99805e-05 0 0 8.625 8.875 35351 1996 232 386 141
9 0 0 1.73635e-05 0 0 1.73635e-05 0 0 1.73635e-05 0 0 1.73635e-05 8.875 9.125 63854 6262 800 1296 570
9.25 -7.61943e-06 1.87085e-05 7.61571e-06 -7.61943e-06 3.81032e-06 7.61786e-06 -7.61943e-06 7.61943e-06 7.61629e-06 -7.61943e-06 3.81028e-06 7.61792e-06 9.125 9.375 306800 44313 6216 9260 4144
9.5 0.000111998 0.000528614 -3.37329e-06 5.73548e-05 0.000710919 4.15089e-06 0.00016146 0.000702604 -8.98371e-06 0.000207414 0.00104011 -7.56029e-06 9.375 9.625 1.25565e+06 163558 23296 25764 10759
9.75 0.000338661 0.00223749 -6.91677e-05 0.000437454 0.00290866 -4.56444e-05 0.000659227 0.00441548 -3.51373e-05 0.0008344 0.00419994 -3.57492e-05 9.625 9.875 3.22044e+06 408216 54013 46060 18403
10 0.000248948 0.00109858 2.61448e-06 0.00033988 0.00156157 -7.37286e-05 0.000353186 0.00161359 1.51019e-05 0.0007317 0.00213496 0.000142921 9.875 10.125 3.86506e+06 559229 75433 60034 23343
10.25 0.00107955 0.00201677 0.000521932 0.00118555 0.00244169 0.000651167 0.00190085 0.00285854 0.000829744 0.00305498 0.00420273 0.00192813 10.125 10.375 2.65627e+06 497595 70172 53279 20695
