#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 109507 107812 1695 159 101 2
9.00 0 5.50785e-06 0 0 0.000253678 0 0 0 0 0 0 0 0 0 0 8.875 9.125 185499 181558 3941 688 392 15
9.25 2.8412e-06 2.27296e-05 1.4207e-06 0 6.27018e-05 0 0 0 0 0 0.000270197 0 0 0 0 9.125 9.375 735771 703929 31842 6092 3700 105
9.50 4.7897e-05 0.000459476 4.15217e-06 0.000131776 0.00137108 0 0.000140245 0.00153688 2.98377e-06 0.000280269 0.002127 5.61041e-05 0.00211416 0.00627158 1.33244e-05 9.375 9.625 2.40468e+06 2.1922e+06 212481 35652 17840 473
9.75 0.000207694 0.00159479 8.7876e-06 0.000332914 0.00324411 9.99717e-08 0.000469514 0.00468629 1.92553e-05 0.000478988 0.00563703 1.21786e-05 0.00119332 0.00714995 1.82294e-05 9.625 9.875 4.53576e+06 4.00108e+06 534672 76675 31316 838
10.00 0.000157603 0.00120615 0 0.000194523 0.00224523 -7.91826e-06 0.000302883 0.00277892 -9.85336e-06 0.00048423 0.00341231 7.76789e-05 0 0.00115741 0 9.875 10.125 4.00844e+06 3.43268e+06 575768 82540 30977 855
10.25 3.58758e-05 0.000387608 1.51794e-06 8.37728e-05 0.00108161 2.88692e-05 7.99446e-05 0.00146746 1.43077e-05 0.000220596 0.00118099 0.000152765 0 0 0 10.125 10.375 2.60784e+06 2.11842e+06 489419 75052 27199 825
10.50 2.5632e-05 9.37054e-05 1.987e-05 0.000472424 0.00144363 0.000445153 0.000578821 0.00203444 0.000566941 0.000830601 0.00200642 0.000757325 0 0.00260756 0 10.375 10.625 1.60738e+06 1.20943e+06 397948 69106 22875 789
10.75 0.000133492 0.000227313 0.000130625 0.00220793 0.00408951 0.00211132 0.00261043 0.00530689 0.00244094 0.00473642 0.00615278 0.00463535 0.00526316 0.00547029 0.00526316 10.625 10.875 950755 696671 254084 53248 16257 570
11.00 0.000767326 0.000662558 0.000749614 0.00853359 0.011064 0.00763306 0.00884385 0.0120335 0.00798577 0.0152715 0.0179066 0.0136374 0.0343915 0.011063 0.0318726 10.875 11.125 524835 394878 129957 37201 10608 378
11.25 0.00389757 0.00236425 0.00371693 0.0305692 0.0226844 0.0236523 0.0288918 0.0212023 0.0232353 0.0420509 0.0313491 0.0296395 0.0528455 0.0274758 0.0367165 11.125 11.375 285406 221420 63986 24436 7158 246
11.50 0.0164362 0.00609857 0.0147854 0.0853264 0.0432307 0.0544304 0.0615385 0.034596 0.0425908 0.122685 0.054283 0.0751223 0.223684 0.0279714 0.145253 11.375 11.625 154134 123569 30565 12805 4752 152
11.75 0.0549897 0.0119468 0.0412165 0.198988 0.0475467 0.0933776 0.125372 0.0399359 0.0692012 0.241265 0.0503222 0.10538 0.267442 0.0280127 0.0930233 11.625 11.875 82073 67449 14624 3693 3320 86
12.00 0.145925 0.0105392 0.0756257 0.351489 0.0491607 0.088487 0.243767 0.0362327 0.0619491 0.403139 0.0485425 0.0919532 0.355932 0.0826643 0.126424 11.875 12.125 42232 35347 6885 361 2230 59
12.25 0.30416 0.00210223 0.0914472 0.532965 0.051711 0.0643472 0.473684 0.105263 -0.0263158 0.549335 0.0600608 0.0571958 0.717949 0.0570512 0.0594121 12.125 12.375 20973 18076 2897 19 1429 39
12.50 0.511056 0.0306677 0.0805568 0.71441 0.029399 0.0321914 1 0 0 0.7151 0.0345564 0.0300391 0.88 0.00461537 0.08 12.375 12.625 9971 8819 1152 1 702 25
12.75 0.725341 0.0682853 0.0591806 0.843458 0.0423229 0.0448468 0 0 0 0.787736 0.0580586 0.0681096 0.958333 0.0416667 0.0452898 12.625 12.875 4382 3954 428 0 212 24
13.00 0.847488 0.0711722 0.0466507 0.915493 0.035556 0.0273811 1 0 0 0.833333 0.0466667 0.0333333 0.916667 0.0833333 0.00757575 12.875 13.125 1814 1672 142 1 24 12
13.25 0.925325 0.0308442 0.0227273 0.964286 0.0357143 0.0357143 0 0 0 0 0 0 1 0 0 13.125 13.375 644 616 28 0 0 12
13.50 0.963918 0.0154639 0.0103093 0.909091 0.0909091 0 0 0 0 0 0 0 0.8 0.2 0 13.375 13.625 205 194 11 0 0 5
13.75 0.979167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 48 48 0 0 0 0
