#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00556491 0.0107077 0.00395789 0.0182709 0.0326898 0.0125311 0.0183886 0.0339576 0.0127541 0.0172503 0.037414 0.0118678 0.0207291 0.0354902 0.0146424 7.2 7.4 691955 551594 140361 16173 16753 16410
7.5 0.00702674 0.0121859 0.0048196 0.0242117 0.0373335 0.0157534 0.025448 0.0337009 0.0169813 0.0257963 0.0377204 0.0176463 0.0273409 0.0436202 0.0177926 7.4 7.6 612615 480102 132513 15508 16217 15739
7.7 0.00904966 0.0135766 0.00587118 0.0325713 0.0409658 0.0192022 0.0323659 0.0406277 0.019024 0.0362847 0.0430004 0.0226428 0.0350634 0.0477037 0.0208184 7.6 7.8 525964 405719 120245 14581 15275 15027
7.9 0.0119785 0.0150733 0.00742107 0.0468111 0.045407 0.0247506 0.0438253 0.0459174 0.0236407 0.0487442 0.0455995 0.0266707 0.0514755 0.0499026 0.0273128 7.8 8 436495 330767 105728 13605 13852 13653
8.1 0.0159469 0.0167532 0.00906577 0.0734035 0.0560422 0.0330988 0.0699745 0.053621 0.0328527 0.0735943 0.0581943 0.0337329 0.0748478 0.0618739 0.0342769 8 8.2 355026 263919 91107 12021 12473 12181
8.3 0.0212711 0.0186307 0.0111606 0.109805 0.0648379 0.0456363 0.103304 0.0682706 0.0443825 0.105891 0.0667657 0.0466493 0.109777 0.0649844 0.0412261 8.2 8.4 290033 208714 81319 11014 11504 11212
8.5 0.0276391 0.0214028 0.0134804 0.138991 0.0680648 0.0500011 0.132382 0.0780802 0.0471639 0.134172 0.0689187 0.0503291 0.141422 0.0639344 0.046919 8.4 8.6 241854 166392 75462 10585 10476 10482
8.7 0.0380373 0.0239427 0.0161772 0.165248 0.0693731 0.0491227 0.162451 0.0789038 0.0534638 0.161119 0.0728724 0.0498969 0.167997 0.0692306 0.047494 8.6 8.8 200250 133287 66963 9478 9377 9078
8.9 0.0511839 0.0246215 0.0190309 0.200832 0.0652123 0.051041 0.202668 0.072207 0.0563216 0.191458 0.0618025 0.0507454 0.205767 0.069388 0.0556125 8.8 9 161463 106816 54647 8413 7635 7868
9.1 0.0669353 0.0268592 0.0201448 0.239444 0.0647403 0.0511811 0.243916 0.0649716 0.0602029 0.2315 0.0663445 0.0532873 0.246784 0.058551 0.053044 9 9.2 129759 85873 43886 7403 6462 6489
9.3 0.0867377 0.026497 0.0231213 0.285765 0.0552936 0.0495167 0.283613 0.0637456 0.0554926 0.275281 0.0592116 0.0495001 0.28997 0.0571833 0.044014 9.2 9.4 105874 70384 35490 6188 5325 5408
9.5 0.115298 0.0241731 0.0269288 0.338007 0.0482504 0.0481329 0.321478 0.0554363 0.0518562 0.327232 0.0515952 0.0466268 0.340641 0.0566743 0.0420116 9.4 9.6 87286 58501 28785 4845 4453 4620
9.7 0.143737 0.0239295 0.0270426 0.390456 0.0374267 0.0443389 0.358352 0.0496457 0.0445682 0.379486 0.0422481 0.0398114 0.402158 0.0330642 0.038431 9.6 9.8 74725 50022 24703 3640 4010 4083
9.9 0.187322 0.0212223 0.0238628 0.44669 0.0271828 0.0322081 0.398653 0.0399375 0.040156 0.434169 0.0305807 0.0340136 0.465016 0.0282045 0.0269446 9.8 10 64041 43075 20966 2496 3515 3636
10.1 0.235771 0.0171388 0.0198313 0.512526 0.0251291 0.0225924 0.453988 0.0450812 0.0393702 0.513832 0.0288059 0.0234744 0.545455 0.0212533 0.0208996 10 10.2 57361 38791 18570 1468 3317 3313
10.3 0.302538 0.0178823 0.0198734 0.587552 0.0246476 0.0208353 0.501182 0.0454233 0.0337121 0.58488 0.0328882 0.025923 0.602333 0.0175672 0.0161157 10.2 10.4 50827 34708 16119 710 3227 3105
10.5 0.387457 0.0256894 0.0279495 0.666804 0.0239532 0.0230675 0.632867 0.0406022 0.0472098 0.661548 0.0282934 0.0310858 0.687175 0.0211911 0.0246344 10.4 10.6 44229 30666 13563 243 3038 2678
10.7 0.491499 0.0418936 0.0388664 0.749953 0.0249555 0.0250262 0.744681 0.0434548 0.0371336 0.73865 0.0288687 0.0306317 0.771734 0.0248981 0.0271804 10.6 10.8 35069 24648 10421 77 2351 2247
10.9 0.610208 0.0467724 0.0500215 0.814235 0.0246399 0.030562 0.807692 0.0459663 0.0334988 0.778778 0.0315902 0.0375824 0.836066 0.0213724 0.0304002 10.8 11 23417 17141 6276 26 1288 1561
11.1 0.726393 0.0485737 0.0516836 0.885761 0.0245546 0.0280687 0.75 0.0961539 0.0833333 0.838384 0.0344341 0.0355091 0.916563 0.0163783 0.027674 11 11.2 12439 9521 2918 9 419 836
11.3 0.836769 0.0419176 0.0542464 0.931996 0.0169469 0.024282 1 0 1 0.9 0.0318182 0.0285714 0.940054 0.014491 0.0210069 11.2 11.4 5445 4442 1003 0 56 361
