#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27683 120 327 351
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 47733 387 991 1206
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 217557 2243 5747 6203
9.50 0.333333 0.666667 0 0.666667 0.333333 0.666667 1 0 0.333333 9.375 9.625 755724 6889 10718 11310
9.75 0.688889 0.184127 0.0801933 0.72549 0.128168 0.17549 0.857143 0.0209059 0.178571 9.625 9.875 2.02098e+06 20181 23228 23175
10.00 0.94052 0.0118605 0.0377427 0.954683 0.019848 0.0292169 0.96092 0.00695193 0.0378426 9.875 10.125 3.10457e+06 47705 50012 47417
10.25 0.961424 0.0161541 0.0156249 0.96444 0.0151522 0.0221319 0.97561 0.00301892 0.030071 10.125 10.375 2.32768e+06 49811 50876 46255
10.50 0.96934 0.00998574 0.0192693 0.979858 0 0.025502 0.977835 0.00331926 0.0248066 10.375 10.625 1.47831e+06 40832 40908 36883
10.75 0.963165 0.0162193 0.0179364 0.973566 0.00538492 0.0222743 0.979246 0.00313091 0.0260125 10.625 10.875 920085 32221 30564 27592
11.00 0.954835 0.0191999 0.0176065 0.965134 0.0101504 0.0164915 0.970124 0.0067879 0.0160817 10.875 11.125 569255 25572 21778 19110
11.25 0.925174 0.0332089 0.00907463 0.937999 0.0200363 0.0131113 0.948448 0.0158778 0.0119093 11.125 11.375 340648 19075 14079 12403
11.50 0.871901 0.0457146 0.0051704 0.869551 0.0463694 0.00718307 0.897166 0.0277255 0.0140404 11.375 11.625 202624 11865 9282 7665
11.75 0.782051 0.0672696 -0.000353456 0.78086 0.0556756 0.00199199 0.809101 0.0333423 0.0163124 11.625 11.875 120349 4029 6100 4949
12.00 0.69084 0.0764237 -0.0020442 0.643264 0.0694272 -0.006971 0.680433 0.0453739 0.00143719 11.875 12.125 70554 482 4371 3123
12.25 0.563636 0.118903 -0.0395383 0.511922 0.0539381 -0.000462532 0.514925 0.0407749 0.00318158 12.125 12.375 41366 69 2860 1961
12.50 0.4 0.12 0 0.371127 0.0486493 0.0119767 0.36878 0.0327866 0.0120017 12.375 12.625 24142 15 1769 1220
12.75 0.333333 0 0.0606061 0.300766 0.0348155 0.0167663 0.280206 0.0296029 0.014874 12.625 12.875 13936 10 617 880
13.00 0 0 0 0.192982 0.0257675 0.0205687 0.135496 0.0224964 0.0219932 12.875 13.125 7886 3 65 559
13.25 0 0 0 0.2 0.3 0 0.0976253 0.0118637 0.0106688 13.125 13.375 4348 0 5 392
13.50 0 0 0 0 0 0 0.059322 0.00948531 0.00714812 13.375 13.625 2356 0 1 245
13.75 0 0 0 0 0 0 0.0804598 0.000935577 0.0229885 13.625 13.875 1213 0 0 88
14.00 0 0 0 0 0 0 0.125 0 0 13.875 14.125 573 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 271 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 81 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 32 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
