#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -3.83436e-05 0 3.83436e-05 -3.83436e-05 0 3.83436e-05 -3.83436e-05 0 3.83436e-05 -3.83436e-05 0 3.83436e-05 8.625 8.875 28638 2558 233 506 341
9 -2.30681e-05 2.30681e-05 0 -2.30681e-05 2.30681e-05 0 -2.30681e-05 2.30681e-05 0 -2.30681e-05 2.30681e-05 0 8.875 9.125 50769 7419 753 1516 1137
9.25 -5.09526e-06 2.6737e-05 -2.59661e-10 -5.09526e-06 5.09526e-06 5.09427e-06 -5.09526e-06 5.09526e-06 5.09427e-06 -5.09526e-06 0.000145815 -2.0782e-10 9.125 9.375 242355 46094 4978 9536 6856
9.5 4.94742e-05 0.000180774 1.16755e-05 5.06833e-05 0.00025502 4.14875e-05 0.000161952 0.000387082 8.65172e-05 -4.91258e-06 0.0003369 2.27835e-05 9.375 9.625 936612 131657 16295 21367 14894
9.75 0.000125879 0.000998077 -5.54581e-05 0.000200968 0.00145446 2.74542e-06 0.000218025 0.00195614 -0.000186249 0.000340109 0.00175864 6.1555e-05 9.625 9.875 2.62276e+06 329389 38975 39465 26047
10 0.000704932 0.00122539 0.000329686 0.000628971 0.00134549 0.000272598 0.000801707 0.00158598 0.000298008 0.00180066 0.00161326 0.00094425 9.875 10.125 3.58808e+06 518000 64224 60239 38644
10.25 0.00299996 0.00276948 0.0013096 0.00284512 0.00335569 0.000855285 0.00388469 0.00382454 0.00138096 0.00649236 0.00370003 0.00339372 10.125 10.375 2.53938e+06 476948 62917 55748 34652
