#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000583092 0.000681939 0.000324941 0.00167312 0.00272063 0.00105014 0.00158696 0.00273978 0.00100375 0.001661 0.0026661 0.000993225 0.00262054 0.00289048 0.00162154 7.2 7.4 582333 446496 135837 24355 12740 2004
7.5 0.000534001 0.000712809 0.000305185 0.00248308 0.003987 0.00172762 0.0026343 0.00336318 0.00167877 0.00220751 0.00394874 0.00154826 0.00317316 0.00495692 0.00162518 7.4 7.6 476967 351312 125655 24439 12308 1917
7.7 0.000622514 0.00116608 0.000400579 0.00357224 0.00652201 0.00250545 0.00427659 0.00664822 0.00308825 0.00396025 0.00779996 0.00282232 0.00602712 0.00681397 0.00395458 7.6 7.8 393752 274201 119551 24697 11862 1907
7.9 0.000916845 0.00187581 0.000614471 0.00578151 0.0093776 0.00401141 0.00654397 0.0102019 0.00445549 0.00672235 0.00965861 0.00514506 0.00704935 0.00962659 0.00546957 7.8 8 323645 215699 107946 23849 11191 1866
8.1 0.00178901 0.00278151 0.00116946 0.0102824 0.0123601 0.00680423 0.010986 0.0129132 0.00712588 0.0104946 0.0139621 0.00713926 0.01427 0.0171406 0.00869037 8 8.2 258215 170319 87896 21099 9837 1639
8.3 0.00330815 0.00425327 0.00198725 0.016151 0.0166044 0.0100756 0.0173433 0.0171075 0.0101588 0.019361 0.0186764 0.0123001 0.0212912 0.0215659 0.0127685 8.2 8.4 203336 134383 68953 18472 8317 1449
8.5 0.00528232 0.00580666 0.00296327 0.0264588 0.0223002 0.0148728 0.0286535 0.0224348 0.0152283 0.0299127 0.0238537 0.0165119 0.0320151 0.031071 0.0179182 8.4 8.6 161381 107710 53671 15923 7073 1164
8.7 0.00869117 0.00868854 0.0042586 0.0437018 0.0267704 0.0213299 0.0442755 0.0282479 0.0213002 0.0505079 0.0312389 0.0238539 0.0518135 0.0360526 0.027522 8.6 8.8 126811 85050 41761 13497 6019 991
8.9 0.0158627 0.0115019 0.00628794 0.0636753 0.0328024 0.0273458 0.0603461 0.0310494 0.0251579 0.0709106 0.0371388 0.0305105 0.0744125 0.0466906 0.0309343 8.8 9 98700 67192 31508 10673 5033 800
9.1 0.0237655 0.015436 0.00802749 0.0917099 0.0388714 0.0340368 0.0783884 0.0354058 0.0312101 0.0970482 0.0474685 0.0334699 0.104907 0.0572118 0.0346728 9 9.2 78105 53887 24218 8239 4218 647
9.3 0.0374412 0.0189704 0.0112657 0.126664 0.0433995 0.0396364 0.105152 0.0365189 0.0356431 0.141869 0.0489361 0.0439761 0.133588 0.0435551 0.0389681 9.2 9.4 60217 41958 18259 5722 3529 554
9.5 0.0560468 0.0232452 0.0136483 0.172927 0.0439062 0.0444221 0.12541 0.034642 0.036731 0.190581 0.0444686 0.0453255 0.180467 0.0549541 0.036417 9.4 9.6 47550 33699 13851 3663 3006 452
9.7 0.0831136 0.0229557 0.0156715 0.22151 0.0411983 0.0412318 0.152154 0.0301684 0.0316187 0.251876 0.0449657 0.0452517 0.274194 0.0626211 0.0398611 9.6 9.8 38040 27255 10785 2208 2606 384
9.9 0.117407 0.0215156 0.0157604 0.278673 0.0427841 0.0367916 0.167388 0.0240699 0.0291613 0.330367 0.0461657 0.0394287 0.355705 0.059068 0.0578324 9.8 10 32159 23562 8597 1230 2369 323
10.1 0.160918 0.0193766 0.0202119 0.34739 0.0329878 0.0356876 0.188906 0.0245952 0.0336025 0.393074 0.0379682 0.0337849 0.420063 0.0284423 0.0302863 10 10.2 28125 20917 7208 633 2285 337
10.3 0.220109 0.0185858 0.0215631 0.39874 0.0341145 0.0332435 0.205882 0.0307843 0.0277447 0.447148 0.0353725 0.0440066 0.506211 0.0410201 0.0513617 10.2 10.4 25311 19114 6197 307 2210 307
10.5 0.291129 0.020143 0.0182999 0.46786 0.0288101 0.0290526 0.255102 0.044898 0.0290151 0.501401 0.0317652 0.0319217 0.581699 0.0400112 0.0401831 10.4 10.6 22619 17601 5018 139 1972 311
10.7 0.360037 0.0208681 0.0184432 0.548402 0.0283034 0.0278956 0.37931 0.0388715 0.045977 0.556129 0.0307383 0.0286255 0.694853 0.0399141 0.0318493 10.6 10.8 18611 14854 3757 62 1529 278
10.9 0.423692 0.0213743 0.0235327 0.586859 0.0272134 0.0306318 0.421053 0.128947 0.110708 0.548356 0.0285252 0.0339852 0.729592 0.017467 0.0252908 10.8 11 12299 9962 2337 21 995 204
11.1 0.505279 0.0286576 0.023342 0.624287 0.0311111 0.0305369 0.4 0.171429 0.15 0.569444 0.0289329 0.0287204 0.772358 0.0466899 0.0460419 11 11.2 6289 5237 1052 4 460 116
11.3 0.578436 0.0329628 0.0281079 0.657439 0.0352319 0.0393076 0.5 0.5 0.5 0.586957 0.0439959 0.0579243 0.857143 0.0285714 0.03663 11.2 11.4 2195 1850 345 1 131 33
11.5 0.620079 0.0399873 0.0426874 0.760563 0.0502474 0.0605634 0 1 0 0.666667 0.0666667 0.0579711 0.866667 0.0564103 0.0888889 11.4 11.6 486 424 62 0 25 12
11.7 0.744186 0.0474806 0.0508527 0.636364 0.141414 0.136364 0 0 0 0.666667 0.133333 0.333333 0 1 0 11.6 11.8 74 67 7 0 3 0
11.9 0.333333 0.333333 0.333333 0 0.5 0 0 0 0 0 1 0 0 0 0 11.8 12 2 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
