#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00256854 0.00324656 0.00147722 0.00280115 0.00365339 0.00178994 0.00270721 0.00314425 0.00145375 0.00287553 0.00471947 0.00229823 7.2 7.4 578305 133615 23091 15184 4875
7.5 0.0054158 0.00599823 0.00347306 0.0053114 0.0060894 0.00356111 0.00541003 0.00520266 0.00336514 0.00637938 0.00727936 0.00397343 7.4 7.6 467743 116020 21464 13846 4387
7.7 0.00933607 0.00829814 0.00558679 0.00949135 0.00864067 0.00578231 0.00960379 0.00813963 0.00570293 0.012332 0.00917996 0.0081948 7.6 7.8 386913 108792 20895 12919 4185
7.9 0.0131351 0.0107575 0.00736126 0.0134627 0.0115178 0.00728583 0.0133536 0.0106354 0.00681344 0.0159309 0.0122242 0.00964131 7.8 8 325423 104224 21299 12433 4309
8.1 0.0185509 0.01219 0.00994069 0.0184638 0.0123946 0.00974302 0.0204387 0.0128557 0.010478 0.019897 0.0186795 0.0101435 8 8.2 268887 91364 19831 11270 3959
8.3 0.0274703 0.0148057 0.0127299 0.0316681 0.0163335 0.0140652 0.0274049 0.0172683 0.0118845 0.0315934 0.0232813 0.0147063 8.2 8.4 217461 75112 17651 9863 3398
8.5 0.0400921 0.0186994 0.0165561 0.0436631 0.0180925 0.0175442 0.0438736 0.0223333 0.0179841 0.0452236 0.0256206 0.0187723 8.4 8.6 173204 58989 15240 8134 2818
8.7 0.0523707 0.0240136 0.0183816 0.0544101 0.0229341 0.0190895 0.0527799 0.0236108 0.0179606 0.0588229 0.0326014 0.0256397 8.6 8.8 137821 46341 13090 7001 2289
8.9 0.0722132 0.0260795 0.0206582 0.0710606 0.0213502 0.0204446 0.0753635 0.0296482 0.0223564 0.0884243 0.0386703 0.0208831 8.8 9 108834 36228 10858 5814 1986
9.1 0.0911921 0.0242236 0.0236036 0.0759449 0.0209156 0.0194242 0.100629 0.0253913 0.0253359 0.103047 0.0429338 0.0266935 9 9.2 85020 27678 8456 4797 1540
9.3 0.108602 0.0282217 0.0231258 0.0829082 0.0238542 0.0204509 0.12131 0.0292287 0.0244642 0.138365 0.0343261 0.0319353 9.2 9.4 68181 21764 6332 4118 1335
9.5 0.138195 0.0301957 0.0306097 0.0899787 0.0263351 0.027386 0.154243 0.0304591 0.0321521 0.186135 0.0469214 0.0425321 9.4 9.6 55396 17357 4509 3483 1150
9.7 0.158872 0.0270697 0.0308531 0.0769934 0.0239542 0.0244806 0.173781 0.0303502 0.0326668 0.215654 0.0263157 0.0304735 9.6 9.8 46755 14452 3089 3216 1036
9.9 0.174694 0.0303686 0.0301237 0.0562992 0.0265984 0.0289562 0.217218 0.0323496 0.0421661 0.224042 0.0366082 0.0443692 9.8 10 41349 12199 1859 3096 936
10.1 0.189557 0.03622 0.0346744 0.0388701 0.0345979 0.0321363 0.247191 0.031619 0.032586 0.236809 0.0325435 0.0398689 10 10.2 37985 10652 1073 2985 869
10.3 0.203443 0.03499 0.0342491 0.00554666 0.0343373 0.0380757 0.251399 0.0329797 0.0363682 0.274021 0.0424284 0.0329924 10.2 10.4 35678 9375 594 2956 870
10.5 0.195978 0.0321327 0.0322936 -0.00909707 0.0442174 0.0446457 0.225336 0.0383565 0.0368991 0.302165 0.0226602 0.0242369 10.4 10.6 32443 8139 261 2733 840
10.7 0.199738 0.0291252 0.0301472 0.0505015 0.0389538 0.0401489 0.205723 0.0291932 0.0306351 0.28457 0.0253923 0.0317651 10.6 10.8 26573 6060 105 2209 783
10.9 0.176392 0.0265521 0.0288182 0.020268 0.0799696 0.0770151 0.152138 0.0227156 0.0305615 0.284485 0.025966 0.028633 10.8 11 17663 3717 45 1359 581
11.1 0.106728 0.0209361 0.0199038 0.196816 0.0581579 0.0956774 0.0671476 0.0221062 0.0220454 0.19103 0.0210343 0.0179525 11 11.2 8662 1644 10 550 270
11.3 0.068509 0.0243667 0.0274146 0.327264 0.0258429 0.0290347 -0.0671203 0.0373509 0.0374415 0.182528 0.0251732 0.0306226 11.2 11.4 2905 445 2 130 93
11.5 0.0727184 0.0309381 0.0302476 -0.744914 0.0303869 0.0327085 0.0521895 0.0382224 0.0480039 0.156036 0.038179 0.0381622 11.4 11.6 659 96 0 26 22
11.7 -0.00154322 0.112654 0.128892 -0.887324 0.0411701 0.0348983 -0.875 0.678357 0.0416667 0.109589 0.0409486 0.035515 11.6 11.8 89 5 0 0 2
11.9 -0.916667 0.116667 0.0833333 -0.923077 0.104895 0.0769231 -0.923077 0.104895 0.0769231 -0.923077 0.123077 0.0769231 11.8 12 9 0 0 0 0
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
