#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 8.01667e-05 4.00834e-05 4.00834e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 26877 24948 1929 152 361 307
9.00 2.37034e-05 0 5.60249e-10 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 48066 42188 5878 502 1152 1157
9.25 5.26962e-06 1.58072e-05 4.44288e-10 2.70621e-05 2.69934e-05 2.70621e-05 0 0 0 0.000136203 0.000135426 0.000136203 0 0 0 9.125 9.375 226719 189767 36952 3333 7342 6671
9.50 7.51192e-05 6.96336e-05 2.87335e-05 0.000188285 0.000247753 6.05306e-05 0.000182 0.000356648 7.78415e-06 0.000186741 0.000304357 6.60194e-05 0.00021266 0.000351913 7.22307e-05 9.375 9.625 833081 732170 100911 10989 16065 14107
9.75 0.000641571 0.000515631 0.000226074 0.000901859 0.00109855 0.000266778 0.000750495 0.00119358 0.000133154 0.00101582 0.00150735 0.000287918 0.001199 0.00142136 0.000555612 9.625 9.875 2.29326e+06 2.0216e+06 271661 29314 32486 27523
10.00 0.000886137 0.000417419 0.000437794 0.00264555 0.00160581 0.0013763 0.00252913 0.00198044 0.00102154 0.00293933 0.00204034 0.00147473 0.00421203 0.00138874 0.00259746 9.875 10.125 3.39349e+06 2.90474e+06 488745 57332 57496 46296
10.25 0.00144381 0.000463461 0.000975393 0.0068767 0.00360747 0.00314036 0.00648705 0.00474632 0.00252652 0.00880462 0.00453541 0.00367649 0.0109796 0.0028397 0.00596138 10.125 10.375 2.45096e+06 1.99056e+06 460395 57345 54744 43080
10.50 0.00306621 0.000729379 0.00207986 0.0188964 0.008566 0.00538662 0.0173508 0.0118481 0.00365811 0.0234158 0.011703 0.00591902 0.0312104 0.00516757 0.0137854 10.375 10.625 1.53919e+06 1.18452e+06 354670 46799 42877 33899
10.75 0.00721464 0.00121684 0.00427599 0.0479119 0.0189208 0.00887167 0.0460045 0.0243923 0.00610219 0.0512355 0.0202769 0.0085569 0.0692332 0.00994049 0.023423 10.625 10.875 954079 704955 249124 38018 31931 25118
11.00 0.0175386 0.00170738 0.0092249 0.0985786 0.0251043 0.0143221 0.0880197 0.0336657 0.00753249 0.106246 0.0255101 0.0132817 0.136369 0.0114124 0.0349579 10.875 11.125 586371 419418 166953 30016 22608 17152
11.25 0.0415381 0.00202615 0.0177829 0.175575 0.0269572 0.0147811 0.150832 0.0406033 0.00659804 0.180558 0.0261281 0.0130643 0.226016 0.0125767 0.0370292 11.125 11.375 346119 249169 96950 21766 14793 11101
11.50 0.0861397 -0.00136746 0.0284175 0.291648 0.0245484 0.0133884 0.233607 0.0394367 0.00431371 0.297084 0.0267583 0.00946033 0.347037 0.0083946 0.0357158 11.375 11.625 204253 149629 54624 13176 9775 6884
11.75 0.166185 -0.00308961 0.0376233 0.424583 0.0291121 0.00778785 0.324739 0.0448197 0.000151485 0.434984 0.0355894 0.00305891 0.486979 0.0189634 0.0232376 11.625 11.875 119764 88889 30875 4305 6483 4339
12.00 0.283678 0 0.0426663 0.576514 0.0284187 0.00536901 0.479839 0.0593892 -0.00840724 0.58545 0.0339583 0.00183278 0.60755 0.0177993 0.0212239 11.875 12.125 70053 52468 17585 496 4646 2808
12.25 0.435331 0.00555739 0.0411408 0.704211 0.0296296 0.000876963 0.714286 0.0818308 -0.0299003 0.693182 0.0384222 -0.00237906 0.740363 0.0203495 0.0128331 12.125 12.375 40722 31151 9571 70 3080 1764
12.50 0.587688 0.0181278 0.0363846 0.815268 0.0298556 0.00209147 0.904762 0.030722 0 0.795998 0.0285392 0.00269073 0.848794 0.0221737 0.00761217 12.375 12.625 23098 17950 5148 21 1799 1078
12.75 0.724937 0.0301136 0.0268133 0.878345 0.0286484 0.00175476 1 0 0 0.829822 0.0361422 0 0.896261 0.0180587 0.00604576 12.625 12.875 13197 10394 2803 6 617 829
13.00 0.831913 0.0307087 0.0229814 0.92973 0.0157481 0.00531501 1 0 0 0.875 0.0235507 -0.005597 0.939689 0.0137996 0.00598711 12.875 13.125 7346 5866 1480 1 64 514
13.25 0.891271 0.0242311 0.010873 0.963115 0.00855666 0.00294405 1 0 0 1 0 0.0909091 0.966942 0.0122787 0.00217247 13.125 13.375 3951 3219 732 1 10 363
