#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00467753 0.00441262 0.00222218 0.00506352 0.00408068 0.00230031 0.00543232 0.00504666 0.00301009 0.00637737 0.00575649 0.00295012 7.2 7.4 596192 136951 20782 17208 10147
7.5 0.00866298 0.00623684 0.00346852 0.00922614 0.00676063 0.00371264 0.00800025 0.00696062 0.00384253 0.00867425 0.00817491 0.00382419 7.4 7.6 489101 116061 18775 15217 8975
7.7 0.0183998 0.0100703 0.00703333 0.0193486 0.0105972 0.00745301 0.0165646 0.0107559 0.00661354 0.0191423 0.0115436 0.00745757 7.6 7.8 403230 99779 16979 13438 8031
7.9 0.0285996 0.0122552 0.00996915 0.0291619 0.0117442 0.0101774 0.0247161 0.0105664 0.00845394 0.0314337 0.0161326 0.0101227 7.8 8 337356 92699 16180 12604 7842
8.1 0.0352314 0.0127186 0.0111281 0.0382526 0.01355 0.0118402 0.0341235 0.0134504 0.0104864 0.0373321 0.021693 0.0115146 8 8.2 286257 89646 16559 11895 7408
8.3 0.0457601 0.014727 0.0121237 0.0481393 0.0137679 0.0131381 0.0467139 0.0157791 0.0128397 0.0505772 0.0206517 0.0122664 8.2 8.4 238215 80075 15616 10830 6717
8.5 0.0593231 0.0171457 0.0137776 0.062347 0.017866 0.0158251 0.0626566 0.0176775 0.0141191 0.0683146 0.0190517 0.0145741 8.4 8.6 192307 66072 13791 9469 5679
8.7 0.0780365 0.0168767 0.0164951 0.081509 0.0173776 0.0190919 0.0845515 0.0172955 0.0172131 0.0886061 0.02751 0.0167461 8.6 8.8 154197 52931 11968 7885 4764
8.9 0.0999045 0.0169239 0.0189806 0.0967617 0.0195224 0.0198444 0.104096 0.018084 0.0172535 0.113916 0.0245926 0.0185922 8.8 9 122886 41582 10220 6691 3846
9.1 0.122671 0.0189014 0.0185735 0.118045 0.0196216 0.0191048 0.125818 0.01952 0.0179103 0.140481 0.0200997 0.0199742 9 9.2 98923 33363 8467 5609 3353
9.3 0.142775 0.0214437 0.0237058 0.120635 0.0205786 0.0203629 0.146825 0.02178 0.0240779 0.164556 0.0237284 0.0212449 9.2 9.4 81125 27191 6871 4781 2883
9.5 0.166949 0.0247694 0.024988 0.130548 0.0250793 0.0241079 0.181487 0.0285592 0.0300879 0.199321 0.0236406 0.0283453 9.4 9.6 68569 22203 5250 4120 2541
9.7 0.187071 0.0257434 0.0284353 0.122376 0.0284443 0.0298187 0.203125 0.0251162 0.0261139 0.209696 0.0284356 0.0221425 9.6 9.8 59658 19206 3972 3852 2226
9.9 0.201181 0.0290284 0.0303186 0.100996 0.0274031 0.0277385 0.228666 0.0334702 0.0345729 0.237811 0.0249989 0.0281912 9.8 10 54354 16788 2650 3648 2141
10.1 0.216223 0.0313867 0.028719 0.0730829 0.0355488 0.0347218 0.243955 0.0329492 0.0282099 0.25405 0.0271679 0.0311392 10 10.2 50097 15162 1618 3630 1986
