#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00055417 0.000687136 0.000295037 0.00196539 0.00306234 0.00125648 0.00194447 0.00258657 0.0012098 0.00159733 0.00307187 0.0010039 0.00217486 0.00259324 0.00127558 7.2 7.4 579574 445079 134495 24495 13353 2254
7.5 0.000520541 0.000715054 0.000296811 0.00276512 0.00456453 0.00192347 0.00279894 0.00512761 0.00191929 0.00217895 0.00534355 0.00140604 0.00357782 0.00643019 0.00312939 7.4 7.6 475639 350518 125121 24170 12654 2301
7.7 0.000640296 0.00120443 0.000386166 0.00407826 0.00679822 0.00289528 0.00421836 0.00683271 0.00293016 0.00428627 0.00635203 0.00308829 0.00594985 0.00842039 0.00453007 7.6 7.8 393346 274830 118516 24180 12079 2240
7.9 0.00110696 0.00206102 0.000713673 0.0066543 0.00919413 0.00455515 0.00711213 0.00959701 0.00499857 0.00737549 0.0100934 0.0052951 0.00806834 0.0141539 0.0059497 7.8 8 322998 215619 107379 23481 11446 2174
8.1 0.0019688 0.00310075 0.00128546 0.0110644 0.0129023 0.00700606 0.0126228 0.0137099 0.0079854 0.0125956 0.0133542 0.00756249 0.012858 0.0195115 0.00886596 8 8.2 259938 170812 89126 21203 10178 1995
8.3 0.00341352 0.00415405 0.00206633 0.018463 0.017085 0.0109595 0.0209168 0.0175465 0.0121988 0.0209608 0.0191447 0.0113558 0.021167 0.0247899 0.0124613 8.2 8.4 204972 135400 69572 18338 8614 1704
8.5 0.00581984 0.00636242 0.00302691 0.029586 0.0216269 0.0160576 0.0340629 0.020709 0.0187106 0.0326477 0.0241781 0.0169953 0.0355588 0.0289784 0.0173642 8.4 8.6 162576 108126 54450 15690 7303 1364
8.7 0.00995117 0.00858981 0.00471336 0.0463485 0.0282227 0.0223427 0.0479743 0.029041 0.0228785 0.0509266 0.0302843 0.0238605 0.05 0.0348644 0.0256733 8.6 8.8 128153 86024 42129 13423 6093 1188
8.9 0.0161613 0.0114362 0.00638023 0.0696657 0.0323734 0.0292766 0.0649981 0.0309908 0.0267189 0.0749534 0.0379327 0.0329501 0.0839161 0.0465664 0.0358286 8.8 9 100651 68152 32499 10876 5228 921
9.1 0.0251861 0.0146272 0.00830218 0.100045 0.0355667 0.0363186 0.0865979 0.0307446 0.0327868 0.112016 0.042291 0.03991 0.11437 0.0490034 0.0364474 9 9.2 79165 54434 24731 8291 4421 816
9.3 0.039392 0.0179373 0.0113551 0.137753 0.0424181 0.0395074 0.119681 0.0326049 0.0373784 0.146539 0.0484695 0.0448798 0.165698 0.0459588 0.0391599 9.2 9.4 61073 42367 18706 5870 3628 631
9.5 0.0597011 0.0214991 0.0133584 0.180634 0.0371044 0.0425145 0.133318 0.0291051 0.0351203 0.201801 0.0412543 0.0493133 0.175601 0.0493993 0.0319837 9.4 9.6 48661 34294 14367 3738 3086 550
9.7 0.0831948 0.0224838 0.0143257 0.230278 0.0436275 0.0401264 0.148909 0.0285583 0.0299533 0.259451 0.048611 0.0476673 0.262069 0.070535 0.0474348 9.6 9.8 39057 27806 11251 2299 2724 464
9.9 0.117601 0.0201672 0.0167399 0.292792 0.0392319 0.0384417 0.169158 0.0224271 0.0280494 0.332006 0.0461159 0.0415866 0.344743 0.0536307 0.042291 9.8 10 33533 24401 9132 1306 2489 405
10.1 0.167722 0.0197281 0.0195225 0.351634 0.0364673 0.0337249 0.193646 0.0300983 0.0321386 0.419586 0.034238 0.0388735 0.41691 0.0542683 0.0425781 10 10.2 29554 21940 7614 694 2402 376
10.3 0.228711 0.0176198 0.0197572 0.404758 0.0326634 0.0282997 0.204142 0.0250247 0.0300806 0.47016 0.029419 0.0278361 0.536111 0.0361432 0.0332376 10.2 10.4 26799 20077 6722 344 2323 373
10.5 0.291504 0.020543 0.0202524 0.465733 0.0350833 0.025456 0.333333 0.039548 0.0504386 0.491468 0.0321492 0.024618 0.591731 0.0415142 0.0302339 10.4 10.6 23853 18457 5396 170 2085 386
10.7 0.354704 0.0202402 0.0195034 0.540775 0.0301697 0.0297974 0.307692 0.0738866 0.0457875 0.548246 0.0292343 0.0299847 0.650485 0.0333633 0.0291837 10.6 10.8 19700 15595 4105 69 1665 317
10.9 0.426935 0.0197482 0.0198986 0.602907 0.0275176 0.028303 0.32 0.108571 0.0568421 0.575533 0.0295627 0.0280675 0.723577 0.0314428 0.0300289 10.8 11 13274 10709 2565 24 1058 252
11.1 0.504366 0.0269688 0.0238074 0.625885 0.0362197 0.0392406 0.5 0.166667 0.166667 0.555799 0.0349271 0.0332762 0.789474 0.0273202 0.0470495 11 11.2 6722 5611 1111 9 432 131
11.3 0.588235 0.0300282 0.0315653 0.709135 0.0303612 0.0416089 0.333333 0.333333 0.333333 0.604839 0.0346171 0.0359765 0.851852 0.021164 0.0216632 11.2 11.4 2322 1952 370 1 153 54
11.5 0.652968 0.0433282 0.039286 0.759494 0.0481986 0.0618193 0 0 0 0.65 0.05 0.0730769 0.882353 0.0509804 0.0698529 11.4 11.6 468 410 58 0 24 12
11.7 0.666667 0.0625 0.0526316 0.8 0.0571429 0.0857143 0 0 0 1 0 1 1 0 0 11.6 11.8 70 61 9 0 1 4
11.9 0.714286 0.131868 0.214286 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 5 5 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
