#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0103396 0.00839225 0.00416915 0.0100621 0.00880321 0.00450096 0.0114064 0.0088359 0.00507564 0.012408 0.0119156 0.00456043 7.2 7.4 654202 140667 17248 17250 15224
7.5 0.0141456 0.00989687 0.00535545 0.0136044 0.0119614 0.00549103 0.016192 0.0104394 0.00563748 0.0162086 0.0124858 0.00605557 7.4 7.6 568065 127773 16536 16122 14535
7.7 0.019945 0.0120186 0.00649046 0.0198554 0.0131725 0.00710045 0.0213143 0.0129781 0.0071414 0.0234663 0.0153903 0.00787493 7.6 7.8 479394 112111 15194 14619 13134
7.9 0.0337183 0.0197558 0.0108567 0.0343117 0.0220491 0.0115568 0.0324555 0.017541 0.0104746 0.03715 0.0173155 0.0104725 7.8 8 396932 97135 13589 13132 11759
8.1 0.0580012 0.029202 0.0168153 0.057799 0.0317113 0.019951 0.054683 0.0264554 0.0163321 0.0590476 0.0231368 0.0132457 8 8.2 326698 86242 12678 12087 10553
8.3 0.0789126 0.0269262 0.0186408 0.0764673 0.0350451 0.0202154 0.074139 0.0251245 0.0179232 0.0795829 0.0274673 0.0170327 8.2 8.4 272102 80630 12062 11271 10128
8.5 0.092386 0.0276818 0.0195288 0.0920148 0.032358 0.0213421 0.0928933 0.0291743 0.0194168 0.103802 0.0302638 0.020307 8.4 8.6 227221 73835 11384 10259 9203
8.7 0.110654 0.0285356 0.0203248 0.109483 0.0333184 0.0255442 0.107373 0.0295332 0.020201 0.120677 0.0261275 0.0175787 8.6 8.8 185836 63278 10392 9118 8059
8.9 0.135063 0.0264273 0.02076 0.134581 0.0345941 0.0271998 0.133016 0.0272764 0.0205259 0.143908 0.02681 0.0186703 8.8 9 149420 50655 9082 7491 6660
9.1 0.153436 0.0276909 0.0211337 0.153427 0.0333453 0.0296155 0.149086 0.0270637 0.0254843 0.173252 0.0288725 0.019402 9 9.2 121485 40768 7627 6276 5511
