#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 40055 51 121 189
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 64190 225 534 662
9.25 0 0.647059 0 1 0 1 0 0.939577 0 9.125 9.375 260125 1357 3458 4224
9.50 0.5 0.5 0.5 0.8 0.2 0.8 1 0 1 9.375 9.625 758566 4464 7218 8480
9.75 0.769231 0.230769 0.0192308 0.863158 0.0862564 0.142242 0.861842 0.138158 0.0532001 9.625 9.875 1.83983e+06 13302 16345 18558
10.00 0.946429 0.0087229 0.0464286 0.95422 0.00593907 0.0542203 0.948637 0.00590813 0.0486373 9.875 10.125 2.81678e+06 38036 42583 44483
10.25 0.959316 0.0161123 0.0172875 0.957888 0.018302 0.0119031 0.972851 0.00291818 0.0218589 10.125 10.375 2.19151e+06 42195 46321 46812
10.50 0.959773 0.0129344 0.0186558 0.978467 -0.00314891 0.0301736 0.976505 -0.00150514 0.0242949 10.375 10.625 1.40965e+06 34803 37739 38176
10.75 0.955335 0.0138991 0.0130273 0.969476 0.00320417 0.0199088 0.97427 0.00219131 0.017382 10.625 10.875 881876 26663 28828 28976
11.00 0.943296 0.0186264 0.0175307 0.956384 0.00864667 0.0170081 0.961026 0.00730151 0.0133864 10.875 11.125 545730 20795 20018 20154
11.25 0.900198 0.0395431 0.00625324 0.920681 0.0236621 0.0126522 0.947793 0.00776982 0.0187323 11.125 11.375 330828 15774 13078 13078
11.50 0.843217 0.0609261 -0.000241756 0.86529 0.0385179 0.0013563 0.886726 0.030652 0.00742978 11.375 11.625 198524 10331 8473 8230
11.75 0.770462 0.0617165 -0.00098449 0.771774 0.0495644 -0.000804067 0.805413 0.0296555 0.0146041 11.625 11.875 118603 3663 5542 5264
12.00 0.620408 0.0947254 -0.00596547 0.608351 0.0696413 -0.00489628 0.655671 0.0434956 -0.0010047 11.875 12.125 70258 419 3901 3409
12.25 0.576923 0.0176715 0.0406912 0.494862 0.049462 0.00574347 0.512642 0.0325506 0.00841868 12.125 12.375 41417 65 2615 2138
12.50 0.384615 0.0244755 0.0721154 0.378234 0.0321737 0.0195587 0.380268 0.0206129 0.0173192 12.375 12.625 24523 16 1659 1302
12.75 0.5 0 0.0714286 0.290043 0.0246041 0.0211357 0.27375 0.0269036 0.00942251 12.625 12.875 14393 4 558 911
13.00 0 0 0 0.166667 0.047619 0.00724638 0.166355 0.0125358 0.0203551 12.875 13.125 8253 2 77 584
13.25 0 0 0 0 0 0 0.125 0.00477099 0.0242248 13.125 13.375 4638 0 8 390
13.50 0 0 0 0 0 0 0.0540541 0.00961636 0.0125446 13.375 13.625 2551 0 0 269
13.75 0 0 0 0 0 0 0.0779221 0.0118215 0.0279221 13.625 13.875 1411 0 0 81
14.00 0 0 0 0 0 0 0.166667 0.166667 0.0238095 13.875 14.125 682 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 351 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 133 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 60 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 7 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
