#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 29559 2271 235 448 275
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 53104 7108 810 1502 971
9.25 0 4.35417e-05 0 0 0 4.84358e-06 0 0.00010287 0 0 0.000167112 0 9.125 9.375 252266 45829 5275 9706 5983
9.5 7.51665e-05 0.000350283 -2.5466e-05 0.000308538 0.000359582 1.56036e-05 0.000140855 0.000502379 -3.00118e-05 -7.24557e-05 0.000655458 -0.000130237 9.375 9.625 1.01175e+06 142255 18373 23440 13522
9.75 0.000199993 0.00139024 -2.95185e-05 0.000129821 0.00195813 -4.17299e-05 0.000387266 0.00220523 -2.41191e-05 0.000530093 0.002259 -2.14864e-05 9.625 9.875 2.80541e+06 354962 43911 42333 23721
10 0.000444776 0.00113928 0.000175674 0.000497318 0.00149379 0.000151438 0.00054383 0.00173886 0.000144022 0.000837407 0.00179813 0.000445845 9.875 10.125 3.68279e+06 531584 67848 61338 33894
10.25 0.00204087 0.00250155 0.000905656 0.00166514 0.00324794 0.000459254 0.00295137 0.00347366 0.00119006 0.00512165 0.00393364 0.00268056 10.125 10.375 2.57929e+06 484901 65205 56092 30229
