#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 56842 55049 1793 230 266 49
9.00 1.04681e-05 1.04681e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 100746 95528 5218 882 993 188
9.25 4.8285e-06 1.20685e-05 -8.2764e-10 0 4.98828e-05 0 0 0.000145497 0 0 0 0 0 0 0 9.125 9.375 454254 414207 40047 6872 7599 1473
9.50 9.62427e-05 0.00053887 6.72385e-06 0.000174089 0.00143848 0 0.00013197 0.00145272 -2.66045e-05 0.00022927 0.00191206 4.74446e-06 0 0.00187227 0 9.375 9.625 1.70656e+06 1.517e+06 189558 30310 26170 4801
9.75 0.000519284 0.00275979 3.75683e-05 0.000780198 0.00516965 2.25093e-05 0.00120422 0.00706385 9.06625e-05 0.00118272 0.00799932 -1.44966e-05 0.00144318 0.00788386 0.000118512 9.625 9.875 3.80959e+06 3.32766e+06 481929 68094 46503 8315
10.00 0.000274648 0.00170782 -5.46413e-06 0.000398798 0.00297448 -4.2846e-05 0.00048415 0.00328352 -4.81108e-05 0.000516687 0.00455542 0 0.00116119 0.00431937 9.93984e-05 9.875 10.125 4.03709e+06 3.45534e+06 581748 82619 52256 9473
10.25 7.53777e-05 0.000487482 2.28834e-06 0.000449695 0.00149009 0.000150265 0.000491068 0.00216098 0.000151524 0.00079676 0.00214945 0.000307676 0.00169287 0.00273655 0.00119971 10.125 10.375 2.70925e+06 2.20224e+06 507010 75346 45183 8270
10.50 0.000118259 0.00028251 8.53449e-05 0.00191196 0.00406155 0.00129636 0.00201867 0.00516263 0.00126169 0.0029841 0.00565635 0.00189281 0.00556206 0.00628596 0.00397292 10.375 10.625 1.67113e+06 1.2684e+06 402729 67371 36862 6832
10.75 0.000564192 0.000710854 0.000481756 0.00676445 0.00973758 0.00446375 0.00704175 0.0108783 0.00467688 0.00990392 0.0136778 0.00591711 0.0176733 0.0149682 0.0122454 10.625 10.875 1.0194e+06 737337 282063 55668 27060 5149
11.00 0.00230272 0.00187543 0.00187987 0.0217406 0.0197175 0.0117857 0.021348 0.0206536 0.011606 0.0305728 0.0238473 0.014919 0.0455518 0.0254023 0.0256822 10.875 11.125 586009 427320 158689 39910 18088 3271
11.25 0.00939841 0.00429978 0.00693031 0.0612096 0.0355115 0.0237739 0.0539597 0.0352158 0.0214363 0.0806678 0.039517 0.0314257 0.0941286 0.0395017 0.0418166 11.125 11.375 331210 247808 83402 27224 12099 2146
11.50 0.0323387 0.00736564 0.0188873 0.146132 0.0488062 0.0369571 0.112827 0.0447144 0.0324863 0.172444 0.0495813 0.0429434 0.226475 0.0300531 0.0627982 11.375 11.625 186540 143141 43399 15156 7991 1254
11.75 0.0901606 0.00750627 0.0365916 0.279445 0.0456233 0.0417328 0.198149 0.0357444 0.0357059 0.313238 0.0491094 0.0461749 0.347477 0.0468559 0.0501177 11.625 11.875 104262 81499 22763 4537 5673 872
12.00 0.198928 0.000450671 0.0540498 0.449411 0.0411919 0.029786 0.33833 0.05969 0.0186019 0.492791 0.0422989 0.0287068 0.550877 0.0210526 0.0517175 11.875 12.125 57264 45720 11544 467 3884 570
12.25 0.367058 0.000104427 0.0569921 0.633167 0.0310342 0.0193442 0.697674 0.0320553 0.10193 0.637022 0.0337096 0.0145559 0.733542 0.0197044 0.0321534 12.125 12.375 30816 25214 5602 43 2485 319
12.50 0.564026 0.0203091 0.0525648 0.773613 0.0307499 0.015458 1 0 0 0.748768 0.0364709 0.0179414 0.849138 0.0130843 0.0187808 12.375 12.625 16061 13393 2668 5 1421 232
12.75 0.724856 0.0481322 0.0456896 0.869224 0.0305121 0.0157318 1 0 0 0.789976 0.0288474 0.0169265 0.904459 0.0503801 0.0127388 12.625 12.875 8107 6960 1147 1 419 157
13.00 0.856261 0.0470596 0.0363962 0.939189 0.0166607 0.0252819 0 0 0 0.931818 0.00296444 0.0207071 0.945652 0.00728899 0.0123188 12.875 13.125 3846 3402 444 0 44 92
13.25 0.940116 0.0186735 0.030264 0.929487 0.0312971 0.00641024 0 0 0 1 0 0 0.919355 0.0483871 0 13.125 13.375 1709 1553 156 0 3 62
13.50 0.967033 0.00941914 0.0047096 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 693 637 56 0 0 39
