#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26075 142 301 351
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 46398 413 1031 1143
9.25 0 0 0 1 0 1 0 0.838602 0 9.125 9.375 216879 2591 6258 6154
9.50 1 0 1 1 0 1 1 0 0.180082 9.375 9.625 781370 8365 12829 12601
9.75 0.757576 -0.00757575 0.282576 0.6875 0.0866935 0.230978 0.848485 0.0103387 0.277056 9.625 9.875 2.12968e+06 24104 27605 25475
10.00 0.959091 0.00050509 0.0756828 0.96139 0.0103614 0.0633767 0.959732 0 0.0579073 9.875 10.125 3.24653e+06 52531 53986 47391
10.25 0.948077 0.0308906 -0.00449228 0.959029 0.0153301 0.00982249 0.965834 0.0119926 0.011289 10.125 10.375 2.38698e+06 53311 52799 45401
10.50 0.974504 0.00706828 0.0142337 0.9674 0.0120648 0.00809723 0.979959 0.00136149 0.0164978 10.375 10.625 1.50695e+06 43748 42165 35781
10.75 0.960289 0.0181121 0.00539392 0.979138 8.76188e-05 0.0167317 0.973982 0.00720692 0.0101982 10.625 10.875 936315 35009 31414 26494
11.00 0.953552 0.0200629 0.00641811 0.959697 0.0148314 0.0111624 0.966724 0.0105851 0.0107127 10.875 11.125 577755 27580 22320 18185
11.25 0.919166 0.041011 -0.00132763 0.936931 0.0245055 0.00511289 0.946046 0.0228664 0.00245583 11.125 11.375 344119 20362 14605 11847
11.50 0.878906 0.0486434 0.0035497 0.872616 0.0476404 0.00341612 0.891794 0.037871 0.00398099 11.375 11.625 203648 12660 9642 7305
11.75 0.782877 0.0844862 -0.0160651 0.790962 0.0597723 -0.00144345 0.832623 0.0373497 0.00953376 11.625 11.875 120306 4227 6368 4656
12.00 0.751092 0.0769506 -0.0157067 0.653289 0.0676093 -0.0070166 0.674302 0.0475715 0.00308508 11.875 12.125 70538 456 4573 2919
12.25 0.698413 0.02886 0.0165945 0.524668 0.0621865 -0.00777155 0.530523 0.0395987 0.00649577 12.125 12.375 41143 81 2988 1848
12.50 0.526316 0.0662768 -0.00939846 0.372603 0.0470602 0.00948128 0.374078 0.0319826 0.0118387 12.375 12.625 23738 21 1827 1155
12.75 0.125 0.125 0 0.304432 0.0367846 0.0200566 0.288486 0.0342984 0.0207488 12.625 12.875 13573 8 611 863
13.00 0.333333 0 0.0833333 0.134328 0.0437538 0 0.138462 0.0215385 0.018146 12.875 13.125 7684 3 71 543
13.25 1 0 0 0.25 0 0 0.0857909 0.00969983 0.0105221 13.125 13.375 4168 1 4 386
13.50 0 0 0 1 0 0.333333 0.0530973 0.00968292 0.0092377 13.375 13.625 2211 0 2 230
13.75 0 0 0 0 0 0 0.0526316 0.0123035 0.0131579 13.625 13.875 1111 0 0 79
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 523 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 227 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 59 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 25 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
