#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.010194 0.00804692 0.00423212 0.00961194 0.00893646 0.00403333 0.0112542 0.0101356 0.00509018 0.0121353 0.00941729 0.00480404 7.2 7.4 650642 140519 17577 17224 15200
7.5 0.0141275 0.00862017 0.00535428 0.0138732 0.0100853 0.0055766 0.0161393 0.00936146 0.00566052 0.0179658 0.0130975 0.00721976 7.4 7.6 560769 126970 16625 16102 14222
7.7 0.0195933 0.0114158 0.0059776 0.0210373 0.0136864 0.00690743 0.0204092 0.0121784 0.00645538 0.0226469 0.0147296 0.00740265 7.6 7.8 475210 111452 15309 14642 12963
7.9 0.0330677 0.0194102 0.0101292 0.0333149 0.0199979 0.0107368 0.033738 0.0197134 0.010474 0.0352764 0.0158033 0.00961211 7.8 8 392288 96082 13682 12981 11568
8.1 0.0568904 0.0270675 0.015349 0.0562393 0.0298829 0.0197813 0.0548817 0.0229721 0.0148301 0.0582885 0.0205894 0.0133846 8 8.2 323370 85459 12792 11882 10580
8.3 0.0762724 0.025516 0.0171838 0.0735402 0.0334701 0.0196108 0.0728962 0.0233215 0.0167178 0.0785028 0.0246176 0.0142673 8.2 8.4 269551 80917 12275 11263 10147
8.5 0.0906965 0.0259392 0.0180246 0.090909 0.0323409 0.0212208 0.0898653 0.0257814 0.0183273 0.100035 0.0254515 0.0169571 8.4 8.6 225869 73494 11539 10208 9206
8.7 0.108833 0.027146 0.0204594 0.109621 0.0313447 0.0256068 0.109473 0.0264244 0.0213477 0.121767 0.0229907 0.0155713 8.6 8.8 183772 62645 10488 8961 7946
8.9 0.135271 0.0261455 0.0219656 0.138111 0.0305163 0.0269018 0.132246 0.0266135 0.0233949 0.144809 0.0249278 0.0173881 8.8 9 148251 50279 9204 7457 6662
9.1 0.154889 0.0229759 0.0214964 0.154866 0.0329282 0.0264598 0.145926 0.0244982 0.021212 0.174232 0.0286868 0.0205274 9 9.2 119898 40452 7699 6244 5498
9.3 0.18281 0.0272036 0.024818 0.168545 0.0352477 0.032729 0.180383 0.0270305 0.0255959 0.192565 0.0232847 0.0176162 9.2 9.4 99033 33076 6596 5309 4706
