#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 26455 1814 126 272 348
9 -2.45272e-05 2.45272e-05 0 -2.45272e-05 2.45272e-05 0 -2.45272e-05 2.45272e-05 0 -2.45272e-05 2.45272e-05 0 8.875 9.125 46458 5687 370 1048 1167
9.25 -3.81278e-05 2.72353e-05 -5.44808e-06 -3.81278e-05 2.17887e-05 -5.44808e-06 -3.81278e-05 2.17887e-05 -5.44772e-06 -3.81278e-05 2.17887e-05 -5.44772e-06 9.125 9.375 215447 31854 2442 6000 6070
9.5 0.000293775 8.00687e-05 0.000204855 3.21885e-05 0.000151495 8.72138e-05 6.79143e-05 0.000191947 3.59268e-05 0.000903892 4.82739e-06 0.00075519 9.375 9.625 769162 79020 7650 12016 11971
9.75 0.000619713 0.000373299 0.000538349 0.000743718 0.000588661 0.000571398 0.00104334 0.000591412 0.000685259 0.00176599 0.00036424 0.00144067 9.625 9.875 2.08383e+06 222863 22458 25677 24149
10 0.00315823 0.00106425 0.00223829 0.00294315 0.00155383 0.00201824 0.00332317 0.00156929 0.00214195 0.00566203 0.000925362 0.00429449 9.875 10.125 3.19093e+06 454518 50568 52514 46972
10.25 0.00947909 0.0023877 0.00468826 0.00828282 0.00332909 0.00376471 0.0116817 0.00394506 0.00538794 0.0166322 0.00167237 0.00932425 10.125 10.375 2.36395e+06 439829 51998 52086 45265
