#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.98524 0.0147601 0.0317515 0.969388 0.0148642 0.0408164 0.980583 0.0194175 0.0318646 7.2 7.4 586673 21453 16711 8225
7.5 0.992016 0.00798404 0.013994 0.977444 0.0091874 0.0256364 0.987805 0.0121951 0.0143536 7.4 7.6 477464 19570 14829 7389
7.7 0.991639 0.00631624 0.00851643 0.979839 0.0125663 0.0111976 1 0 0.0172414 7.6 7.8 392569 17823 13133 6674
7.9 0.984104 0.00792783 0.0112358 0.988506 0.00703001 0.0124292 0.988571 0.00536799 0.0112987 7.8 8 330882 17981 12637 6560
8.1 0.981241 0.0100444 0.0141177 0.987118 0.0075444 0.0130916 0.986667 0.0133333 0.0128676 8 8.2 279264 17834 11778 6381
8.3 0.982104 0.00683904 0.0118074 0.980545 0.00567573 0.0100046 0.986254 0.00548124 0.00772667 8.2 8.4 230551 16406 10892 5532
8.5 0.972912 0.0128459 0.0200366 0.972727 0.012219 0.0147728 0.976471 0.00598556 0.00755864 8.4 8.6 184508 14260 8993 4693
8.7 0.969516 0.0124999 0.0199703 0.97234 0.00783306 0.0173231 0.960674 0.00886899 0.0111792 8.6 8.8 147926 12424 7579 3978
8.9 0.967914 0.0113755 0.0215338 0.962319 0.0135388 0.0266545 0.967213 0.0103869 0.0169467 8.8 9 117630 10497 6371 3235
9.1 0.953275 0.0193556 0.0243372 0.955224 0.0156282 0.0272527 0.943396 0.0144644 0.0203193 9 9.2 94000 8620 5372 2775
9.3 0.945867 0.0203441 0.0314155 0.925091 0.0202826 0.0322338 0.944724 0.0134045 0.0253688 9.2 9.4 76253 6865 4597 2338
9.5 0.939685 0.0168027 0.028308 0.898148 0.0276444 0.038132 0.914591 0.0186153 0.0332617 9.4 9.6 63862 5011 3941 1958
9.7 0.922374 0.0243047 0.0337734 0.87709 0.0248713 0.0409059 0.909465 0.0178854 0.0395326 9.6 9.8 55117 3770 3546 1776
9.9 0.942097 0.0164616 0.0301473 0.813762 0.031014 0.0465707 0.843943 0.0263366 0.0373582 9.8 10 50111 2428 3526 1686
10.1 0.909574 0.0229557 0.0272215 0.762354 0.0359525 0.0409209 0.783206 0.0346076 0.0424086 10 10.2 46184 1467 3425 1591
10.3 0.892019 0.0179338 0.0301141 0.707205 0.0322152 0.0395828 0.704698 0.0328711 0.0340104 10.2 10.4 43710 774 3436 1586
10.5 0.917431 0.0266247 0.0362431 0.652933 0.0249373 0.0335816 0.616374 0.0204417 0.0293154 10.4 10.6 39239 363 3328 1496
10.7 0.890909 0.0290909 0.0460815 0.638798 0.0271791 0.0321063 0.525384 0.023041 0.0253837 10.6 10.8 31686 126 2497 1243
10.9 0.916667 0.0261905 0.05 0.638579 0.0219152 0.0266835 0.448382 0.0209727 0.0216396 10.8 11 20813 48 1547 975
11.1 1 0 0 0.615217 0.0197826 0.0227241 0.391827 0.0176753 0.0218269 11 11.2 10216 9 575 505
11.3 1 0 0 0.61194 0.0357869 0.032993 0.269231 0.0248869 0.0339367 11.2 11.4 3550 1 128 175
11.5 0 0 0 0.666667 0.133333 0.121212 0.23913 0.0685619 0.0689177 11.4 11.6 843 0 11 35
11.7 0 0 0 0 0 0 0 0.2 0 11.6 11.8 152 0 0 4
11.9 0 0 0 0 0 0 0 0 0 11.8 12 14 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
